key,document_type,heading,law_name
cfr37v1_2019_003132,regulation,§ 1.821 Nucleotide and/or amino acid sequence disclosures in patent applications.,Title 37
cfr18v1_2019_000795,regulation,§ 3b.222 Identification requirements.,Title 18
cfr40v37_2019_008943,regulation,§ 1506.6 Public involvement.,Title 40
cfr49v4_2019_013847,regulation,§ 238.743 Emergency lighting.,Title 49
cfr16v2_2019_005817,regulation,§ 1215.2 Requirements for infant bath seats.,Title 16
cfr17v3_2019_011638,regulation,§ 230.418 Supplemental information.,Title 17
150_2019_020468,statute,Sec. 796,TITLE 15-COMMERCE AND TRADE
310_2019_003671,statute,Sec. 3729,TITLE 31-MONEY AND FINANCE
cfr10v4_2019_011248,regulation,§ 1003.9 General filing requirements.,Title 10
cfr40v25_2019_006551,regulation,§ 141.852 Analytical methods and laboratory certification.,Title 40
cfr25v2_2019_000576,regulation,§ 515.1 Purpose and scope.,Title 25
cfr31v1_2019_003018,regulation,§ 19.515 What specific information is in the EPLS?,Title 31
cfr40v36_2019_002855,regulation,§ 1036.810 Incorporation by reference.,Title 40
cfr21v8_2019_015753,regulation,§ 1141.12 Incorporation by reference of required warnings.,Title 21
cfr6v1_2019_003748,regulation,§ 1001.8 Time frame for Board response.,Title 6
cfr12v7_2019_008422,regulation,§ 791.4 Methods of acting.,Title 12
cfr10v4_2019_000522,regulation,§ 501.163 OFE evaluation.,Title 10
cfr40v1_2019_000501,regulation,§ 34.105 Definitions.,Title 40
cfr10v4_2019_015223,regulation,§ 1703.108 Processing of FOIA requests.,Title 10
cfr29v4_2019_000372,regulation,§ 1401.20 Purpose and scope.,Title 29
cfr40v22_2019_000086,regulation,§ 87.8 Incorporation by reference.,Title 40
cfr14v2_2019_005987,regulation,§ 91.225 Automatic Dependent Surveillance-Broadcast (ADS-B) Out equipment and use.,Title 14
cfr36v3_2019_008640,regulation,§ 1256.62 Geological and geophysical information relating to wells.,Title 36
cfr12v7_2019_008533,regulation,§ 792.02 What records does NCUA make available to the public for inspection and copying?,Title 12
cfr12v5_2019_000135,regulation,§ 303.11 Decisions.,Title 12
cfr46v6_2019_009032,regulation,§ 164.108-2 Incorporation by reference.,Title 46
cfr7v11_2019_008839,regulation,§ 1755.500 RUS standard for service installations at customers access locations.,Title 7
cfr28v1_2019_002278,regulation,§ 2.56 Disclosure of Parole Commission file.,Title 28
cfr10v4_2019_015291,regulation,§ 1704.4 Grounds on which meetings may be closed or information may be withheld.,Title 10
cfr46v6_2019_009015,regulation,§ 164.107-2 Incorporation by reference.,Title 46
cfr6v1_2019_000038,regulation,§ 5.1 General provisions.,Title 6
cfr40v19_2019_013352,regulation,§ 80.1468 Incorporation by reference.,Title 40
cfr45v5_2019_010569,regulation,§ 2507.11 What are the procedures for the release of commercial business information?,Title 45
cfr21v3_2019_008276,regulation,§ 177.1585 Polyestercarbonate resins.,Title 21
cfr40v25_2019_012232,regulation,"§ 147.2650 State-administered program—Class I, II, III, IV, and V wells.",Title 40
cfr21v8_2019_000563,regulation,§ 801.420 Hearing aid devices; professional and patient labeling.,Title 21
cfr21v3_2019_004121,regulation,§ 173.375 Cetylpyridinium chloride.,Title 21
cfr32v6_2019_005256,regulation,§ 1800.21 Processing of requests for records.,Title 32
120_2019_036692,statute,Sec. 5512,TITLE 12-BANKS AND BANKING
460_2019_001191,statute,Sec. 4309,TITLE 46-SHIPPING
cfr16v2_2019_000400,regulation,§ 1015.6 Responses: Form and content.,Title 16
cfr12v6_2019_006522,regulation,§ 390.422 Public disclosure and confidential treatment.,Title 12
cfr40v29_2019_007109,regulation,§ 272.2101 South Dakota State-administered program: Final authorization.,Title 40
cfr47v1_2019_001621,regulation,§ 0.561 Exemptions.,Title 47
cfr21v3_2019_008460,regulation,"§ 177.1637 Poly(oxy-1,2-ethanediyloxycarbonyl-2,6-naphthalenediylcarbonyl) resins.",Title 21
cfr12v9_2019_004169,regulation,§ 1070.20 Requests for business information provided to the CFPB.,Title 12
420_2019_047934,statute,Sec. 1320c-9,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr40v35_2019_000493,regulation,§ 791.85 Availability of final Agency order.,Title 40
cfr42v5_2019_018303,regulation,§ 1008.47 Disclosure.,Title 42
cfr7v1_2019_005967,regulation,§ 2.89 Chief Information Officer.,Title 7
cfr49v5_2019_008500,regulation,§ 393.7 Matter incorporated by reference.,Title 49
cfr9v2_2019_001246,regulation,§ 303.1 Exemptions.,Title 9
cfr12v4_2019_010938,regulation,§ 271.7 Exemptions from disclosure.,Title 12
cfr1v1_2019_000874,regulation,§ 426.104 Procedures for accessing records pertaining to an individual.,Title 1
cfr32v6_2019_005511,regulation,§ 1803.2 Definitions.,Title 32
200_2019_036366,statute,Sec. 9576,TITLE 20-EDUCATION
220_2019_016156,statute,Sec. 3902,TITLE 22-FOREIGN RELATIONS AND INTERCOURSE
cfr42v3_2019_007432,regulation,§ 418.110 Condition of participation: Hospices that provide inpatient care directly.,Title 42
cfr16v2_2019_005956,regulation,§ 1224.2 Requirements for portable bed rails.,Title 16
cfr7v1_2019_000125,regulation,§ 1.25 Implementing regulations for the Office of the Secretary and the Office of Communications.,Title 7
290_2019_011048,statute,Sec. 1341,TITLE 29-LABOR
380_2019_011568,statute,Sec. 7451,TITLE 38-VETERANS&apos; BENEFITS
cfr5v3_2019_008052,regulation,§ 2606.203 Granting access.,Title 5
cfr12v6_2019_004639,regulation,§ 380.14 Record retention requirements.,Title 12
cfr14v1_2019_014351,regulation,§ 36.6 Incorporation by reference.,Title 14
cfr49v1_2019_001153,regulation,"§ 7.12 What records are available in reading rooms, and how are they accessed?",Title 49
cfr49v2_2019_001446,regulation,§ 171.7 Reference material.,Title 49
cfr46v6_2019_004432,regulation,§ 160.133-5 Incorporation by reference.,Title 46
cfr7v4_2019_014912,regulation,§ 295.8 Requests.,Title 7
cfr45v5_2019_007415,regulation,§ 1622.10 Report to Congress.,Title 45
cfr5v1_2019_004697,regulation,§ 351.505 Records.,Title 5
420_2019_002798,statute,Sec. 247d-1,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr11v1_2019_003662,regulation,§ 200.2 Procedural requirements.,Title 11
cfr49v7_2019_000634,regulation,§ 572.90 Incorporation by reference.,Title 49
cfr46v9_2019_001441,regulation,§ 503.34 Annual report of public information request activity.,Title 46
500_2019_011181,statute,Sec. 3349,TITLE 50-WAR AND NATIONAL DEFENSE
210_2019_009091,statute,Sec. 379d-1,TITLE 21-FOOD AND DRUGS
cfr11v1_2019_005819,regulation,§ 9410.1 Purpose and scope.,Title 11
260_2019_063357,statute,Sec. 6110,TITLE 26-INTERNAL REVENUE CODE
cfr24v5_2019_000034,regulation,§ 2002.9 Proactive disclosures of records.,Title 24
210_2019_007075,statute,Sec. 360bbb-3,TITLE 21-FOOD AND DRUGS
160_2019_028407,statute,Sec. 1402,TITLE 16-CONSERVATION
cfr19v3_2019_000360,regulation,§ 201.19 Notification regarding requests for confidential business information.,Title 19
cfr21v3_2019_002614,regulation,§ 172.829 Neotame.,Title 21
420_2019_040643,statute,Sec. 653,TITLE 42-THE PUBLIC HEALTH AND WELFARE
150_2019_029322,statute,Sec. 2078,TITLE 15-COMMERCE AND TRADE
cfr40v1_2019_006128,regulation,§ 49.201 Identification of plan.,Title 40
cfr22v2_2019_004075,regulation,"§ 1003.1 General policies, conditions of disclosure, accounting of certain disclosures, and definitions.",Title 22
500_2019_011396,statute,Sec. 3355a,TITLE 50-WAR AND NATIONAL DEFENSE
100_2019_027255,statute,Sec. 7595,TITLE 10-ARMED FORCES
cfr16v2_2019_006581,regulation,§ 1420.3 Requirements for four-wheel ATVs.,Title 16
cfr46v6_2019_009248,regulation,§ 164.136-2 Incorporation by reference.,Title 46
cfr30v1_2019_010031,regulation,§ 75.301 Definitions.,Title 30
cfr12v4_2019_006647,regulation,§ 252.57 Reports of stress test results.,Title 12
cfr32v6_2019_005949,regulation,§ 1901.02 Definitions.,Title 32
cfr49v9_2019_002523,regulation,§ 1503.415 Request for portions of the enforcement investigative report (EIR).,Title 49
cfr42v2_2019_000118,regulation,§ 401.102 Definitions.,Title 42
cfr36v3_2019_007222,regulation,§ 1235.4 What publications are incorporated by reference in this part?,Title 36
cfr21v3_2019_011104,regulation,"§ 180.37 Saccharin, ammonium saccharin, calcium saccharin, and sodium saccharin.",Title 21
050_2019_000861,statute,Sec. 566,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES
cfr21v3_2019_013476,regulation,§ 184.1911 Triethyl citrate.,Title 21
cfr47v5_2019_025228,regulation,§ 300.1 Incorporation by reference of the Manual of Regulations and Procedures for Federal Radio Frequency Management.,Title 47
cfr45v5_2019_010661,regulation,§ 2508.12 What are the contents of the systems of record that are to be maintained by the Corporation?,Title 45
cfr10v1_2019_003648,regulation,§ 9.52 Types of requests.,Title 10
cfr40v4_2019_011270,regulation,§ 52.1670 Identification of plan.,Title 40
cfr1v1_2019_001583,regulation,§ 602.1 Purpose.,Title 1
cfr49v7_2019_000604,regulation,§ 572.80 Incorporated materials.,Title 49
490_2019_021735,statute,Sec. 60132,TITLE 49-TRANSPORTATION
150_2019_034697,statute,Sec. 3364,TITLE 15-COMMERCE AND TRADE
500_2019_000665,statute,Sec. 401a,TITLE 50-WAR AND NATIONAL DEFENSE
cfr31v3_2019_006028,regulation,§ 579.801 Procedures.,Title 31
cfr12v4_2019_010907,regulation,§ 271.6 Processing requests.,Title 12
cfr17v2_2019_003295,regulation,§ 145.5 Disclosure of nonpublic records.,Title 17
cfr47v1_2019_005450,regulation,§ 1.1512 Net worth exhibit.,Title 47
cfr6v1_2019_003701,regulation,§ 1001.4 Categories of exemptions.,Title 6
cfr40v37_2019_010306,regulation,§ 1850.10 Fees.,Title 40
cfr40v4_2019_009377,regulation,§ 52.1520 Identification of plan.,Title 40
cfr22v2_2019_004121,regulation,§ 1003.4 Inter-American Foundation system of records requirements.,Title 22
cfr18v2_2019_001098,regulation,§ 701.300 Purpose and scope.,Title 18
cfr10v3_2019_007996,regulation,§ 431.133 Materials incorporated by reference.,Title 10
cfr5v3_2019_016149,regulation,§ 9801.105 Employee standards of conduct.,Title 5
cfr18v1_2019_000486,regulation,§ 3a.11 Classification of official information.,Title 18
cfr15v3_2019_006383,regulation,§ 995.2 Incorporation by reference.,Title 15
cfr36v3_2019_004315,regulation,§ 1120.41 Exempt documents.,Title 36
cfr33v1_2019_006757,regulation,§ 101.115 Incorporation by reference.,Title 33
cfr32v6_2019_005275,regulation,§ 1800.31 Procedures for business information.,Title 32
cfr5v3_2019_008096,regulation,§ 2606.207 Accounting of disclosures.,Title 5
cfr49v7_2019_001297,regulation,§ 572.160 Incorporation by reference.,Title 49
cfr13v1_2019_000204,regulation,§ 102.7 Confidential commercial information.,Title 13
cfr47v2_2019_005395,regulation,§ 25.301 Satellite Emergency Notification Devices (SENDs).,Title 47
cfr21v3_2019_003238,regulation,§ 172.886 Petroleum wax.,Title 21
cfr16v2_2019_009354,regulation,§ 1605.7 Depositions.,Title 16
260_2019_062353,statute,Sec. 6103,TITLE 26-INTERNAL REVENUE CODE
cfr29v1_2019_008897,regulation,§ 71.1 General provisions.,Title 29
cfr22v1_2019_014970,regulation,"§ 215.4 Times, places, and requirements for identification of individuals making requests.",Title 22
cfr32v6_2019_008454,regulation,§ 2402.1 Purpose and scope.,Title 32
cfr40v37_2019_009112,regulation,§ 1515.1 FOIA procedures.,Title 40
cfr28v2_2019_012903,regulation,§ 802.6 Freedom of Information Act requests.,Title 28
cfr49v2_2019_000064,regulation,§ 105.26 Obtaining records on file with PHMSA.,Title 49
310_2019_000142,statute,Sec. 313,TITLE 31-MONEY AND FINANCE
cfr46v4_2019_001110,regulation,§ 96.01-3 Incorporation by reference.,Title 46
cfr25v2_2019_006750,regulation,§ 900.2 Purpose and scope.,Title 25
150_2019_006402,statute,Sec. 78q,TITLE 15-COMMERCE AND TRADE
150_2019_022319,statute,Sec. 1335a,TITLE 15-COMMERCE AND TRADE
cfr5v3_2019_002028,regulation,§ 1303.60 Miscellaneous fee provisions.,Title 5
cfr40v32_2019_006365,regulation,§ 435.11 Specialized definitions.,Title 40
cfr32v6_2019_004673,regulation,§ 1700.2 Definitions.,Title 32
cfr18v1_2019_000860,regulation,§ 3b.250 Specific exemptions.,Title 18
cfr49v1_2019_002146,regulation,§ 15.13 Marking SSI.,Title 49
cfr22v2_2019_000699,regulation,§ 311.105 Definitions.,Title 22
cfr12v10_2019_000780,regulation,§ 1202.9 How do I appeal a response denying my FOIA request?,Title 12
cfr41v4_2019_000602,regulation,§ 301-10.266 Is information available to the public about travel on Government aircraft by senior Federal officials and non-Federal travelers?,Title 41
cfr40v29_2019_006787,regulation,§ 272.951 Louisiana State-administered program: Final authorization.,Title 40
420_2019_160213,statute,Sec. 17242,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr47v2_2019_000346,regulation,§ 20.19 Hearing aid-compatible mobile handsets.,Title 47
cfr2v1_2019_003502,regulation,§ 418.105 Definitions.,Title 2
cfr39v1_2019_006368,regulation,§ 3004.54 Procedure for assessing and collecting fees.,Title 39
cfr47v5_2019_005233,regulation,§ 87.199 Special requirements for 406.0-406.1 MHz ELTs.,Title 47
cfr45v4_2019_001398,regulation,§ 613.1 General Provisions.,Title 45
cfr47v1_2019_011538,regulation,§ 11.51 EAS code and Attention Signal Transmission requirements.,Title 47
cfr43v2_2019_005549,regulation,§ 3100.4 Public availability of information.,Title 43
cfr30v3_2019_004118,regulation,"§ 780.25 Reclamation plan: Siltation structures, impoundments, banks, dams, and embankments.",Title 30
cfr30v1_2019_002226,regulation,§ 18.6 Applications.,Title 30
cfr43v2_2019_009324,regulation,§ 3190.0-5 Definitions.,Title 43
cfr36v3_2019_009620,regulation,§ 1600.1 General provisions.,Title 36
cfr36v3_2019_007474,regulation,§ 1237.3 What standards are incorporated by reference in this part?,Title 36
cfr5v3_2019_001053,regulation,§ 1204.14 Requests for access to confidential commercial information.,Title 5
cfr40v37_2019_009290,regulation,§ 1517.7 Records of closed meetings.,Title 40
cfr40v6_2019_002864,regulation,§ 59.110 Incorporations by Reference.,Title 40
cfr8v1_2019_012860,regulation,§ 1103.7 Fees.,Title 8
cfr48v1_2019_012051,regulation,24.000 Scope of part.,Title 48
cfr49v6_2019_004985,regulation,§ 571.5 Matter incorporated by reference.,Title 49
420_2019_160312,statute,Sec. 17244,TITLE 42-THE PUBLIC HEALTH AND WELFARE
120_2019_000921,statute,Sec. 248,TITLE 12-BANKS AND BANKING
cfr24v2_2019_001331,regulation,§ 200.955 Supplementary specific requirements under the HUD building product standard and certification program for fenestration products (windows and doors).,Title 24
cfr16v2_2019_003506,regulation,§ 1118.3 Compulsory processes and service.,Title 16
cfr21v3_2019_003778,regulation,§ 173.280 Solvent extraction process for citric acid.,Title 21
210_2019_013006,statute,Sec. 387q,TITLE 21-FOOD AND DRUGS
cfr30v2_2019_008636,regulation,§ 552.7 Privileged and proprietary data and information to be made available to affected States.,Title 30
070_2019_022172,statute,Sec. 2020,TITLE 7-AGRICULTURE
cfr31v3_2019_007419,regulation,§ 596.801 Procedures.,Title 31
cfr40v37_2019_009676,regulation,§ 1603.7 Grounds on which meetings may be closed or information may be withheld.,Title 40
490_2019_021817,statute,Sec. 60138,TITLE 49-TRANSPORTATION
cfr18v2_2019_001033,regulation,§ 701.201 Availability of records and informational materials.,Title 18
cfr42v3_2019_011366,regulation,§ 422.501 Application requirements.,Title 42
cfr40v37_2019_009246,regulation,§ 1517.4 Exceptions.,Title 40
cfr45v1_2019_000425,regulation,§ 5.64 What avenues are available to me if I disagree with HHS's appeal decision?,Title 45
cfr16v2_2019_006016,regulation,§ 1233.2 Requirements for portable hook-on chairs.,Title 16
cfr19v3_2019_002674,regulation,§ 212.11 Net worth exhibit.,Title 19
210_2019_008570,statute,Sec. 360fff-2,TITLE 21-FOOD AND DRUGS
200_2019_036617,statute,Sec. 9622,TITLE 20-EDUCATION
cfr6v1_2019_002608,regulation,§ 37.19 Machine readable technology on the driver's license or identification card.,Title 6
cfr5v3_2019_001000,regulation,§ 1204.2 Scope.,Title 5
cfr40v1_2019_000137,regulation,§ 2.100 General provisions.,Title 40
cfr7v15_2019_001196,regulation,§ 2811.1 General statement.,Title 7
cfr43v2_2019_014255,regulation,§ 3601.8 Public availability of information.,Title 43
cfr46v7_2019_003669,regulation,§ 174.007 Incorporation by reference.,Title 46
cfr47v5_2019_004759,regulation,§ 87.141 Modulation requirements.,Title 47
230_2019_004038,statute,Sec. 327,TITLE 23-HIGHWAYS
cfr30v1_2019_010146,regulation,§ 75.322 Harmful quantities of noxious gases.,Title 30
cfr22v1_2019_014307,regulation,§ 212.10 Policy and procedure.,Title 22
cfr16v1_2019_004884,regulation,§ 306.13 Incorporation by reference.,Title 16
cfr30v1_2019_009651,regulation,§ 74.9 Quality assurance.,Title 30
cfr47v5_2019_013941,regulation,§ 90.379 ASTM E2213-03 DSRC Standard (ASTM-DSRC Standard).,Title 47
cfr46v3_2019_001073,regulation,§ 76.01-2 Incorporation by reference.,Title 46
cfr24v1_2019_003197,regulation,§ 16.1 Purpose and statement of policy.,Title 24
cfr5v3_2019_003975,regulation,§ 1631.16 Exemptions.,Title 5
cfr40v29_2019_010943,regulation,§ 282.87 Oregon State-Administered Program.,Title 40
cfr32v2_2019_012284,regulation,§ 286.9 Responses to requests.,Title 32
cfr21v2_2019_002395,regulation,§ 101.80 Health claims: dietary noncariogenic carbohydrate sweeteners and dental caries.,Title 21
cfr40v4_2019_005467,regulation,§ 52.1320 Identification of plan.,Title 40
cfr40v25_2019_010730,regulation,§ 147.52 State-administered program—Hydraulic Fracturing of Coal Beds.,Title 40
cfr43v1_2019_000035,regulation,§ 2.1 What should you know up front?,Title 43
cfr18v1_2019_015383,regulation,"§ 388.106 Requests for Commission records available in the Public Reference Room and from the Commission's web site,",Title 18
100_2019_000755,statute,Sec. 130c,TITLE 10-ARMED FORCES
cfr40v25_2019_011456,regulation,§ 147.1450 State-administered program.,Title 40
cfr7v11_2019_010992,regulation,§ 1755.704 Requirements applicable to both CCSR and NMR aerial service wires.,Title 7
cfr40v37_2019_009595,regulation,§ 1602.1 General provisions.,Title 40
cfr26v20_2019_001400,regulation,§ 301.6104(b)-1 Publicity of information on certain information returns.,Title 26
cfr43v2_2019_010449,regulation,§ 3255.12 How long will information I give BLM remain confidential or proprietary?,Title 43
cfr39v1_2019_000360,regulation,§ 111.4 Approval of the Director of the Federal Register.,Title 39
cfr12v1_2019_005496,regulation,§ 5.50 Change in control of a national bank or Federal savings association; reporting of stock loans.,Title 12
cfr40v28_2019_000011,regulation,§ 260.2 Availability of information; confidentiality of information.,Title 40
cfr46v6_2019_006907,regulation,§ 162.017-1 Preemptive effect; incorporation by reference.,Title 46
cfr38v1_2019_000825,regulation,§ 1.551 Definitions.,Title 38
cfr42v1_2019_010319,regulation,§ 84.43 Quality control records; review by the Institute; revocation of approval.,Title 42
420_2019_109243,statute,Sec. 6273,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr7v1_2019_000046,regulation,§ 1.7 Agency response to requests for records.,Title 7
cfr22v1_2019_012449,regulation,§ 171.15 Miscellaneous fee provisions.,Title 22
cfr36v3_2019_008219,regulation,§ 1254.2 Does NARA provide information about documents?,Title 36
cfr40v24_2019_003053,regulation,"§ 122.26 Storm water discharges (applicable to State NPDES programs, see § 123.25).",Title 40
210_2019_012995,statute,Sec. 387p,TITLE 21-FOOD AND DRUGS
cfr26v22_2019_001099,regulation,"§ 601.702 Publication, public inspection, and specific requests for records.",Title 26
cfr12v4_2019_008658,regulation,§ 261a.5 Request for access to records.,Title 12
cfr40v25_2019_010927,regulation,§ 147.350 State-administered program.,Title 40
cfr46v8_2019_004840,regulation,§ 382.2 Data submission.,Title 46
cfr10v3_2019_008696,regulation,§ 431.323 Materials incorporated by reference.,Title 10
cfr24v2_2019_001192,regulation,§ 200.943 Supplementary specific requirements under the HUD building product standards and certification program for the grademarking of lumber.,Title 24
cfr40v19_2019_007339,regulation,§ 80.582 What are the sampling and testing methods for the fuel marker?,Title 40
420_2019_109254,statute,Sec. 6274,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr31v1_2019_001440,regulation,§ 9.6 Confidential information.,Title 31
cfr32v2_2019_016950,regulation,§ 329.6 Procedures.,Title 32
500_2019_011203,statute,Sec. 3350,TITLE 50-WAR AND NATIONAL DEFENSE
180_2019_005228,statute,Sec. 1838,TITLE 18-CRIMES AND CRIMINAL PROCEDURE
cfr40v25_2019_011012,regulation,§ 147.550 State-administered program.,Title 40
cfr42v4_2019_014019,regulation,§ 460.72 Physical environment.,Title 42
cfr5v3_2019_004018,regulation,§ 1632.4 Meetings open to public observation.,Title 5
cfr34v1_2019_004355,regulation,§ 82.105 Definitions.,Title 34
150_2019_019643,statute,Sec. 719d,TITLE 15-COMMERCE AND TRADE
cfr31v1_2019_000264,regulation,§ 1.11 Testimony or the production of records in a court or other proceeding.,Title 31
cfr7v11_2019_011486,regulation,§ 1755.870 RUS specification for terminating cables.,Title 7
cfr10v2_2019_005144,regulation,§ 71.70 Incorporations by reference.,Title 10
