key,document_type,heading,law_name
BJNR423800013_WuSolvV_99999999_000005,regulation,§ 1,Verordnung über die angemessene Eigenkapitalausstattung von Wohnungsunternehmen mit Spareinrichtung
BJNR000550889_GenG_99999999_000003,statute,§ 1,Gesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften
BJNR211690990_DMBilG_99999999_000243,statute,§ 48,Gesetz über die Eröffnungsbilanz in Deutscher Mark und die Kapitalneufestsetzung
BJNR209110014_SAG_20200327_000189,statute,§ 45,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen
BJNR244400999_DSLBSa_99999999_000007,statute,§ 2,Satzung der DSL Bank AG (Anhang des Gesetzes über die Umwandlung der Deutschen Siedlungs- und Landesrentenbank in eine Aktiengesellschaft)
BJNR420910013_FinaV_99999999_000023,regulation,§ 6,Verordnung zur Einreichung von Finanz- und Risikotragfähigkeitsinformationen nach dem Kreditwesengesetz
BJNR705150937_HdlRegVfg_99999999_000112,regulation,§ 40,Verordnung über die Einrichtung und Führung des Handelsregisters
BJNR078610015_EinSiG_99999999_000003,statute,§ 1,Einlagensicherungsgesetz
BJNR174910994_WpHG_20191231_000217,statute,§ 36,Gesetz über den Wertpapierhandel
BJNR078610015_EinSiG_99999999_000004,statute,§ 2,Einlagensicherungsgesetz
BJNR423800013_WuSolvV_99999999_000058,regulation,§ 16,Verordnung über die angemessene Eigenkapitalausstattung von Wohnungsunternehmen mit Spareinrichtung
BJNR364800009_ZahlPrüfbV_99999999_000004,regulation,§ 1,Verordnung über die Prüfung der Jahresabschlüsse der Zahlungsinstitute und E-Geld-Institute sowie die darüber zu erstellenden Berichte
BJNR286600994_InsO_99999999_000106,statute,§ 21,Insolvenzordnung
BJNR004770892_GmbHG_99999999_000388,statute,§ 87,Gesetz betreffend die Gesellschaften mit beschränkter Haftung
BJNR001270871_StGB_20200312_000738,statute,§ 129a,Strafgesetzbuch
BJNR341500997_ErgAnzV_99999999_000007,regulation,§ 5,Verordnung über die Ergänzungsanzeige von Finanzdienstleistungsinstituten und Wertpapierhandelsbanken nach dem Gesetz über das Kreditwesen
BJNR008810961_KredWG_20191231_000976,statute,§ 64i,Gesetz über das Kreditwesen
BJNR008810961_KredWG_20191231_000982,statute,§ 64j,Gesetz über das Kreditwesen
BJNR106610014_EEG-2014_20210930_000567,statute,§ 79,Gesetz für den Ausbau erneuerbarer Energien
BJNR364100009_AgNwV_99999999_000009,regulation,§ 3,"Verordnung über Art, Umfang und Form der erforderlichen Nachweise im Sinne des § 25 Absatz 2 Satz 2 des Zahlungsdiensteaufsichtsgesetzes"
BJNR286600994_InsO_99999999_000690,statute,§ 223,Insolvenzordnung
BJNR135100007_BörsG-2007_99999999_000136,statute,§ 19,Börsengesetz
BJNR008810961_KredWG_20191231_000356,statute,§ 22d,Gesetz über das Kreditwesen
BJNR093000015_PrüfbV-2015_20191231_000020,regulation,§ 7,Verordnung über die Prüfung der Jahresabschlüsse der Kreditinstitute und Finanzdienstleistungsinstitute sowie über die darüber zu erstellenden Berichte
BJNR420910013_FinaV_99999999_000039,regulation,§ 10,Verordnung zur Einreichung von Finanz- und Risikotragfähigkeitsinformationen nach dem Kreditwesengesetz
BJNR286600994_InsO_99999999_000072,statute,§ 13a,Insolvenzordnung
BJNR135100007_BörsG-2007_99999999_000075,statute,§ 6,Börsengesetz
BJNR286600994_InsO_99999999_000419,statute,§ 130,Insolvenzordnung
BJNR192100010_RStruktFG_99999999_000003,statute,§ 2,Gesetz zur Errichtung eines Restrukturierungsfonds für Kreditinstitute
BJNR000550889_GenG_99999999_000519,statute,§ 152,Gesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften
BJNR056210009_InhKontrollV_99999999_000016,regulation,§ 6,Verordnung über die Anzeigen nach § 2c des Kreditwesengesetzes und § 104 des Versicherungsaufsichtsgesetzes
BJNR135100007_BörsG-2007_99999999_000056,statute,§ 4a,Börsengesetz
BJNR008810961_KredWG_20191231_000416,statute,§ 23a,Gesetz über das Kreditwesen
BJNR286600994_InsO_99999999_000525,statute,§ 166,Insolvenzordnung
BJNR008810961_KredWG_20191231_000145,statute,§ 7a,Gesetz über das Kreditwesen
BJNR367510004_SEAG_20191231_000085,statute,§ 27,Gesetz zur Ausführung der Verordnung (EG) Nr. 2157/2001 des Rates vom 8. Oktober 2001 über das Statut der Europäischen Gesellschaft (SE)
BJNR137310005_PfandBG_99999999_000212,statute,§ 43,Pfandbriefgesetz
BJNR427000013_InstitutsVergV-2014_99999999_000010,regulation,§ 2,Verordnung über die aufsichtsrechtlichen Anforderungen an Vergütungssysteme von Instituten
BJNR076300016_VersVergV-2016_99999999_000003,regulation,§ 1,Verordnung über die aufsichtsrechtlichen Anforderungen an Vergütungssysteme im Versicherungsbereich
BJNR705150937_HdlRegVfg_99999999_000118,regulation,§ 43,Verordnung über die Einrichtung und Führung des Handelsregisters
BJNR211690990_DMBilG_99999999_000197,statute,§ 38,Gesetz über die Eröffnungsbilanz in Deutscher Mark und die Kapitalneufestsetzung
BJNR008810961_KredWG_20191231_000444,statute,§ 24b,Gesetz über das Kreditwesen
BJNR000550889_GenG_99999999_000283,statute,§ 63e,Gesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften
BJNR186210013_FKAG_99999999_000091,statute,§ 22,Gesetz zur zusätzlichen Aufsicht über beaufsichtigte Unternehmen eines Finanzkonglomerats
BJNR008810961_KredWG_20191231_000344,statute,§ 22a,Gesetz über das Kreditwesen
BJNR001270871_StGB_20200312_000748,statute,§ 129b,Strafgesetzbuch
BJNR341500997_ErgAnzV_99999999_000012,regulation,§ 10,Verordnung über die Ergänzungsanzeige von Finanzdienstleistungsinstituten und Wertpapierhandelsbanken nach dem Gesetz über das Kreditwesen
BJNR056210009_InhKontrollV_99999999_000034,regulation,§ 11,Verordnung über die Anzeigen nach § 2c des Kreditwesengesetzes und § 104 des Versicherungsaufsichtsgesetzes
BJNR135100007_BörsG-2007_99999999_000059,statute,§ 4b,Börsengesetz
BJNR427000013_InstitutsVergV-2014_99999999_000029,regulation,§ 5,Verordnung über die aufsichtsrechtlichen Anforderungen an Vergütungssysteme von Instituten
BJNR093000015_PrüfbV-2015_20191231_000240,regulation,§ 63,Verordnung über die Prüfung der Jahresabschlüsse der Kreditinstitute und Finanzdienstleistungsinstitute sowie über die darüber zu erstellenden Berichte
BJNR001270871_StGB_20200312_000541,statute,§ 89c,Strafgesetzbuch
BJNR209110014_SAG_20200327_000381,statute,§ 79,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen
BJNR248110011_VermAnlG_20210930_000003,statute,§ 1,Gesetz über Vermögensanlagen
BJNR008810961_KredWG_20191231_000298,statute,§ 14,Gesetz über das Kreditwesen
BJNR010890965_AktG_20191231_001359,statute,§ 404a,Aktiengesetz
BJNR023940990_BUZAV_99999999_000002,regulation,§ 1,Verordnung über die Bestätigung der Umstellungsrechnung und das Verfahren der Zuteilung und des Erwerbs von Ausgleichsforderungen
BJNR109330974_ErbStG-1974_20241231_000075,statute,§ 13b,Erbschaftsteuer- und Schenkungsteuergesetz
BJNR186210013_FKAG_99999999_000002,statute,§ 1,Gesetz zur zusätzlichen Aufsicht über beaufsichtigte Unternehmen eines Finanzkonglomerats
BJNR209110014_SAG_20200327_000519,statute,§ 110,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen
BJNR160300014_BsGaV_99999999_000101,regulation,§ 19,Verordnung zur Anwendung des Fremdvergleichsgrundsatzes auf Betriebsstätten nach § 1 Absatz 5 des Außensteuergesetzes
BJNR008810961_KredWG_20191231_000790,statute,§ 51c,Gesetz über das Kreditwesen
BJNR093000015_PrüfbV-2015_20191231_000095,regulation,§ 26,Verordnung über die Prüfung der Jahresabschlüsse der Kreditinstitute und Finanzdienstleistungsinstitute sowie über die darüber zu erstellenden Berichte
BJNR182210017_GwG-2017_20191231_000026,statute,§ 2,Gesetz über das Aufspüren von Gewinnen aus schweren Straftaten
BJNR186210013_FKAG_99999999_000102,statute,§ 25,Gesetz zur zusätzlichen Aufsicht über beaufsichtigte Unternehmen eines Finanzkonglomerats
BJNR000550889_GenG_99999999_000217,statute,§ 53,Gesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften
BJNR244610017_ZAG-2018_20191231_000167,statute,§ 28,Gesetz über die Beaufsichtigung von Zahlungsdiensten
BJNR002030992_RechKredV_99999999_000113,regulation,§ 38,Verordnung über die Rechnungslegung der Kreditinstitute und Finanzdienstleistungsinstitute
BJNR043410015_VAG-2016_20191231_000034,statute,§ 9,Gesetz über die Beaufsichtigung der Versicherungsunternehmen
BJNR209110014_SAG_20200327_000003,statute,§ 1,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen
BJNR008810961_KredWG_20191231_000567,statute,§ 31,Gesetz über das Kreditwesen
BJNR244610017_ZAG-2018_20191231_000300,statute,§ 56,Gesetz über die Beaufsichtigung von Zahlungsdiensten
BJNR020710982_IRG_99999999_000740,statute,§ 91c,Gesetz über die internationale Rechtshilfe in Strafsachen
BJNR198110013_KAGB_20191231_001389,statute,§ 297,Kapitalanlagegesetzbuch
BJNR008810961_KredWG_20191231_000990,statute,§ 64n,Gesetz über das Kreditwesen
BJNR008810961_KredWG_20191231_000194,statute,§ 9,Gesetz über das Kreditwesen
BJNR008810961_KredWG_20191231_000350,statute,§ 22b,Gesetz über das Kreditwesen
BJNR244610017_ZAG-2018_20191231_000047,statute,§ 3,Gesetz über die Beaufsichtigung von Zahlungsdiensten
BJNR002190897_HGB_20191231_001185,statute,§ 340m,Handelsgesetzbuch
BJNR209110014_SAG_20200327_000009,statute,§ 3,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen
BJNR001950896_BGB_20191231_001467,statute,§ 551,Bürgerliches Gesetzbuch
BJNR209110014_SAG_20200327_000479,statute,§ 100,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen
BJNR286600994_InsO_99999999_000348,statute,§ 104,Insolvenzordnung
BJNR000550889_GenG_99999999_000146,statute,§ 36,Gesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften
BJNR209110014_SAG_20200327_000407,statute,§ 83,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen
BJNR008810961_KredWG_20191231_000600,statute,§ 33b,Gesetz über das Kreditwesen
BJNR008810961_KredWG_20191231_000948,statute,§ 63a,Gesetz über das Kreditwesen
BJNR341500997_ErgAnzV_99999999_000010,regulation,§ 8,Verordnung über die Ergänzungsanzeige von Finanzdienstleistungsinstituten und Wertpapierhandelsbanken nach dem Gesetz über das Kreditwesen
BJNR009790936_GewStG_20241231_000099,statute,§ 35c,Gewerbesteuergesetz
BJNR341500997_ErgAnzV_99999999_000008,regulation,§ 6,Verordnung über die Ergänzungsanzeige von Finanzdienstleistungsinstituten und Wertpapierhandelsbanken nach dem Gesetz über das Kreditwesen
BJNR191110006_SCEAG_99999999_000052,statute,§ 19,Gesetz zur Ausführung der Verordnung (EG) Nr. 1435/2003 des Rates vom 22. Juli 2003 über das Statut der Europäischen Genossenschaft (SCE)
BJNR002190897_HGB_20191231_000963,statute,§ 319a,Handelsgesetzbuch
BJNR186210013_FKAG_99999999_000099,statute,§ 24,Gesetz zur zusätzlichen Aufsicht über beaufsichtigte Unternehmen eines Finanzkonglomerats
BJNR043410015_VAG-2016_20191231_000851,statute,§ 214,Gesetz über die Beaufsichtigung der Versicherungsunternehmen
BJNR106610014_EEG-2014_20210930_000649,statute,§ 92,Gesetz für den Ausbau erneuerbarer Energien
BJNR246300013_DerivateV-2013_99999999_000036,regulation,§ 10,"Verordnung über Risikomanagement und Risikomessung beim Einsatz von Derivaten, Wertpapier-Darlehen und Pensionsgeschäften in Investmentvermögen nach dem Kapitalanlagegesetzbuch"
BJNR324500006_AnzV-2006_99999999_000085,regulation,§ 15,Verordnung über die Anzeigen und die Vorlage von Unterlagen nach dem Kreditwesengesetz
BJNR025990976_KStG-1977_20191231_000018,statute,§ 5,Körperschaftsteuergesetz
BJNR367510004_SEAG_20191231_000109,statute,§ 34,Gesetz zur Ausführung der Verordnung (EG) Nr. 2157/2001 des Rates vom 8. Oktober 2001 über das Statut der Europäischen Gesellschaft (SE)
BJNR093000015_PrüfbV-2015_20191231_000245,regulation,§ 64,Verordnung über die Prüfung der Jahresabschlüsse der Kreditinstitute und Finanzdienstleistungsinstitute sowie über die darüber zu erstellenden Berichte
BJNR132200001_AltZertG_20191231_000002,statute,§ 1,Gesetz über die Zertifizierung von Altersvorsorge- und Basisrentenverträgen
BJNR008810961_KredWG_20191231_001028,statute,§ 64x,Gesetz über das Kreditwesen
BJNR174910994_WpHG_20191231_000520,statute,§ 89,Gesetz über den Wertpapierhandel
BJNR160300014_BsGaV_99999999_000100,regulation,§ 18,Verordnung zur Anwendung des Fremdvergleichsgrundsatzes auf Betriebsstätten nach § 1 Absatz 5 des Außensteuergesetzes
BJNR002190897_HGB_20191231_001047,statute,§ 330,Handelsgesetzbuch
BJNR190010010_KredReorgG_99999999_000003,statute,§ 1,Gesetz zur Reorganisation von Kreditinstituten
BJNR174910994_WpHG_20191231_000210,statute,§ 35,Gesetz über den Wertpapierhandel
BJNR286500013_AWV-2013_99999999_000309,regulation,§ 70,Außenwirtschaftsverordnung
BJNR008810961_KredWG_20191231_000959,statute,§ 64f,Gesetz über das Kreditwesen
BJNR056210009_InhKontrollV_99999999_000012,regulation,§ 5,Verordnung über die Anzeigen nach § 2c des Kreditwesengesetzes und § 104 des Versicherungsaufsichtsgesetzes
BJNR000300003_BAFinBefugV_20191231_000005,regulation,§ 1b,Verordnung zur Übertragung von Befugnissen zum Erlass von Rechtsverordnungen auf die Bundesanstalt für Finanzdienstleistungsaufsicht
BJNR420910013_FinaV_99999999_000003,regulation,§ 1,Verordnung zur Einreichung von Finanz- und Risikotragfähigkeitsinformationen nach dem Kreditwesengesetz
BJNR008810961_KredWG_20191231_000601,statute,§ 34,Gesetz über das Kreditwesen
BJNR010890965_AktG_20191231_000747,statute,§ 192,Aktiengesetz
BJNR000550889_GenG_99999999_000240,statute,§ 57,Gesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften
BJNR317300001_UKlaG_99999999_000053,statute,§ 14,Gesetz über Unterlassungsklagen bei Verbraucherrechts- und anderen Verstößen
BJNR093000015_PrüfbV-2015_20191231_000247,regulation,§ 65,Verordnung über die Prüfung der Jahresabschlüsse der Kreditinstitute und Finanzdienstleistungsinstitute sowie über die darüber zu erstellenden Berichte
BJNR244610017_ZAG-2018_20191231_000303,statute,§ 57,Gesetz über die Beaufsichtigung von Zahlungsdiensten
BJNR137310005_PfandBG_99999999_000007,statute,§ 2,Pfandbriefgesetz
BJNR000550889_GenG_99999999_000247,statute,§ 57a,Gesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften
BJNR324500006_AnzV-2006_99999999_000048,regulation,§ 6,Verordnung über die Anzeigen und die Vorlage von Unterlagen nach dem Kreditwesengesetz
BJNR341500997_ErgAnzV_99999999_000011,regulation,§ 9,Verordnung über die Ergänzungsanzeige von Finanzdienstleistungsinstituten und Wertpapierhandelsbanken nach dem Gesetz über das Kreditwesen
BJNR131010002_FinDAG_20191231_000139,statute,§ 16g,Gesetz über die Bundesanstalt für Finanzdienstleistungsaufsicht
BJNR224700007_PrKG_99999999_000015,statute,§ 5,Gesetz über das Verbot der Verwendung von Preisklauseln bei der Bestimmung von Geldschulden
BJNR056210009_InhKontrollV_99999999_000003,regulation,§ 1,Verordnung über die Anzeigen nach § 2c des Kreditwesengesetzes und § 104 des Versicherungsaufsichtsgesetzes
BJNR184210998_EAEG_20191231_000068,statute,§ 12,Anlegerentschädigungsgesetz
BJNR190010010_KredReorgG_99999999_000058,statute,§ 13,Gesetz zur Reorganisation von Kreditinstituten
BJNR093000015_PrüfbV-2015_20191231_000029,regulation,§ 9,Verordnung über die Prüfung der Jahresabschlüsse der Kreditinstitute und Finanzdienstleistungsinstitute sowie über die darüber zu erstellenden Berichte
BJNR137310005_PfandBG_99999999_000213,statute,§ 44,Pfandbriefgesetz
BJNR251210009_SchVG_99999999_000042,statute,§ 11,Gesetz über Schuldverschreibungen aus Gesamtemissionen
BJNR147510011_TEHG-2011_20210930_000014,statute,§ 3,Gesetz über den Handel mit Berechtigungen zur Emission von Treibhausgasen
BJNR002190897_HGB_20191231_001198,statute,§ 340o,Handelsgesetzbuch
BJNR198110013_KAGB_20191231_000430,statute,§ 68,Kapitalanlagegesetzbuch
BJNR010890965_AktG_20191231_000414,statute,§ 107,Aktiengesetz
BJNR043410015_VAG-2016_20191231_000011,statute,§ 3,Gesetz über die Beaufsichtigung der Versicherungsunternehmen
BJNR008810961_KredWG_20191231_000995,statute,§ 64p,Gesetz über das Kreditwesen
BJNR008810961_KredWG_20191231_000532,statute,§ 25k,Gesetz über das Kreditwesen
BJNR286600994_InsO_99999999_000321,statute,§ 96,Insolvenzordnung
BJNR004770892_GmbHG_99999999_000385,statute,§ 86,Gesetz betreffend die Gesellschaften mit beschränkter Haftung
BJNR324500006_AnzV-2006_99999999_000004,regulation,§ 1,Verordnung über die Anzeigen und die Vorlage von Unterlagen nach dem Kreditwesengesetz
BJNR008810961_KredWG_20191231_000996,statute,§ 64q,Gesetz über das Kreditwesen
BJNR008810961_KredWG_20191231_001019,statute,§ 64s,Gesetz über das Kreditwesen
BJNR244610017_ZAG-2018_20191231_000093,statute,§ 12,Gesetz über die Beaufsichtigung von Zahlungsdiensten
BJNR373500013_KfWV_99999999_000007,regulation,§ 2,Verordnung zur Anwendung von bankaufsichtsrechtlichen Vorschriften auf die Kreditanstalt für Wiederaufbau sowie zur Zuweisung der Aufsicht über die Einhaltung dieser Vorschriften an die Bundesanstalt für Finanzdienstleistungsaufsicht
BJNR186210013_FKAG_99999999_000088,statute,§ 21,Gesetz zur zusätzlichen Aufsicht über beaufsichtigte Unternehmen eines Finanzkonglomerats
BJNR192100010_RStruktFG_99999999_000004,statute,§ 2a,Gesetz zur Errichtung eines Restrukturierungsfonds für Kreditinstitute
BJNR356600017_WpDVerOV-2018_99999999_000037,regulation,§ 10,Verordnung zur Konkretisierung der Verhaltensregeln und Organisationsanforderungen für Wertpapierdienstleistungsunternehmen
BJNR286600994_InsO_99999999_000284,statute,§ 81,Insolvenzordnung
BJNR209110014_SAG_20200327_000651,statute,§ 140,Gesetz zur Sanierung und Abwicklung von Instituten und Finanzgruppen
BJNR211690990_DMBilG_99999999_000240,statute,§ 47,Gesetz über die Eröffnungsbilanz in Deutscher Mark und die Kapitalneufestsetzung
