key,document_type,heading,law_name
BJNR107810996_AltTZG-1996_20191231_000062,statute,§ 14,Altersteilzeitgesetz
BJNR006130976_AO-1977_20191231_001669,statute,§ 409,Abgabenordnung
BJNR001140956_SG_20191231_000448,statute,§ 86,Gesetz über die Rechtsstellung der Soldaten
BJNR013010961_StBerG_20191231_000364,statute,§ 76,Steuerberatungsgesetz
BJNR113930972_AÜG_20200229_000092,statute,§ 16,Gesetz zur Regelung der Arbeitnehmerüberlassung
BJNR137310005_PfandBG_99999999_000205,statute,§ 40,Pfandbriefgesetz
BJNR329400997_PostG-1998_20191231_000171,statute,§ 49,Postgesetz
BJNR185610008_WoGG_20191231_000152,statute,§ 37,Wohngeldgesetz
BJNR285800016_LwErzgSchulproG_99999999_000004,statute,§ 2,"Gesetz zur Durchführung unionsrechtlicher Vorschriften über das Schulprogramm für Obst, Gemüse und Milch"
BJNR256410011_FPfZG_99999999_000049,statute,§ 12,Gesetz über die Familienpflegezeit
BJNR012900987_LotsO-1987_99999999_000002,regulation,Eingangsformel,Verordnung über die Seelotsreviere und ihre Grenzen
BJNR159510007_BNichtrSchG_99999999_000010,statute,§ 5,Gesetz zur Einführung eines Rauchverbotes in Einrichtungen des Bundes und öffentlichen Verkehrsmitteln
BJNR153410006_EnergieStG_99999999_000369,statute,§ 66c,Energiesteuergesetz
BJNR206180984_EuLRaumÜbkG_99999999_000008,statute,Art 4,Gesetz zu dem Übereinkommen vom 19. September 1979 über die Erhaltung der europäischen wildlebenden Pflanzen und Tiere und ihrer natürlichen Lebensräume
BJNR186500004_VerkLG_20191231_000041,statute,§ 15,Gesetz zur Sicherung von Verkehrsleistungen
BJNR397010002_WaffG-2002_20200219_000288,statute,§ 53,Waffengesetz
BJNR203170956_BinSchG_20210930_000043,statute,§ 7,Gesetz über die Aufgaben des Bundes auf dem Gebiet der Binnenschiffahrt
BJNR007210974_BImSchG_99999999_000402,statute,§ 62,"Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge"
BJNR007810005_LuftSiG_99999999_000130,statute,§ 20,Luftsicherheitsgesetz
BJNR008990956_SchBerG_99999999_000087,statute,§ 27,Gesetz über die Beschränkung von Grundeigentum für die militärische Verteidigung
BJNR009030953_FStrG_20191231_000190,statute,§ 22,Bundesfernstraßengesetz
BJNR187010009_TabStG-2009_99999999_000177,statute,§ 37,Tabaksteuergesetz
BJNR175200998_TFG_99999999_000111,statute,§ 32,Gesetz zur Regelung des Transfusionswesens
BJNR211690990_DMBilG_99999999_000243,statute,§ 48,Gesetz über die Eröffnungsbilanz in Deutscher Mark und die Kapitalneufestsetzung
BJNR272300013_MessEG_99999999_000241,statute,§ 60,"Gesetz über das Inverkehrbringen und die Bereitstellung von Messgeräten auf dem Markt, ihre Verwendung und Eichung sowie über Fertigpackungen"
BJNR245210999_VerkStatG_99999999_000098,statute,§ 31,"Gesetz über die Statistik der See- und Binnenschifffahrt, des Güterkraftverkehrs, des Luftverkehrs sowie des Schienenverkehrs und des gewerblichen Straßen-Personenverkehrs"
BJNR013010961_StBerG_20191231_000691,statute,§ 164,Steuerberatungsgesetz
BJNR106200015_USG-2015_20191231_000087,statute,§ 30,Gesetz über die Leistungen an Reservistendienst Leistende und zur Sicherung des Unterhalts der Angehörigen von freiwilligen Wehrdienst Leistenden
BJNR400300002_BeschG_20200831_000092,statute,§ 21,"Gesetz über die Prüfung und Zulassung von Feuerwaffen, Böllern, Geräten, bei denen zum Antrieb Munition verwendet wird, sowie von Munition und sonstigen Waffen"
BJNR126200994_FPKV_99999999_000015,regulation,§ 4,Verordnung über die Durchführung der Flughafenkoordinierung
BJNR085700996_QNormBanV_99999999_000002,regulation,Eingangsformel,Verordnung über Qualitätsnormen für Bananen
BJNR055010004_MontÜG_99999999_000012,statute,§ 5,Gesetz zur Durchführung des Übereinkommens vom 28. Mai 1999 zur Vereinheitlichung bestimmter Vorschriften über die Beförderung im internationalen Luftverkehr und zur Durchführung der Versicherungspflicht zur Deckung der Haftung für Güterschäden nach der Verordnung (EG) Nr. 785/2004
BJNR096200008_WeinfondsV-2008_99999999_000002,regulation,Eingangsformel,Verordnung über die Erhebung der Abgabe für den Deutschen Weinfonds
BJNR205690984_WildTArtÜbkG_99999999_000008,statute,Art 4,Gesetz zu dem Übereinkommen vom 23. Juni 1979 zur Erhaltung der wandernden wildlebenden Tierarten
BJNR021210975_GefahrgutG_20191231_000059,statute,§ 10,Gesetz über die Beförderung gefährlicher Güter
BJNR072610997_ZSG_99999999_000107,statute,§ 30,Gesetz über den Zivilschutz und die Katastrophenhilfe des Bundes
BJNR079900009_AEntG-2009_99999999_000093,statute,§ 23,Gesetz über zwingende Arbeitsbedingungen für grenzüberschreitend entsandte und für regelmäßig im Inland beschäftigte Arbeitnehmer und Arbeitnehmerinnen
BJNR006070961_VerbrVerbG_99999999_000016,statute,§ 6,Gesetz zur Überwachung strafrechtlicher und anderer Verbringungsverbote
BJNR208330965_BSeeSchG_20200306_000099,statute,§ 15,Gesetz über die Aufgaben des Bundes auf dem Gebiet der Seeschiffahrt
BJNR004770892_GmbHG_99999999_000388,statute,§ 87,Gesetz betreffend die Gesellschaften mit beschränkter Haftung
BJNR059500997_SGB-3_20191231_001148,statute,§ 405,"Sozialgesetzbuch (SGB) Drittes Buch (III) - Arbeitsförderung - (Artikel 1 des Gesetzes vom 24. März 1997, BGBl. I S. 594)"
BJNR231000016_WindSeeG_99999999_000253,statute,§ 75,Gesetz zur Entwicklung und Förderung der Windenergie auf See
BJNR017180980_ChemG_20191231_000159,statute,§ 26,Gesetz zum Schutz vor gefährlichen Stoffen
BJNR148510998_GüKG-1998_99999999_000128,statute,§ 21,Güterkraftverkehrsgesetz
BJNR295320002_OstseeschutzÄndV-1_99999999_000002,regulation,Eingangsformel,Erste Verordnung zu Änderungen der Anlagen III und IV zum Übereinkommen von 1992 über den Schutz der Meeresumwelt des Ostseegebiets
BJNR248110011_VermAnlG_20210930_000174,statute,§ 29,Gesetz über Vermögensanlagen
BJNR101500994_SGB-11_20191231_000779,statute,§ 121,"Sozialgesetzbuch (SGB) - Elftes Buch (XI) - Soziale Pflegeversicherung (Artikel 1 des Gesetzes vom 26. Mai 1994, BGBl. I S. 1014)"
BJNR163900995_VerstromG-5_99999999_000021,statute,§ 4,Gesetz über Hilfen für den deutschen Steinkohlebergbau bis zum Jahr 2005
BJNR137800995_BKGG-1996_20191231_000079,statute,§ 16,Bundeskindergeldgesetz
BJNR336710006_VSchDG_20210930_000027,statute,§ 9,EG-Verbraucherschutzdurchsetzungsgesetz
BJNR010050934_EStG_20191231_000811,statute,§ 50f,Einkommensteuergesetz
BJNR173910015_ElektroG-2015_99999999_000200,statute,§ 45,"Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten"
BJNR086810013_SeeArbG_20191231_000579,statute,§ 145,Seearbeitsgesetz
BJNR141700993_SeeFSichV-1993_99999999_000002,regulation,Eingangsformel,Verordnung über die Sicherung der Seefahrt
BJNR007050981_KSVG_20191231_000139,statute,§ 36,Gesetz über die Sozialversicherung der selbständigen Künstler und Publizisten
BJNR138450976_SGB-4_20191231_000763,statute,§ 112,"Sozialgesetzbuch (SGB) Viertes Buch (IV) - Gemeinsame Vorschriften für die Sozialversicherung - (Artikel I des Gesetzes vom 23. Dezember 1976, BGBl. I S. 3845)"
BJNR021210975_GefahrgutG_20191231_000048,statute,§ 9a,Gesetz über die Beförderung gefährlicher Güter
BJNR336300002_FischEtikettV_99999999_000002,regulation,Eingangsformel,Verordnung zur Durchführung des Fischetikettierungsgesetzes
BJNR101900996_AMbG_20210930_000036,statute,§ 13,Allgemeines Magnetschwebebahngesetz
BJNR002730973_EWGV1349-72DV_99999999_000002,regulation,Eingangsformel,Verordnung über Vermarktungsnormen für Bruteier und Küken von Hausgeflügel
BJNR000550889_GenG_99999999_000519,statute,§ 152,Gesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften
BJNR198110013_KAGB_20191231_001619,statute,§ 340,Kapitalanlagegesetzbuch
BJNR148510998_GüKG-1998_99999999_000093,statute,§ 16,Güterkraftverkehrsgesetz
BJNR252110998_GWB_20200401_000493,statute,§ 81,Gesetz gegen Wettbewerbsbeschränkungen
BJNR184210998_EAEG_20191231_000081,statute,§ 15,Anlegerentschädigungsgesetz
BJNR125410001_G10-2001_20210109_000101,statute,§ 19,"Gesetz zur Beschränkung des Brief-, Post- und Fernmeldegeheimnisses"
BJNR014090971_BAföG_20191231_000292,statute,§ 58,Bundesgesetz über individuelle Förderung der Ausbildung
BJNR134810014_MiLoG_99999999_000077,statute,§ 21,Gesetz zur Regelung eines allgemeinen Mindestlohns
BJNR002770971_FahrpersStG_99999999_000040,statute,§ 9,Gesetz über das Fahrpersonal von Kraftfahrzeugen und Straßenbahnen
BJNR197010005_EnWG-2005_20191231_000832,statute,§ 95,Gesetz über die Elektrizitäts- und Gasversorgung
BJNR007410012_ErdölBevG-2012_20191231_000219,statute,§ 40,Gesetz über die Bevorratung mit Erdöl und Erdölerzeugnissen
BJNR135500998_FischRDV-1998_99999999_000002,regulation,Eingangsformel,Verordnung zur Durchsetzung des Fischereirechts der Europäischen Union
BJNR239400008_KHfEVerbG_20210930_000031,statute,§ 7,Gesetz zur Durchführung unionsrechtlicher Vorschriften über Verbote und Beschränkungen hinsichtlich des Handels mit bestimmten tierischen Erzeugnissen sowie zu Haltungs- und Abgabeverboten in bestimmten Fällen
BJNR000790951_FlaggRG_20210930_000069,statute,§ 16,Gesetz über das Flaggenrecht der Seeschiffe und die Flaggenführung der Binnenschiffe
BJNR078610015_EinSiG_99999999_000246,statute,§ 60,Einlagensicherungsgesetz
BJNR118340972_BGSG_99999999_000048,statute,§ 61,Gesetz über den Bundesgrenzschutz
BJNR007850957_SVG_20191231_000551,statute,§ 91b,Gesetz über die Versorgung für die ehemaligen Soldaten der Bundeswehr und ihre Hinterbliebenen
BJNR016160976_WaffGHZAOWiV_99999999_000002,regulation,Eingangsformel,Verordnung über die Zuständigkeit der Hauptzollämter zur Verfolgung und Ahndung bestimmter Ordnungswidrigkeiten nach dem Waffengesetz und dem Sprengstoffgesetz
BJNR147400013_SeeVersNachwG_20210930_000038,statute,§ 12,Gesetz über bestimmte Versicherungsnachweise in der Seeschifffahrt
BJNR133800006_DNBG_99999999_000055,statute,§ 19,Gesetz über die Deutsche Nationalbibliothek
BJNR308210994_MarkenG_20200430_000674,statute,§ 145,Gesetz über den Schutz von Marken und sonstigen Kennzeichen
BJNR002190897_HGB_20191231_001064,statute,§ 334,Handelsgesetzbuch
BJNR003830956_BWahlG_99999999_000181,statute,§ 49a,Bundeswahlgesetz
BJNR200900987_RobErhÜbkG_99999999_000008,statute,Art 4,Gesetz zu dem Übereinkommen vom 1. Juni 1972 zur Erhaltung der antarktischen Robben
BJNR168500013_BAIUDBwOWiZustV_20200107_000002,regulation,Eingangsformel,"Verordnung über die Zuständigkeit des Bundesamtes für Infrastruktur, Umweltschutz und Dienstleistungen der Bundeswehr für die Verfolgung und Ahndung von Ordnungswidrigkeiten"
BJNR195400994_CWÜAG_99999999_000045,statute,§ 15,"Ausführungsgesetz zu dem Übereinkommen vom 13. Januar 1993 über das Verbot der Entwicklung, Herstellung, Lagerung und des Einsatzes chemischer Waffen und über die Vernichtung solcher Waffen"
BJNR060000007_WRMG_20191231_000042,statute,§ 15,Gesetz über die Umweltverträglichkeit von Wasch- und Reinigungsmitteln
BJNR009270965_VerkSiG_99999999_000111,statute,§ 29,Gesetz zur Sicherstellung des Verkehrs
BJNR008810961_KredWG_20191231_000916,statute,§ 60,Gesetz über das Kreditwesen
BJNR106610014_EEG-2014_20210930_000626,statute,§ 86,Gesetz für den Ausbau erneuerbarer Energien
BJNR005570966_PatAnwO_20191231_000337,statute,§ 69a,Patentanwaltsordnung
BJNR132200001_AltZertG_20191231_000068,statute,§ 13,Gesetz über die Zertifizierung von Altersvorsorge- und Basisrentenverträgen
BJNR255500002_KüSchV_99999999_000002,regulation,Eingangsformel,Verordnung über die Küstenschifffahrt
BJNR182210017_GwG-2017_20191231_000341,statute,§ 56,Gesetz über das Aufspüren von Gewinnen aus schweren Straftaten
BJNR007740975_AuswSG_99999999_000025,statute,§ 5,Gesetz zum Schutze der Auswanderer und Auswanderinnen
BJNR071400008_FlG_20210930_000066,statute,§ 16,Fleischgesetz
BJNR016170972_MOG_20210930_000164,statute,§ 38,Gesetz zur Durchführung der gemeinsamen Marktorganisationen und der Direktzahlungen
BJNR274510017_VDG_99999999_000064,statute,§ 19,Vertrauensdienstegesetz
BJNR043410015_VAG-2016_20191231_001538,statute,§ 333,Gesetz über die Beaufsichtigung der Versicherungsunternehmen
BJNR008140959_AtG_20191231_000311,statute,§ 46,Gesetz über die friedliche Verwendung der Kernenergie und den Schutz gegen ihre Gefahren
BJNR335210017_NetzDG_99999999_000019,statute,§ 4,Gesetz zur Verbesserung der Rechtsdurchsetzung in sozialen Netzwerken
BJNR002190897_HGB_20191231_001272,statute,§ 341n,Handelsgesetzbuch
BJNR009200965_WiSiG-1965_99999999_000062,statute,§ 21,Gesetz über die Sicherstellung von Leistungen auf dem Gebiet der gewerblichen Wirtschaft sowie des Geld- und Kapitalverkehrs
BJNR011630981_SchBFrdFlaggV_99999999_000002,regulation,Eingangsformel,Verordnung über die Besatzung von Schiffen unter fremder Flagge
BJNR002190897_HGB_20191231_001355,statute,§ 342e,Handelsgesetzbuch
BJNR110800990_GenTG_20210930_000236,statute,§ 38,Gesetz zur Regelung der Gentechnik
BJNR036100974_BetrAVG_99999999_000099,statute,§ 12,Gesetz zur Verbesserung der betrieblichen Altersversorgung
BJNR037090974_BinSchOWiZustV-1974_99999999_000002,regulation,Eingangsformel,Verordnung über die Zuständigkeit der Generaldirektion Wasserstraßen und Schifffahrt für die Verfolgung und Ahndung bestimmter Ordnungswidrigkeiten
BJNR382210001_WpÜG_20200327_000264,statute,§ 61,Wertpapiererwerbs- und Übernahmegesetz
BJNR158210009_BattG_99999999_000112,statute,§ 22,"Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Batterien und Akkumulatoren"
BJNR121250992_ZollVG_99999999_000164,statute,§ 31a,Zollverwaltungsgesetz
BJNR009200995_KWMV_99999999_000002,regulation,Eingangsformel,Verordnung über Meldepflichten für bestimmte Kriegswaffen
BJNR700550949_TVG_99999999_000036,statute,§ 7,Tarifvertragsgesetz
BJNR308600007_SteinkohleFinG_99999999_000027,statute,§ 7,Gesetz zur Finanzierung der Beendigung des subventionierten Steinkohlenbergbaus zum Jahr 2018
BJNR295500003_SGB-2_20191231_000524,statute,§ 64,"Sozialgesetzbuch (SGB) Zweites Buch (II) - Grundsicherung für Arbeitsuchende - (Artikel 1 des Gesetzes vom 24. Dezember 2003, BGBl. I S. 2954)"
BJNR011840979_UhVorschG_20191231_000040,statute,§ 10,Gesetz zur Sicherung des Unterhalts von Kindern alleinstehender Mütter und Väter durch Unterhaltsvorschüsse oder -ausfalleistungen
BJNR006810922_LuftVG_20191231_000424,statute,§ 63,Luftverkehrsgesetz
BJNR323410016_SGB-9-2018_20191231_000797,statute,§ 238,"Sozialgesetzbuch Neuntes Buch – Rehabilitation und Teilhabe von Menschen mit Behinderungen – (Artikel 1 des Gesetzes v. 23. Dezember 2016, BGBl. I S. 3234)"
BJNR223410017_VerpackG_99999999_000182,statute,§ 34,"Gesetz über das Inverkehrbringen, die Rücknahme und die hochwertige Verwertung von Verpackungen"
BJNR055700004_UAGOWiZustV_99999999_000002,regulation,Eingangsformel,Verordnung zur Übertragung der Zuständigkeit für die Verfolgung und Ahndung bestimmter Ordnungswidrigkeiten nach § 37 Abs. 1 des Umweltauditgesetzes auf das Bundesverwaltungsamt
BJNR006670956_AuslPflVG_99999999_000031,statute,§ 9a,Gesetz über die Haftpflichtversicherung für ausländische Kraftfahrzeuge und Kraftfahrzeuganhänger
BJNR007810005_LuftSiG_99999999_000122,statute,§ 18,Luftsicherheitsgesetz
BJNR006510956_WehrPflG_99999999_000190,statute,§ 45,Wehrpflichtgesetz
BJNR106010984_VRG_99999999_000048,statute,§ 13,Gesetz zur Förderung von Vorruhestandsleistungen
BJNR008410969_KrWaffKontrGDV-3_99999999_000002,regulation,Eingangsformel,Dritte Verordnung zur Durchführung des Gesetzes über die Kontrolle von Kriegswaffen
BJNR148410017_FlugDaG_99999999_000068,statute,§ 18,Gesetz über die Verarbeitung von Fluggastdaten zur Umsetzung der Richtlinie (EU) 2016/681*
BJNR020860971_KfSachvG_99999999_000067,statute,§ 20,Gesetz über amtlich anerkannte Sachverständige und amtlich anerkannte Prüfer für den Kraftfahrzeugverkehr
BJNR259300994_AntarktUmwSchProtAG_20210930_000148,statute,§ 36,Gesetz zur Ausführung des Umweltschutzprotokolls vom 4. Oktober 1991 zum Antarktis-Vertrag
BJNR173010016_InvStG-2018_99999999_000275,statute,§ 55,Investmentsteuergesetz
BJNR125410996_SGB-7_20191231_000849,statute,§ 210,"Siebtes Buch Sozialgesetzbuch - Gesetzliche Unfallversicherung - (Artikel 1 des Gesetzes vom 7. August 1996, BGBl. I S. 1254)"
BJNR041010017_BArchG-2017_99999999_000073,statute,§ 18,Gesetz über die Nutzung und Sicherung von Archivgut des Bundes
BJNR131800018_KrWaffUnbrUmgV_99999999_000002,regulation,Eingangsformel,Verordnung über die Unbrauchbarmachung von Kriegswaffen und über den Umgang mit unbrauchbar gemachten Kriegswaffen
BJNR195010004_AufenthG-2004_20191231_000645,statute,§ 71a,"Gesetz über den Aufenthalt, die Erwerbstätigkeit und die Integration von Ausländern im Bundesgebiet"
BJNR149400997_AFuG-1997_20210930_000026,statute,§ 9,Gesetz über den Amateurfunk
BJNR021700985_SortSchG-1985_20210930_000190,statute,§ 40,Sortenschutzgesetz
BJNR263100997_TPG_20220228_000208,statute,§ 20,"Gesetz über die Spende, Entnahme und Übertragung von Organen und Geweben"
BJNR011890969_PublG_20191231_000079,statute,§ 20,Gesetz über die Rechnungslegung von bestimmten Unternehmen und Konzernen
BJNR202530976_CSCG_99999999_000036,statute,Art 7,Gesetz zu dem Übereinkommen vom 2. Dezember 1972 über sichere Container
BJNR078200995_MBergG_20210930_000037,statute,§ 11,Gesetz zur Regelung des Meeresbodenbergbaus
BJNR254710013_EU-FahrgRBusG_20191231_000030,statute,§ 9,EU-Fahrgastrechte-Kraftomnibus-Gesetz
BJNR066610011_De-Mail-G_20201031_000097,statute,§ 23,De-Mail-Gesetz
BJNR234700007_BMVBSBNichtrSchGZustV_99999999_000002,regulation,Eingangsformel,Verordnung zur Verfolgung und Ahndung von Ordnungswidrigkeiten nach dem Bundesnichtraucherschutzgesetz im Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur
BJNR008130977_SeeStrOV_99999999_000002,regulation,Eingangsformel,Verordnung zu den Internationalen Regeln von 1972 zur Verhütung von Zusammenstößen auf See
BJNR013100980_BBergG_20210930_000533,statute,§ 145,Bundesberggesetz
BJNR021210012_KrWG_99999999_000314,statute,§ 69,Gesetz zur Förderung der Kreislaufwirtschaft und Sicherung der umweltverträglichen Bewirtschaftung von Abfällen
BJNR146210007_AbfVerbrG-2007_20210930_000078,statute,§ 18,Gesetz zur Ausführung der Verordnung (EG) Nr. 1013/2006 des Europäischen Parlaments und des Rates vom 14. Juni 2006 über die Verbringung von Abfällen 1) und des Basler Übereinkommens vom 22. März 1989 über die Kontrolle der grenzüberschreitenden Verbringung gefährlicher Abfälle und ihrer Entsorgung 2)
BJNR234800016_SeeAnlG_99999999_000059,statute,§ 17,Seeanlagengesetz
BJNR208330965_BSeeSchG_20200306_000037,statute,§ 6,Gesetz über die Aufgaben des Bundes auf dem Gebiet der Seeschiffahrt
BJNR287910016_EMVG-2016_99999999_000138,statute,§ 33,Gesetz über die elektromagnetische Verträglichkeit von Betriebsmitteln
BJNR024820988_SGB-5_20191231_002582,statute,§ 307,"Sozialgesetzbuch (SGB) Fünftes Buch (V) - Gesetzliche Krankenversicherung - (Artikel 1 des Gesetzes v. 20. Dezember 1988, BGBl. I S. 2477)"
BJNR020680992_FSBetrV_99999999_000002,regulation,Eingangsformel,Verordnung über die Durchführung der Flugsicherung
BJNR002190897_HGB_20191231_001189,statute,§ 340n,Handelsgesetzbuch
BJNR024480976_AMG-1976_20200229_000870,statute,§ 97,Gesetz über den Verkehr mit Arzneimitteln
BJNR198600004_FreizügG-EU-2004_99999999_000057,statute,§ 10,Gesetz über die allgemeine Freizügigkeit von Unionsbürgern
BJNR105370986_PaßG-1986_99999999_000124,statute,§ 26,Paßgesetz
BJNR024780977_HohSeeEinbrV_99999999_000002,regulation,Eingangsformel,Verordnung zur Durchführung des Gesetzes zu den Übereinkommen vom 15. Februar 1972 und 29. Dezember 1972 zur Verhütung der Meeresverschmutzung durch das Einbringen von Abfällen durch Schiffe und Luftfahrzeuge
BJNR005650959_BRAO_20191231_000322,statute,§ 73b,Bundesrechtsanwaltsordnung
BJNR244610017_ZAG-2018_20191231_000334,statute,§ 64,Gesetz über die Beaufsichtigung von Zahlungsdiensten
BJNR274810006_BEEG_20191231_000100,statute,§ 14,Gesetz zum Elterngeld und zur Elternzeit
BJNR104700993_ZVsG_20191231_000007,statute,§ 2,Gesetz zur Gleichstellung mit Zusatzversorgungssystemen des Beitrittsgebiets
BJNR254210009_BNatSchG-2009_20200312_000391,statute,§ 70,Gesetz über Naturschutz und Landschaftspflege
BJNR052020008_AFSG_99999999_000004,statute,Art 2,Gesetz zu dem Internationalen Übereinkommen von 2001 über die Beschränkung des Einsatzes schädlicher Bewuchsschutzsysteme auf Schiffen
BJNR004620987_BStatG-1987_99999999_000100,statute,§ 24,Gesetz über die Statistik für Bundeszwecke
BJNR320210002_ZFdG_99999999_000284,statute,§ 46,Gesetz über das Zollkriminalamt und die Zollfahndungsämter
BJNR008150956_BLG_99999999_000247,statute,§ 84,Bundesleistungsgesetz
BJNR169010011_NABEG_99999999_000147,statute,§ 33,Netzausbaubeschleunigungsgesetz Übertragungsnetz
BJNR016610015_InVeKoSV-2015_99999999_000163,regulation,§ 34,Verordnung über die Durchführung von Stützungsregelungen und des Integrierten Verwaltungs- und Kontrollsystems
BJNR201730968_WaStrG_20210930_000223,statute,§ 50,Bundeswasserstraßengesetz
BJNR171100008_BwBDSGOWiZustV_99999999_000002,regulation,Eingangsformel,Verordnung über die Zuständigkeit für die Verfolgung und Ahndung von Ordnungswidrigkeiten nach dem Bundesdatenschutzgesetz im Bereich der Bundeswehr
BJNR010890965_AktG_20191231_001362,statute,§ 405,Aktiengesetz
BJNR036810974_EnSiG-1975_99999999_000052,statute,§ 16,Gesetz zur Sicherung der Energieversorgung
BJNR257100012_EU-FahrgRSchV_99999999_000008,regulation,§ 4,Verordnung zur Durchsetzung von Fahrgastrechten der Europäischen Union in der Schifffahrt
BJNR280410017_SchlärmschG_99999999_000040,statute,§ 13,Gesetz zum Verbot des Betriebs lauter Güterwagen
BJNR010050934_EStG_20191231_000807,statute,§ 50e,Einkommensteuergesetz
BJNR119000004_TKG-2004_20191231_000920,statute,§ 149,Telekommunikationsgesetz
BJNR301000994_LuftSpZustV_99999999_000002,regulation,Eingangsformel,Verordnung über die Zuständigkeit des Luftfahrt-Bundesamtes für die Verfolgung und Ahndung von Ordnungswidrigkeiten im Luftsportwesen
BJNR002450869_GewO_20191231_000398,statute,§ 144,Gewerbeordnung
BJNR174910994_WpHG_20191231_000679,statute,§ 121,Gesetz über den Wertpapierhandel
BJNR016080976_MarktONOG_99999999_000022,statute,§ 17,Gesetz über Meldungen über Marktordnungswaren
BJNR268800002_AgrarAbsFDG_99999999_000010,statute,§ 5,Gesetz zur Durchführung der Rechtsakte der Europäischen Gemeinschaft oder der Europäischen Union über gemeinschaftliche Informations- und Absatzförderungsmaßnahmen für Agrarerzeugnisse
BJNR253110015_FKAustG_99999999_000107,statute,§ 28,Gesetz zum automatischen Austausch von Informationen über Finanzkonten in Steuersachen
BJNR090410015_InfrAG_20201231_000071,statute,§ 14,Gesetz über die Erhebung einer zeitbezogenen Infrastrukturabgabe für die Benutzung von Bundesfernstraßen
BJNR248110011_VermAnlG_20210930_000179,statute,§ 30,Gesetz über Vermögensanlagen
BJNR007090978_EuWG_99999999_000016,statute,§ 5,Gesetz über die Wahl der Abgeordneten des Europäischen Parlaments aus der Bundesrepublik Deutschland
BJNR004440961_KrWaffKontrG_99999999_000127,statute,§ 23,Ausführungsgesetz zu Artikel 26 Abs. 2 des Grundgesetzes
BJNR029790990_BNDG_20210109_000130,statute,§ 35,Gesetz über den Bundesnachrichtendienst
