key,document_type,heading,law_name
cfr40v22_1998_005657,regulation,§ 721.3625 Fatty acid amine salt (generic name).,Title 40
cfr40v22_1998_007078,regulation,"§ 721.6020 Phosphine, dialkylyphenyl.",Title 40
cfr40v22_1998_006137,regulation,§ 721.4462 Hydrochlorofluorocarbon.,Title 40
cfr40v22_1998_005084,regulation,§ 721.2475 Dimetridazole.,Title 40
cfr40v22_1998_008461,regulation,§ 721.9720 Disubstituted alkyl triazines (generic name).,Title 40
cfr40v22_1998_006380,regulation,§ 721.4620 Dialkylamino alkanoate   metal salt.,Title 40
cfr40v22_1998_004077,regulation,"§ 721.950 Sodium salt of an alkylated, sulfonated aromatic (generic name).",Title 40
cfr40v22_1998_005094,regulation,§ 721.2520 Alkylated diphenyls.,Title 40
cfr40v22_1998_005366,regulation,"§ 721.3152 Ethanaminium,",Title 40
cfr40v22_1998_005597,regulation,§ 721.3500 Perhalo alkoxy ether.,Title 40
cfr40v22_1998_007443,regulation,"§ 721.7020 Distillates (petroleum), C(3-6), polymers with styrene and mixed terpenes (generic name).",Title 40
cfr40v22_1998_003639,regulation,"§ 721.285 Acetamide,",Title 40
cfr40v22_1998_003879,regulation,§ 721.637 Hydrochloride salt of a mixed fatty amidoamine.,Title 40
cfr40v22_1998_006020,regulation,"§ 721.4260 Hydrazine, [4-(1-methyl-bu-toxy)phenyl]-, monohydrochloride.",Title 40
cfr40v22_1998_008291,regulation,"§ 721.9576 Chromate(3-), bis[7-[(aminohydroxyphenyl)azo]-3-[[5-(aminosulfonyl)-2-hydroxyphenyl]azo]-4-hydroxy-2-naphthalene-sulfonato (3-)]-, trisodium (9CI).",Title 40
cfr40v22_1998_008022,regulation,§ 721.9100 Substituted quinoline.,Title 40
cfr40v22_1998_007220,regulation,"§ 721.6170 Siloxanes and silicones, Me hydrogen, reaction products with 2,2,6,6-tetramethyl-4-(2-propenyloxy)piperdine.",Title 40
cfr40v22_1998_005444,regulation,"§ 721.3340 Ethanol, 2,2′-   (hexylamino)bis-.",Title 40
cfr40v22_1998_007107,regulation,§ 721.6070 Alkyl phosphonate ammonium salts.,Title 40
cfr40v22_1998_004164,regulation,"§ 721.1105 Benzenamine, 4,4′-methylenebis[2-methyl-6-(1-methylethyl)]-.",Title 40
cfr40v22_1998_005686,regulation,§ 721.3629 Triethanolamine salts of fatty acids.,Title 40
cfr40v22_1998_004295,regulation,§ 721.1375 Disubstituted nitrobenzene (generic name).,Title 40
cfr40v22_1998_008173,regulation,"§ 721.9503 Silane, (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)trimethoxy-.",Title 40
cfr40v22_1998_008055,regulation,§ 721.9280 Reaction product of ethoxylated fatty acid oils and a phenolic pentaerythritol tetraester.,Title 40
cfr40v22_1998_007465,regulation,"§ 721.7160 2-Oxepanone, polymer with 4,4′-(1-methylethylidene)bisphenol and 2,2-[(1-methylethylidene)bis(4,1-phe-ny-lene-oxy-methyl-ene)]-bi-sox-i- rane, graft.",Title 40
cfr40v22_1998_004878,regulation,"§ 721.2094 N,N′-di(alkyl heteromonocycle)amino chlorotriazine.",Title 40
cfr40v22_1998_006228,regulation,"§ 721.4480 2-Imino-1,3-thiazin-4-one-5,6-dihydromonohydrochloride.",Title 40
cfr40v22_1998_003743,regulation,"§ 721.528 Benzaldehyde, 2-hydroxy-5-nonyl-, oxime, branched.",Title 40
cfr40v22_1998_008344,regulation,§ 721.9656 Thiaalkanethiol.,Title 40
cfr40v22_1998_005606,regulation,§ 721.3520 Aliphatic polyglycidyl ether.,Title 40
cfr40v22_1998_006212,regulation,§ 721.4473 Dialkylamidoimidazoline.,Title 40
cfr40v22_1998_004938,regulation,"§ 721.2140 Carbo-poly-cycli-col azo-alkyl-aminoalkyl-carbo-mono-cyclic ester, halogen acid salt.",Title 40
cfr40v22_1998_006369,regulation,§ 721.4600 Recovered metal hydroxide.,Title 40
cfr40v22_1998_005228,regulation,§ 721.2920 tert-Amyl peroxy alkylene ester (generic name).,Title 40
cfr40v22_1998_007652,regulation,"§ 721.7770 Alkylphenoxypoly(oxyethylene) sulfuric acid ester, substituted amine salt.",Title 40
cfr40v22_1998_008074,regulation,§ 721.9300 Reaction products of substituted hydroxy-alkanes and polyalkylpolyisocyanatocarbomono- cycle.,Title 40
cfr40v22_1998_005705,regulation,"§ 721.3700 Fatty acid, ester with styrenated phenol, ethylene oxide adduct.",Title 40
cfr40v22_1998_005206,regulation,§ 721.2825 Alkyl ester (generic name).,Title 40
cfr40v22_1998_003751,regulation,§ 721.530 Substituted aliphatic acid halide (generic name).,Title 40
cfr40v22_1998_007212,regulation,§ 721.6165 Polysubstituted piperidine.,Title 40
cfr40v22_1998_007165,regulation,"§ 721.6100 Phosphoric acid, C",Title 40
cfr40v22_1998_004913,regulation,§ 721.2122 Substituted phenyl azo substituted sulfo carbopolycycle.,Title 40
cfr40v22_1998_007600,regulation,"§ 721.7620 Alkyl(heterocyclicyl) phe-nyl-azohetero monocyclic polyone, ((alkylimidazolyl) methyl) derivative (generic name).",Title 40
cfr40v22_1998_007412,regulation,"§ 721.6920 Butyl acrylate, polymer with substituted methyl styrene, methyl methacrylate, and substituted silane.",Title 40
cfr40v22_1998_006204,regulation,"§ 721.4470 2,4-Imidazolidinedione, bromochloro-5,5-dimethyl-.",Title 40
cfr40v22_1998_004464,regulation,"§ 721.1643 Benzenesulfonic acid, amino substituted phenylazo-.",Title 40
cfr40v22_1998_004563,regulation,"§ 721.1728 Benzoic acid, 2-(3-phenylbutylidene)amino-, methyl ester.",Title 40
cfr40v22_1998_004472,regulation,"§ 721.1645 Benzenesulfonic acid, 4-methyl-, reaction products with oxirane mono[(C",Title 40
cfr40v22_1998_004154,regulation,"§ 721.1075 Benzenamine, 4-(1-methyl-bu-toxy)-, hydrochloride.",Title 40
cfr40v22_1998_008006,regulation,§ 721.9075 Quaternary ammonium salt of fluorinated alkylaryl amide.,Title 40
cfr40v22_1998_004683,regulation,"§ 721.1800 3,3′,5,5′-Tetra-methyl-bi-phenyl-4,4′-diol.",Title 40
cfr40v22_1998_005589,regulation,"§ 721.3488 Poly(oxy-1,2-ethanediyl), alpha substituted-omega-hydroxy-, C",Title 40
cfr40v22_1998_004856,regulation,§ 721.2089 Tetrasubstituted aminocarboxylic acid.,Title 40
cfr40v22_1998_007911,regulation,§ 721.8780 Substituted pyridine azo substituted phenyl.,Title 40
cfr40v22_1998_007769,regulation,"§ 721.8350 2-Propenoic acid, 7-oxa-bi-cy-clo[4.1.0]hept-3-ylmethyl ester.",Title 40
cfr40v22_1998_005894,regulation,§ 721.4128 Dimethyl-3-substituted heteromonocycle.,Title 40
cfr40v22_1998_006153,regulation,§ 721.4464 Mixture of hydrofluoro alkanes and hydrofluoro alkene.,Title 40
cfr40v22_1998_004058,regulation,§ 721.875 Aromatic nitro compound.,Title 40
cfr40v22_1998_007236,regulation,§ 721.6193 Polyalkylene polyamine.,Title 40
cfr40v22_1998_005041,regulation,"§ 721.2350 Alkyltri, tetra, and pentaamines.",Title 40
cfr40v22_1998_003646,regulation,§ 721.320 Acrylamide-substituted epoxy.,Title 40
cfr40v22_1998_006040,regulation,§ 721.4280 Substituted hydrazine.,Title 40
cfr40v22_1998_007569,regulation,§ 721.7480 Isocyanate terminated  polyols.,Title 40
cfr40v22_1998_005310,regulation,§ 721.3034 Methylamine esters.,Title 40
cfr40v22_1998_006324,regulation,§ 721.4587 Lithium manganese oxide (LiMn204) (generic name).,Title 40
cfr40v22_1998_007202,regulation,"§ 721.6160 Piperazinone, 1,1",Title 40
cfr40v22_1998_007381,regulation,"§ 721.6680 Alkanoic acid, butanediol and cyclohexanealkanol polymer (generic name).",Title 40
cfr40v22_1998_003692,regulation,§ 721.445 Substituted ethyl alken-a-mide.,Title 40
cfr40v22_1998_005522,regulation,§ 721.3440 Haloalkyl substituted cyclic ethers.,Title 40
cfr40v22_1998_005974,regulation,§ 721.4240 Alkyl peroxy-2-ethyl hex-ano-ate.,Title 40
cfr40v22_1998_006196,regulation,§ 721.4469 Imidazolethione.,Title 40
cfr40v22_1998_004818,regulation,§ 721.2082 Derivative of substituted carbomonocyclic carboxylic acid-amine distillation stream byproduct reaction product.,Title 40
cfr40v22_1998_008559,regulation,§ 721.9892 Alkylated urea.,Title 40
cfr40v22_1998_004733,regulation,"§ 721.1875 Boric acid, alkyl and substituted alkyl esters (generic name).",Title 40
cfr40v22_1998_006779,regulation,"§ 721.5545 3-(Dichloroacetyl)-5-(2-furanyl)-2,2-dimethyl-oxazolidine.",Title 40
cfr40v22_1998_006084,regulation,§ 721.4340 Substituted thiazino hydrazine salt (generic name).,Title 40
cfr40v22_1998_008163,regulation,"§ 721.9500 Silane, (1,1-dimethylethoxy) dimethoxy(2-methyl propyl)-.",Title 40
cfr40v22_1998_008493,regulation,"§ 721.9750 2-Chloro-4,6-bis(substituted)-1,3,5-triazine, dihydrochloride.",Title 40
cfr40v22_1998_006294,regulation,§ 721.4550 Diperoxy ketal.,Title 40
cfr40v22_1998_006722,regulation,§ 721.5425,Title 40
cfr40v22_1998_006471,regulation,§ 721.4840 Substituted tri-phenyl-meth-ane.,Title 40
cfr40v22_1998_003911,regulation,"§ 721.642 Amines,",Title 40
cfr40v22_1998_004094,regulation,§ 721.980 Sodium salt of azo acid dye.,Title 40
cfr40v22_1998_004723,regulation,§ 721.1850 Toluene sulfonamide bis-phe-nol A epoxy adduct.,Title 40
cfr40v22_1998_006169,regulation,"§ 721.4466 3-Hydroxy-1,1-dimethylbutyl derivative.",Title 40
cfr40v22_1998_004423,regulation,§ 721.1612 Substituted 2-nitro- and 2-aminobenzesulfonamide.,Title 40
cfr40v22_1998_006652,regulation,"§ 721.5310 Neononanoic acid, ethenyl ester.",Title 40
cfr40v22_1998_005924,regulation,§ 721.4155 Hexachloropropene.,Title 40
cfr40v22_1998_006541,regulation,§ 721.5200 Disubstituted phenylazo trisubstituted naphthalene.,Title 40
cfr40v22_1998_007268,regulation,§ 721.6440 Polyamine urea-for-malde-hyde condensate (specific name).,Title 40
cfr40v22_1998_004990,regulation,§ 721.2270 Aliphatic dicarboxylic acid salt.,Title 40
cfr40v22_1998_006051,regulation,"§ 721.4300 Hydrazinecarboxamide, N,N′-1,6-hexanediylbis  [2,2-dimethyl-].",Title 40
cfr40v22_1998_004840,regulation,"§ 721.2086 Coco acid triamine condensate, polycarboxylic acid salts.",Title 40
cfr40v22_1998_005337,regulation,§ 721.3085 Brominated phthalate ester.,Title 40
cfr40v22_1998_004981,regulation,"§ 721.2260 1,2-Cyclohexanedicarboxylic acid, 2,2-bis[[[[2-[(oxiranylmethoxy) carbonyl]cyclohexy]carbonyl] oxy]methyl]-1,3-propanediyl bis(oxiranylmethyl) ester.",Title 40
cfr40v22_1998_003666,regulation,§ 721.336 Perfluoroalkylethyl acrylate copolymer (generic name).,Title 40
cfr40v22_1998_007998,regulation,"§ 721.9010 2-pyrrolidone, 1-ethenyl-3-ethylidene-, (E)-.",Title 40
cfr40v22_1998_006704,regulation,"§ 721.5385 Octanoic acid, hydrazide.",Title 40
cfr40v22_1998_005452,regulation,§ 721.3350 N-Nitrosodiethanolamine.,Title 40
cfr40v22_1998_004889,regulation,"§ 721.2095 Chromate(3-), bis 2-[[substituted-3-[(5-sulfo-1-naphthalenyl)azo] phenyl]azo]substituted monocycle, trisodium (generic name).",Title 40
cfr40v22_1998_006695,regulation,"§ 721.5375 Ni-tro-thio-phene-car-boxy-lic acid, ethyl es-ter, bis-[[[[(sub-sti-tut-ed)] amino]-alkyl-phenyl]-az-o] (ge-ner-ic name).",Title 40
cfr40v22_1998_007284,regulation,"§ 721.6475 Alkyl polycarboxylic acids, esters with ethoxylated fatty alcohols.",Title 40
cfr40v22_1998_005118,regulation,§ 721.2540 Diphenylmethane diisocyanate (MDI) modified.,Title 40
cfr40v22_1998_004799,regulation,§ 721.2025 Substituted phenylimino   carbamate derivative.,Title 40
cfr40v22_1998_007535,regulation,§ 721.7375 Potassium salt of polyolefin acid.,Title 40
cfr40v22_1998_006561,regulation,§ 721.5250 Trimethyl spiropolyheterocyclic naphthalene compound.,Title 40
cfr40v22_1998_008147,regulation,§ 721.9497 Trifunctional ketoximino silane.,Title 40
cfr40v22_1998_006943,regulation,§ 721.5800 Sulfurized alkylphenol.,Title 40
cfr40v22_1998_006396,regulation,§ 721.4663 Fluorinated carboxylic acid alkali metal salts.,Title 40
cfr40v22_1998_004848,regulation,"§ 721.2088 Carboxylic acids, (C6-C9) branched and linear.",Title 40
cfr40v22_1998_005860,regulation,"§ 721.4090 Ethanaminium, N-[bis(diethylamino)-methylene]-N-ethyl-, bromide.",Title 40
cfr40v22_1998_005514,regulation,§ 721.3437 Dialkyl ether.,Title 40
cfr40v22_1998_005145,regulation,§ 721.2575 Disubstituted diphenylsulfone.,Title 40
cfr40v22_1998_003975,regulation,"§ 721.720 Alkoxylated fatty acid amide, alkylsulfate salt.",Title 40
cfr40v22_1998_006479,regulation,"§ 721.4880 Methanol, trichloro-, carbonate (2:1).",Title 40
cfr40v22_1998_008243,regulation,§ 721.9540 Polysulfide mixture.,Title 40
cfr40v22_1998_007589,regulation,§ 721.7600 Alkyl(heterocyclicyl) phe-ny-lazohetero monocyclic poly-one (generic name).,Title 40
cfr40v22_1998_008390,regulation,"§ 721.9664 9H-Thioxanthen-9-one,2,4-diethyl.",Title 40
cfr40v22_1998_008413,regulation,§ 721.9675 Titanate [Ti,Title 40
cfr40v22_1998_007181,regulation,"§ 721.6120 Phosphoric acid, 1,2-eth-a-ne-diyl tet-ra-kis(2-chloro-1-meth-yl-ethyl) ester.",Title 40
cfr40v22_1998_007727,regulation,"§ 721.8160 Propanoic acid, 2,2-dimethyl-, ethenyl ester.",Title 40
cfr40v22_1998_005876,regulation,§ 721.4100 Tris(disubstituted alkyl) het-er-o-cy-cle.,Title 40
cfr40v22_1998_007982,regulation,§ 721.9000 N-Nitrosopyrrolidine.,Title 40
cfr40v22_1998_004050,regulation,§ 721.840 Alkyl substituted diaromatic hydrocarbons.,Title 40
cfr40v22_1998_004610,regulation,§ 721.1740 Substituted dichlorobenzothiazoles.,Title 40
cfr40v22_1998_005076,regulation,"§ 721.2420 Alkoxylated dialkyldiethylenetriamine, alkyl  sulfate salt.",Title 40
cfr40v22_1998_008631,regulation,§ 721.9970 o-Xylene compound (generic name).,Title 40
