key,document_type,heading,law_name
BJNR154200999_InfElekAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Informationselektroniker/zur Informationselektronikerin
BJNR128900015_GbAusV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Geigenbauer und zur Geigenbauerin
BJNR101200016_HörAkAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Hörakustiker und zur Hörakustikerin
BJNR081800006_OfenbAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Ofen- und Luftheizungsbauer/zur Ofen- und Luftheizungsbauerin
BJNR009300997_HolzbhAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Holzbildhauer/zur Holzbildhauerin
BJNR044700018_StmStbAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Steinmetz und Steinbildhauer und zur Steinmetzin und Steinbildhauerin
BJNR024500006_TischlAusbV-2006_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Tischler/zur Tischlerin
BJNR060100010_BöttchAusbV-2010_99999999_000028,regulation,§ 8,Verordnung über die Berufsausbildung zum Böttcher und zur Böttcherin
BJNR147600001_UhrmAusbV-2001_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Uhrmacher/zur Uhrmacherin
BJNR087500014_ZupfinstrumentAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Zupfinstrumentenmacher und zur Zupfinstrumentenmacherin
BJNR110200999_BauWiAusbV-1999_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung in der Bauwirtschaft
BJNR100200017_MühGetreiWiTechAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Verfahrenstechnologen Mühlen- und Getreidewirtschaft und zur Verfahrenstechnologin Mühlen- und Getreidewirtschaft
BJNR128000015_BmAusV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Bogenmacher und zur Bogenmacherin
