key,document_type,heading,law_name
cfr49v7_2019_008390,regulation,§ 802.1 Purpose and scope.,Title 49
cfr5v3_2019_009158,regulation,§ 2634.901 Policies of confidential financial disclosure reporting.,Title 5
cfr25v2_2019_005783,regulation,§ 700.285 Amendment of records.,Title 25
cfr42v1_2019_011690,regulation,§ 85a.3 Authority for investigations of places of employment.,Title 42
cfr5v3_2019_014716,regulation,§ 9301.20 Exemptions.,Title 5
cfr22v2_2019_001523,regulation,§ 505.10 Disclosure to third parties.,Title 22
cfr50v11_2019_006877,regulation,§ 501.2 Definitions.,Title 50
cfr32v2_2019_016284,regulation,§ 326.1 Purpose.,Title 32
cfr28v1_2019_005850,regulation,§ 16.100 Exemption of Office of Justice Programs—limited access.,Title 28
cfr26v20_2019_012979,regulation,§ 301.9000-2 Considerations in responding to a request or demand for IRS records or information.,Title 26
cfr12v4_2019_008630,regulation,"§ 261a.1 Authority, purpose and scope.",Title 12
cfr49v9_2019_003353,regulation,§ 1520.15 SSI disclosed by TSA or the Coast Guard.,Title 49
cfr45v4_2019_007094,regulation,§ 1159.18 What are the penalties for obtaining an Endowment record under false pretenses?,Title 45
cfr29v9_2019_017314,regulation,§ 4902.7 Appeal of a denial of a request for amendment of a record.,Title 29
cfr21v9_2019_004734,regulation,§ 1401.12 Fees to be charged—categories of requesters.,Title 21
cfr32v2_2019_016899,regulation,§ 329.5 Responsibilities.,Title 32
cfr38v1_2019_001060,regulation,§ 1.577 Access to records.,Title 38
cfr28v2_2019_013172,regulation,§ 802.28 Exemption of the Court Services and Offender Supervision Agency System—limited access.,Title 28
cfr32v2_2019_015081,regulation,§ 318.4 Policy.,Title 32
cfr45v4_2019_006990,regulation,§ 1159.2 What is the purpose of these regulations?,Title 45
cfr38v1_2019_014349,regulation,§ 17.2000 Vet Center services.,Title 38
cfr32v3_2019_004458,regulation,§ 581.3 Army Board for Correction of Military Records.,Title 32
cfr47v1_2019_005821,regulation,§ 1.1919 Contracting for collection services.,Title 47
cfr22v2_2019_001378,regulation,§ 504.2 Applicability.,Title 22
cfr45v5_2019_009634,regulation,§ 2106.2 Requests for access.,Title 45
cfr7v1_2019_000217,regulation,§ 1.111 Definitions.,Title 7
cfr5v3_2019_007821,regulation,§ 2604.102 Applicability.,Title 5
cfr49v1_2019_002155,regulation,§ 15.15 SSI disclosed by DOT.,Title 49
cfr48v1_2019_012086,regulation,24.301 Privacy training.,Title 48
cfr14v5_2019_000125,regulation,§ 1203.410 Limitations.,Title 14
cfr39v1_2019_001928,regulation,§ 265.12 Demands for testimony or records in certain legal proceedings.,Title 39
cfr5v1_2019_001743,regulation,"§ 293.504 Composition of, and access to, the Employee Medical File System.",Title 5
cfr49v7_2019_008486,regulation,§ 802.18 Penalties.,Title 49
cfr28v1_2019_006052,regulation,"§ 16.106 Exemption of the Bureau of Alcohol, Tobacco, Firearms, and Explosives (ATF)—Limited Access.",Title 28
cfr12v7_2019_000264,regulation,§ 603.350 Criminal penalties.,Title 12
cfr1v1_2019_000882,regulation,§ 426.105 Identification required when requesting access to records pertaining to an individual.,Title 1
cfr45v4_2019_004384,regulation,§ 705.1 Purpose and scope.,Title 45
420_2019_044004,statute,Sec. 1007,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr28v1_2019_002992,regulation,§ 2.205 Confidentiality of supervised release records.,Title 28
cfr28v2_2019_012580,regulation,§ 700.23 Notice of subpoenas and emergency disclosures.,Title 28
490_2019_017989,statute,Sec. 44926,TITLE 49-TRANSPORTATION
cfr12v7_2019_000239,regulation,§ 603.320 Disclosure of requested information to individuals.,Title 12
cfr28v1_2019_006139,regulation,"§ 16.132 Exemption of Department of Justice System—Personnel Investigation and Security Clearance Records for the Department of Justice (DOJ), DOJ-006.",Title 28
cfr29v1_2019_000973,regulation,§ 4.191 Complaints and compliance assistance.,Title 29
100_2019_020245,statute,Sec. 2409,TITLE 10-ARMED FORCES
cfr5v3_2019_001923,regulation,§ 1302.5 Request for review.,Title 5
cfr32v4_2019_000978,regulation,§ 635.11 Release of information under the Privacy Act of 1974.,Title 32
cfr13v1_2019_013372,regulation,§ 302.4 Public information.,Title 13
cfr7v6_2019_004898,regulation,§ 661.6 General.,Title 7
cfr13v1_2019_000411,regulation,§ 102.28 Requests for amendment or correction of records.,Title 13
cfr32v6_2019_008186,regulation,§ 2102.61 Exemptions.,Title 32
420_2019_048746,statute,Sec. 1382,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr32v5_2019_002680,regulation,§ 725.8 Considerations in determining to grant or deny a request.,Title 32
cfr7v1_2019_000277,regulation,§ 1.119 Disclosure of record to person other than the individual to whom it pertains.,Title 7
cfr28v1_2019_004864,regulation,§ 16.72 Exemption of Office of the Associate Attorney General System—limited access.,Title 28
cfr28v1_2019_006167,regulation,"§ 16.134 Exemption of Debt Collection Enforcement System, Justice/DOJ-016.",Title 28
cfr7v1_2019_006476,regulation,§ 3.12 Reporting of consumer debts.,Title 7
cfr32v6_2019_008174,regulation,§ 2102.31 Disclosure of a record to persons other than the individual to whom it pertains.,Title 32
cfr29v4_2019_003353,regulation,§ 1610.2 Statutory requirements.,Title 29
cfr7v1_2019_000216,regulation,§ 1.110 Purpose and scope.,Title 7
cfr20v1_2019_001947,regulation,§ 200.5 Protection of privacy of records maintained on individuals.,Title 20
cfr31v1_2019_000431,regulation,§ 1.24 Disclosure of records to person other than the individual to whom they pertain.,Title 31
cfr39v1_2019_006265,regulation,"§ 3004.30 Relationship among the Freedom of Information Act, the Privacy Act, and the Commission's procedures for according appropriate confidentiality.",Title 39
cfr40v37_2019_010408,regulation,§ 1850.35 Disclosure of requested information to individuals.,Title 40
cfr45v5_2019_010632,regulation,§ 2508.8 Who is responsible for establishing the Corporation's rules of conduct for Privacy Act compliance?,Title 45
cfr12v5_2019_002631,regulation,§ 310.12 Penalties.,Title 12
cfr28v1_2019_006153,regulation,"§ 16.133 Exemption of Department of Justice Regional Data Exchange System (RDEX), DOJ-012.",Title 28
cfr18v2_2019_002853,regulation,§ 1301.34 Specific exemptions.,Title 18
cfr12v9_2019_004520,regulation,§ 1070.60 Exempt records.,Title 12
cfr32v2_2019_013756,regulation,§ 310.22 Defense Security Service (DSS) exemptions.,Title 32
cfr32v5_2019_002156,regulation,§ 724.212 Availability of records.,Title 32
cfr45v5_2019_010725,regulation,§ 2508.18 What are the penalties for obtaining a record under false pretenses?,Title 45
cfr32v6_2019_006089,regulation,§ 1901.63 Specific exemptions.,Title 32
cfr29v2_2019_000947,regulation,§ 102.118 Present and former Board employees prohibited from producing documents and testifying; production of witnesses' statements after direct testimony.,Title 29
cfr22v1_2019_015079,regulation,§ 215.14 Specific exemptions.,Title 22
cfr32v3_2019_001134,regulation,§ 516.46 Records determined not to be releasable.,Title 32
cfr45v4_2019_001432,regulation,§ 613.5 Exemptions.,Title 45
cfr28v2_2019_012533,regulation,§ 700.15 Records in exempt systems of records.,Title 28
cfr5v3_2019_014652,regulation,§ 9301.12 Purpose and scope.,Title 5
cfr16v1_2019_001468,regulation,§ 4.13 Privacy Act rules.,Title 16
cfr32v3_2019_001872,regulation,§ 536.16 Release of information policies.,Title 32
cfr5v3_2019_008157,regulation,§ 2608.102 Applicability.,Title 5
cfr21v1_2019_006178,regulation,§ 21.30 Records of contractors.,Title 21
420_2019_118339,statute,Sec. 7385i,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr28v2_2019_009945,regulation,§ 513.30 Purpose and scope.,Title 28
cfr7v1_2019_000249,regulation,§ 1.117 Agency review of request for correction or amendment of record.,Title 7
cfr6v1_2019_000349,regulation,§ 5.41 Purpose and scope; definitions.,Title 6
cfr38v1_2019_000932,regulation,§ 1.561 Fees.,Title 38
cfr46v9_2019_001730,regulation,§ 503.66 Amendment of a record.,Title 46
cfr10v4_2019_008187,regulation,§ 835.801 Reports to individuals.,Title 10
cfr12v7_2019_008862,regulation,§ 792.66 Exemptions.,Title 12
cfr45v4_2019_007090,regulation,§ 1159.17 Which of the Endowment's systems of records are covered by exemptions in the Privacy Act?,Title 45
cfr12v5_2019_002571,regulation,§ 310.1 Purpose and scope.,Title 12
cfr6v1_2019_000289,regulation,§ 5.26 Requests for amendment or correction of records.,Title 6
cfr32v6_2019_005978,regulation,§ 1901.14 Fees.,Title 32
cfr45v1_2019_002577,regulation,§ 60.7 Reporting medical malpractice payments.,Title 45
cfr28v2_2019_001303,regulation,§ 50.25 Assumption of concurrent Federal criminal jurisdiction in certain areas of Indian country.,Title 28
cfr28v1_2019_005196,regulation,"§ 16.91 Exemption of Criminal Division Systems—limited access, as indicated.",Title 28
420_2019_009223,statute,Sec. 280e-3a,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr15v1_2019_000600,regulation,§ 4.30 Disclosure of record to person other than the individual to whom it pertains.,Title 15
cfr31v3_2019_002459,regulation,§ 539.801 Procedures.,Title 31
cfr10v1_2019_003360,regulation,§ 9.1 Scope and purpose.,Title 10
cfr22v2_2019_005254,regulation,§ 1101.16 Criminal penalties.,Title 22
460_2019_004991,statute,Sec. 51306,TITLE 46-SHIPPING
cfr25v1_2019_016978,regulation,§ 273.54 Privacy Act requirements.,Title 25
cfr10v4_2019_015023,regulation,§ 1304.101 Purpose and scope.,Title 10
cfr36v3_2019_005309,regulation,§ 1201.13 How will NARA contract for collection services?,Title 36
cfr36v3_2019_003485,regulation,§ 1008.6 Assuring integrity of records.,Title 36
cfr22v1_2019_015059,regulation,§ 215.12 Penalties and remedies.,Title 22
cfr38v1_2019_011200,regulation,§ 16.104 Exempt research.,Title 38
cfr18v2_2019_001194,regulation,§ 701.314 Exemptions.,Title 18
cfr29v9_2019_004074,regulation,"§ 2201.8 Fees for copying, searching, and review.",Title 29
cfr6v1_2019_003806,regulation,§ 1002.2 Definitions.,Title 6
cfr10v1_2019_003636,regulation,§ 9.50 Scope of subpart.,Title 10
cfr22v2_2019_001468,regulation,§ 505.1 Purpose and scope.,Title 22
cfr45v4_2019_004462,regulation,§ 705.13 Exemptions.,Title 45
cfr28v1_2019_002278,regulation,§ 2.56 Disclosure of Parole Commission file.,Title 28
cfr12v4_2019_010953,regulation,§ 271.9 Fee schedules; waiver of fees.,Title 12
420_2019_089938,statute,Sec. 2000ee-2,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr32v2_2019_012547,regulation,§ 310.7 Requests for amendment or correction of records.,Title 32
cfr32v3_2019_000627,regulation,§ 505.12 Privacy Act enforcement actions.,Title 32
150_2019_041603,statute,Sec. 7215,TITLE 15-COMMERCE AND TRADE
cfr6v1_2019_003854,regulation,§ 1002.7 Penalties.,Title 6
cfr22v2_2019_004113,regulation,§ 1003.3 Access to records.,Title 22
cfr12v10_2019_000243,regulation,"§ 1102.102 Times, places and requirements for requests pertaining to individual records in a record system and for the identification of individuals making requests for access to records pertaining to them.",Title 12
cfr28v1_2019_005097,regulation,§ 16.83 Exemption of the Executive Office for Immigration Review System—limited access.,Title 28
cfr32v2_2019_012240,regulation,§ 286.1 Purpose.,Title 32
cfr10v4_2019_004924,regulation,§ 709.26 Protection of confidentiality of CI evaluation records to include polygraph examination records and other pertinent documentation.,Title 10
cfr28v1_2019_004967,regulation,§ 16.76 Exemption of Justice Management Division.,Title 28
cfr5v1_2019_002059,regulation,§ 297.102 Definitions.,Title 5
cfr6v1_2019_000038,regulation,§ 5.1 General provisions.,Title 6
cfr12v10_2019_000014,regulation,"§ 1101.4 Disclosure of information, policies, and records.",Title 12
cfr32v5_2019_000329,regulation,§ 701.113 PA exemptions.,Title 32
cfr28v2_2019_013062,regulation,§ 802.13 Verifying your identity.,Title 28
cfr49v1_2019_001751,regulation,§ 10.83 Improper maintenance of records.,Title 49
120_2019_008528,statute,Sec. 1715z,TITLE 12-BANKS AND BANKING
cfr32v6_2019_004925,regulation,§ 1701.14 Appeals.,Title 32
cfr28v2_2019_013217,regulation,§ 802.29 Exemption of the Pretrial Services Agency System.,Title 28
cfr45v4_2019_005504,regulation,§ 1115.4 Procedures for requests for access to or disclosure of records pertaining to an individual.,Title 45
cfr29v1_2019_008973,regulation,§ 71.10 Certain records not subject to correction.,Title 29
120_2019_036692,statute,Sec. 5512,TITLE 12-BANKS AND BANKING
520_2019_001668,statute,Sec. 21083,TITLE 52-VOTING AND ELECTIONS
cfr12v6_2019_006522,regulation,§ 390.422 Public disclosure and confidential treatment.,Title 12
cfr10v1_2019_003674,regulation,§ 9.61 Procedures for processing requests for records exempt in whole or in part.,Title 10
cfr32v6_2019_004977,regulation,§ 1701.22 ODNI systems of records subject to exemption.,Title 32
cfr29v9_2019_004386,regulation,§ 2400.1 Purpose and scope.,Title 29
cfr48v4_2019_000333,regulation,324.105 Contract clauses.,Title 48
cfr5v2_2019_011717,regulation,§ 911.105 Terms of indemnification.,Title 5
cfr32v2_2019_010533,regulation,§ 273.7 Excess DoD property and scrap disposal processing.,Title 32
cfr28v2_2019_001551,regulation,§ 51.32 Establishment and maintenance of registry of interested individuals and groups.,Title 28
cfr1v1_2019_000913,regulation,§ 426.109 Procedures for maintaining accounts of disclosures.,Title 1
cfr22v2_2019_005046,regulation,§ 1101.1 Purpose and scope.,Title 22
cfr7v1_2019_005967,regulation,§ 2.89 Chief Information Officer.,Title 7
cfr11v1_2019_000073,regulation,§ 1.14 Specific exemptions.,Title 11
cfr31v3_2019_006354,regulation,§ 584.801 Procedures.,Title 31
cfr21v1_2019_006135,regulation,§ 21.1 Scope.,Title 21
cfr36v3_2019_005527,regulation,§ 1202.2 What this part does not cover.,Title 36
cfr20v2_2019_016505,regulation,§ 422.835 Debt reporting and use of credit reporting agencies.,Title 20
cfr24v1_2019_003399,regulation,§ 16.14 General exemptions.,Title 24
cfr14v5_2019_005716,regulation,§ 1275.100 Purpose and scope.,Title 14
cfr32v3_2019_004560,regulation,§ 584.1 General.,Title 32
cfr5v3_2019_001883,regulation,§ 1302.2 Requests for access.,Title 5
cfr5v3_2019_005666,regulation,§ 1830.1 General provisions.,Title 5
cfr32v6_2019_006062,regulation,§ 1901.52 Criminal penalties.,Title 32
cfr32v6_2019_004449,regulation,§ 1665.5 Request for review.,Title 32
cfr36v3_2019_000530,regulation,§ 407.6 Procedures for amending or correcting an individual's ABMC record.,Title 36
cfr5v1_2019_002058,regulation,§ 297.101 Purpose and scope.,Title 5
cfr29v4_2019_000960,regulation,§ 1450.17 Contracting for collection services.,Title 29
cfr10v4_2019_015361,regulation,§ 1705.08 Appeals from correction denials.,Title 10
cfr5v3_2019_004234,regulation,§ 1639.6 Contracting for collection services.,Title 5
cfr48v4_2019_002224,regulation,452.224-70 Confidentiality of Information.,Title 48
cfr12v6_2019_004639,regulation,§ 380.14 Record retention requirements.,Title 12
cfr32v2_2019_013901,regulation,§ 310.25 National Guard Bureau (NGB) exemptions.,Title 32
cfr38v1_2019_000539,regulation,§ 1.485 Medical emergencies.,Title 38
cfr17v3_2019_001035,regulation,§ 200.311 Penalties.,Title 17
cfr46v9_2019_001445,regulation,§ 503.37 Purpose and scope; definitions.,Title 46
cfr22v2_2019_007407,regulation,§ 1507.13 Reports.,Title 22
cfr32v6_2019_005341,regulation,§ 1801.1 Authority and purpose.,Title 32
cfr45v5_2019_010236,regulation,§ 2506.13 How will the Corporation contract for private collection services?,Title 45
cfr32v6_2019_004882,regulation,§ 1701.9 Requests for an accounting of record disclosures.,Title 32
100_2019_010619,statute,Sec. 1102,TITLE 10-ARMED FORCES
160_2019_002800,statute,Sec. 410cc-35,TITLE 16-CONSERVATION
cfr12v9_2019_004527,regulation,§ 1070.61 Training; rules of conduct; penalties for non-compliance.,Title 12
cfr32v2_2019_013622,regulation,§ 310.20 Defense Intelligence Agency (DIA) exemptions.,Title 32
cfr32v6_2019_004869,regulation,§ 1701.7 Requests for notification of and access to records.,Title 32
cfr36v3_2019_003484,regulation,§ 1008.5 Federal Register notices describing systems of records.,Title 36
cfr19v3_2019_000599,regulation,§ 201.43 Mandatory declassification review.,Title 19
cfr5v1_2019_004697,regulation,§ 351.505 Records.,Title 5
cfr36v3_2019_001884,regulation,§ 903.6 Appeal of initial denial of access.,Title 36
cfr45v4_2019_007380,regulation,§ 1169.10 NEH systems of records that are covered by exemptions under the Privacy Act.,Title 45
cfr42v1_2019_012717,regulation,§ 93.414 Notice.,Title 42
cfr45v4_2019_007300,regulation,§ 1169.1 Purpose and scope.,Title 45
cfr5v3_2019_005838,regulation,§ 2100.9 Appeal of denial to grant access or to amend records.,Title 5
cfr37v1_2019_008253,regulation,§ 102.33 General exemptions.,Title 37
cfr38v1_2019_013612,regulation,§ 17.509 Authorized disclosure: Non-Department of Veterans Affairs requests.,Title 38
cfr49v1_2019_000493,regulation,§ 1.74 Delegations to Inspector General.,Title 49
420_2019_098528,statute,Sec. 3544,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr7v4_2019_009931,regulation,§ 272.16 National Directory of New Hires.,Title 7
cfr28v1_2019_006441,regulation,§ 17.22 Classification of information; limitations.,Title 28
210_2019_009091,statute,Sec. 379d-1,TITLE 21-FOOD AND DRUGS
cfr32v6_2019_005616,regulation,§ 1805.4 Procedure for production.,Title 32
cfr11v1_2019_005819,regulation,§ 9410.1 Purpose and scope.,Title 11
cfr25v1_2019_008123,regulation,"§ 150.11 Disclosure of land records, title documents, and title reports.",Title 25
cfr1v1_2019_001744,regulation,§ 603.1 Purpose and scope.,Title 1
cfr10v4_2019_005972,regulation,§ 745.104 Exempt research.,Title 10
140_2019_000643,statute,Sec. 936,TITLE 14-COAST GUARD
080_2019_006669,statute,Sec. 1440f,TITLE 8-ALIENS AND NATIONALITY
cfr45v1_2019_003168,regulation,§ 73.735-307 Use of official information.,Title 45
420_2019_040643,statute,Sec. 653,TITLE 42-THE PUBLIC HEALTH AND WELFARE
cfr32v5_2019_002710,regulation,§ 725.9 Action to grant or deny a request.,Title 32
cfr22v1_2019_014495,regulation,§ 212.24 Specific exemptions.,Title 22
cfr22v2_2019_004075,regulation,"§ 1003.1 General policies, conditions of disclosure, accounting of certain disclosures, and definitions.",Title 22
cfr24v1_2019_002833,regulation,§ 14.205 Net worth exhibit.,Title 24
cfr42v1_2019_005187,regulation,§ 52h.6 Availability of information.,Title 42
cfr45v5_2019_010514,regulation,§ 2507.8 How are fees determined?,Title 45
cfr45v5_2019_008606,regulation,§ 1705.11 Penalties.,Title 45
cfr19v2_2019_003023,regulation,§ 152.101 Basis of appraisement.,Title 19
cfr22v2_2019_001481,regulation,§ 505.3 Procedures for requests.,Title 22
cfr31v3_2019_002656,regulation,§ 541.801 Procedures.,Title 31
cfr32v6_2019_005949,regulation,§ 1901.02 Definitions.,Title 32
cfr22v2_2019_003183,regulation,§ 706.1 Description.,Title 22
cfr42v2_2019_000118,regulation,§ 401.102 Definitions.,Title 42
cfr45v4_2019_003785,regulation,§ 690.104 Exempt research.,Title 45
cfr10v4_2019_015353,regulation,§ 1705.05 Processing of requests.,Title 10
cfr6v1_2019_000567,regulation,§ 7.32 Mandatory declassification review.,Title 6
cfr32v2_2019_014964,regulation,§ 317.1 Purpose.,Title 32
cfr31v1_2019_000087,regulation,§ 1.0 General provisions.,Title 31
cfr37v1_2019_008092,regulation,§ 102.24 Procedures for making requests for records.,Title 37
cfr22v1_2019_012507,regulation,§ 171.24 Request for an accounting of record disclosures.,Title 22
cfr29v1_2019_004281,regulation,§ 21.104 Exempt research.,Title 29
cfr43v1_2019_000577,regulation,§ 2.227 Conduct of employees.,Title 43
cfr32v6_2019_008307,regulation,§ 2400.13 Limitations on classification.,Title 32
cfr45v4_2019_008363,regulation,§ 1182.16 Procedures to ensure that Institute employees involved with its systems of records are familiar with the requirements of the Privacy Act.,Title 45
cfr45v4_2019_000248,regulation,§ 503.11 Reports.,Title 45
150_2019_007274,statute,Sec. 78u-6,TITLE 15-COMMERCE AND TRADE
cfr12v5_2019_002700,regulation,§ 311.8 Transcripts and minutes of meetings.,Title 12
cfr5v2_2019_003477,regulation,§ 831.1904 State responsibilities.,Title 5
060_2019_001731,statute,Sec. 204,TITLE 6-DOMESTIC SECURITY
cfr24v1_2019_003263,regulation,§ 16.5 Disclosure of requested information to individuals.,Title 24
cfr32v2_2019_013615,regulation,§ 310.19 Defense Information Systems Agency (DISA) exemptions.,Title 32
cfr10v1_2019_003648,regulation,§ 9.52 Types of requests.,Title 10
cfr50v11_2019_006924,regulation,§ 501.8 Appeal of initial denial of a request for amendment or correction.,Title 50
cfr32v3_2019_000646,regulation,§ 505.13 Computer Matching Agreement Program.,Title 32
cfr10v4_2019_015342,regulation,§ 1705.02 Definitions.,Title 10
cfr31v3_2019_006028,regulation,§ 579.801 Procedures.,Title 31
cfr32v1_2019_004677,regulation,§ 61.5 Responsibilities.,Title 32
cfr32v2_2019_015036,regulation,§ 317.6 Procedures for exemptions.,Title 32
cfr22v2_2019_000462,regulation,§ 308.14 Specific exemptions.,Title 22
cfr44v1_2019_000422,regulation,§ 6.86 General exemptions.,Title 44
cfr28v1_2019_004915,regulation,§ 16.74 Exemption of National Security Division Systems—limited access.,Title 28
cfr28v1_2019_005108,regulation,§ 16.84 Exemption of Immigration Appeals System.,Title 28
cfr22v2_2019_004159,regulation,§ 1003.7 Judicial review.,Title 22
cfr22v2_2019_007402,regulation,§ 1507.12 Criminal penalties.,Title 22
cfr6v1_2019_000241,regulation,§ 5.20 General provisions.,Title 6
cfr32v1_2019_004790,regulation,§ 61.12 Procedures.,Title 32
cfr5v3_2019_005802,regulation,§ 2100.1 Purpose.,Title 5
cfr31v3_2019_007612,regulation,§ 597.801 Procedures.,Title 31
cfr29v4_2019_003610,regulation,§ 1611.2 Definitions.,Title 29
cfr17v3_2019_000989,regulation,§ 200.307 Review of requests for amendment or correction.,Title 17
cfr31v1_2019_000569,regulation,§ 1.34 Guardianship.,Title 31
cfr22v2_2019_004121,regulation,§ 1003.4 Inter-American Foundation system of records requirements.,Title 22
cfr28v1_2019_005855,regulation,"§ 16.101 Exemption of U.S. Marshals Service Systems—limited access, as indicated.",Title 28
cfr12v10_2019_000695,regulation,§ 1202.4 What information is exempt from disclosure?,Title 12
cfr32v2_2019_015890,regulation,§ 322.7 Exempt systems of records.,Title 32
380_2019_001163,statute,Sec. 733,TITLE 38-VETERANS&apos; BENEFITS
cfr32v6_2019_004406,regulation,§ 1665.2 Requests for access.,Title 32
200_2019_011706,statute,Sec. 1090,TITLE 20-EDUCATION
cfr43v1_2019_000764,regulation,§ 2.254 Exemptions.,Title 43
cfr18v2_2019_001098,regulation,§ 701.300 Purpose and scope.,Title 18
cfr32v3_2019_000596,regulation,§ 505.8 Training requirements.,Title 32
cfr45v4_2019_007321,regulation,§ 1169.5 Procedures for acquiring access to NEH records pertaining to an individual.,Title 45
cfr39v1_2019_006161,regulation,§ 3003.1 Purpose and scope.,Title 39
cfr28v1_2019_004773,regulation,§ 16.46 Requests for amendment or correction of records.,Title 28
cfr20v3_2019_001996,regulation,§ 617.57 Recordkeeping; disclosure of information.,Title 20
070_2019_025309,statute,Sec. 2279b,TITLE 7-AGRICULTURE
cfr28v2_2019_012567,regulation,§ 700.21 Records not subject to correction.,Title 28
cfr41v3_2019_007404,regulation,§ 105-55.012 Contracting with private collection contractors and with entities that locate and recover unclaimed assets.,Title 41
cfr5v3_2019_003746,regulation,§ 1630.8 Access of others to records about an individual.,Title 5
cfr36v3_2019_005523,regulation,§ 1202.1 What does this part cover?,Title 36
cfr22v2_2019_007320,regulation,§ 1507.3 Definitions.,Title 22
cfr29v9_2019_002241,regulation,§ 1984.104 Investigation.,Title 29
cfr12v6_2019_006675,regulation,§ 403.3 Classification principles and authority.,Title 12
cfr28v2_2019_012542,regulation,§ 700.17 Fees for access to records.,Title 28
cfr41v1_2019_000958,regulation,§ 51-9.101-4 Rules of conduct.,Title 41
500_2019_009920,statute,Sec. 3203,TITLE 50-WAR AND NATIONAL DEFENSE
