key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
100_2009_002799,item,statute,CHAPTER 32-OFFICER STRENGTH AND DISTRIBUTION IN GRADE,TITLE 10-ARMED FORCES,3911,709,167,0,8,105,8,15,18,10,12
100_2009_002913,item,statute,CHAPTER 33-ORIGINAL APPOINTMENTS OF REGULAR OFFICERS IN GRADES ABOVE WARRANT OFFICER GRADES,TITLE 10-ARMED FORCES,2204,473,170,0,5,45,2,5,10,3,8
100_2009_002964,item,statute,"CHAPTER 33A-APPOINTMENT, PROMOTION, AND INVOLUNTARY SEPARATION AND RETIREMENT FOR MEMBERS ON THE WARRANT OFFICER ACTIVE-DUTY LIST",TITLE 10-ARMED FORCES,5175,713,178,0,14,119,28,14,16,9,6
100_2009_003098,item,statute,CHAPTER 34-APPOINTMENTS AS RESERVE OFFICERS,TITLE 10-ARMED FORCES,50,28,50,0,1,0,0,2,0,2,0
100_2009_003100,item,statute,CHAPTER 35-TEMPORARY APPOINTMENTS IN OFFICER GRADES,TITLE 10-ARMED FORCES,1321,359,144,0,4,30,0,2,11,2,7
100_2009_003135,item,statute,"CHAPTER 36-PROMOTION, SEPARATION, AND INVOLUNTARY RETIREMENT OF OFFICERS ON THE ACTIVE-DUTY LIST",TITLE 10-ARMED FORCES,16709,1519,268,5,40,341,102,74,29,33,15
100_2009_003522,item,statute,CHAPTER 37-GENERAL SERVICE REQUIREMENTS,TITLE 10-ARMED FORCES,2369,714,133,0,5,71,0,2,28,2,14
100_2009_003599,item,statute,CHAPTER 38-JOINT OFFICER MANAGEMENT,TITLE 10-ARMED FORCES,3871,813,148,0,8,130,7,7,11,5,9
100_2009_003738,item,statute,CHAPTER 39-ACTIVE DUTY,TITLE 10-ARMED FORCES,2070,548,93,0,27,56,13,15,71,8,17
100_2009_003822,item,statute,CHAPTER 40-LEAVE,TITLE 10-ARMED FORCES,4630,848,172,0,10,118,5,37,8,13,4
100_2009_003951,item,statute,"CHAPTER 41-SPECIAL APPOINTMENTS, ASSIGNMENTS, DETAILS, AND DUTIES",TITLE 10-ARMED FORCES,1122,360,94,0,13,32,0,1,3,1,1
100_2009_003997,item,statute,CHAPTER 43-RANK AND COMMAND,TITLE 10-ARMED FORCES,1281,320,210,0,8,22,1,2,5,2,4
100_2009_004028,item,statute,CHAPTER 45-THE UNIFORM,TITLE 10-ARMED FORCES,1783,494,91,0,8,59,2,2,9,2,5
100_2009_004096,item,statute,CHAPTER 47-UNIFORM CODE OF MILITARY JUSTICE,TITLE 10-ARMED FORCES,35517,4139,224,12,161,871,95,27,106,13,33
100_2009_005141,item,statute,CHAPTER 47A-MILITARY COMMISSIONS,TITLE 10-ARMED FORCES,16894,2605,144,8,53,440,23,9,0,6,0
100_2009_005643,item,statute,CHAPTER 48-MILITARY CORRECTIONAL FACILITIES,TITLE 10-ARMED FORCES,786,273,114,0,6,21,0,0,2,0,1
100_2009_005671,item,statute,CHAPTER 49-MISCELLANEOUS PROHIBITIONS AND PENALTIES,TITLE 10-ARMED FORCES,6141,1356,115,0,16,224,0,14,51,10,13
100_2009_005912,item,statute,CHAPTER 50-MISCELLANEOUS COMMAND RESPONSIBILITIES,TITLE 10-ARMED FORCES,1402,455,98,0,2,50,0,2,3,2,1
100_2009_005965,item,statute,CHAPTER 51-RESERVE COMPONENTS: STANDARDS AND PROCEDURES FOR RETENTION AND PROMOTION,TITLE 10-ARMED FORCES,31,27,31,0,1,0,0,1,0,1,0
100_2009_005967,item,statute,CHAPTER 53-MISCELLANEOUS RIGHTS AND BENEFITS,TITLE 10-ARMED FORCES,15628,2498,223,0,40,424,10,40,64,21,29
100_2009_006432,item,statute,CHAPTER 54-COMMISSARY AND EXCHANGE BENEFITS,TITLE 10-ARMED FORCES,679,214,66,0,6,16,1,2,0,2,0
100_2009_006455,item,statute,CHAPTER 55-MEDICAL AND DENTAL CARE,TITLE 10-ARMED FORCES,37881,4039,208,0,77,1046,153,108,239,33,25
100_2009_007579,item,statute,CHAPTER 56-DEPARTMENT OF DEFENSE MEDICARE-ELIGIBLE RETIREE HEALTH CARE FUND,TITLE 10-ARMED FORCES,2686,610,151,0,7,54,16,6,0,4,0
100_2009_007641,item,statute,CHAPTER 57-DECORATIONS AND AWARDS,TITLE 10-ARMED FORCES,2656,713,114,0,15,66,0,2,2,2,2
100_2009_007723,item,statute,CHAPTER 58-BENEFITS AND SERVICES FOR MEMBERS BEING SEPARATED OR RECENTLY SEPARATED,TITLE 10-ARMED FORCES,6877,1337,136,0,14,165,8,19,39,9,13
100_2009_007903,item,statute,CHAPTER 59-SEPARATION,TITLE 10-ARMED FORCES,7990,1241,193,0,19,194,13,50,85,21,27
100_2009_008117,item,statute,CHAPTER 60-SEPARATION OF REGULAR OFFICERS FOR SUBSTANDARD PERFORMANCE OF DUTY OR FOR CERTAIN OTHER REASONS,TITLE 10-ARMED FORCES,1429,348,128,0,7,34,11,1,12,1,6
100_2009_008159,item,statute,CHAPTER 61-RETIREMENT OR SEPARATION FOR PHYSICAL DISABILITY,TITLE 10-ARMED FORCES,7017,1005,151,0,26,162,47,19,39,9,11
100_2009_008348,item,statute,CHAPTER 63-RETIREMENT FOR AGE,TITLE 10-ARMED FORCES,762,259,79,0,6,20,1,3,4,3,3
100_2009_008375,item,statute,CHAPTER 65-RETIREMENT OF WARRANT OFFICERS FOR LENGTH OF SERVICE,TITLE 10-ARMED FORCES,287,143,67,0,3,4,0,1,7,1,5
100_2009_008383,item,statute,CHAPTER 67-RETIRED PAY FOR NON-REGULAR SERVICE,TITLE 10-ARMED FORCES,24,23,24,0,1,0,0,1,1,1,1
100_2009_008385,item,statute,CHAPTER 69-RETIRED GRADE,TITLE 10-ARMED FORCES,2756,487,120,0,7,39,0,16,11,8,7
100_2009_008432,item,statute,CHAPTER 71-COMPUTATION OF RETIRED PAY,TITLE 10-ARMED FORCES,14899,1773,344,0,18,363,21,88,109,24,28
100_2009_008814,item,statute,CHAPTER 73-ANNUITIES BASED ON RETIRED OR RETAINER PAY,TITLE 10-ARMED FORCES,19103,2111,192,3,29,525,116,45,24,10,6
100_2009_009372,item,statute,CHAPTER 74-DEPARTMENT OF DEFENSE MILITARY RETIREMENT FUND,TITLE 10-ARMED FORCES,2461,461,133,0,7,54,14,20,5,5,5
100_2009_009434,item,statute,CHAPTER 75-DECEASED PERSONNEL,TITLE 10-ARMED FORCES,7132,1314,125,2,19,224,38,19,23,15,14
100_2009_009680,item,statute,CHAPTER 76-MISSING PERSONS,TITLE 10-ARMED FORCES,8069,1381,121,0,13,235,45,6,3,6,3
100_2009_009929,item,statute,CHAPTER 77-POSTHUMOUS COMMISSIONS AND WARRANTS,TITLE 10-ARMED FORCES,470,144,74,0,4,9,0,3,1,1,1
100_2009_009943,item,statute,CHAPTER 79-CORRECTION OF MILITARY RECORDS,TITLE 10-ARMED FORCES,5045,1002,160,0,10,127,4,19,68,6,13
100_2009_010081,item,statute,CHAPTER 80-MISCELLANEOUS INVESTIGATION REQUIREMENTS AND OTHER DUTIES,TITLE 10-ARMED FORCES,4585,1174,145,0,12,154,1,7,13,3,4
100_2009_010248,item,statute,CHAPTER 81-CIVILIAN EMPLOYEES,TITLE 10-ARMED FORCES,8805,1737,123,0,29,269,4,34,22,20,13
100_2009_010547,item,statute,CHAPTER 83-CIVILIAN DEFENSE INTELLIGENCE EMPLOYEES,TITLE 10-ARMED FORCES,3136,780,148,2,17,103,4,27,10,16,6
100_2009_010670,item,statute,CHAPTER 87-DEFENSE ACQUISITION WORKFORCE,TITLE 10-ARMED FORCES,8113,1443,161,5,29,222,7,14,12,8,9
100_2009_010927,item,statute,CHAPTER 88-MILITARY FAMILY PROGRAMS AND MILITARY CHILD CARE,TITLE 10-ARMED FORCES,5977,1225,121,2,23,181,1,6,1,5,1
100_2009_011134,item,statute,[CHAPTER 89-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_011137,item,statute,CHAPTER 101-TRAINING GENERALLY,TITLE 10-ARMED FORCES,8127,1409,187,0,18,217,0,22,31,14,14
100_2009_011373,item,statute,CHAPTER 102-JUNIOR RESERVE OFFICERS&rsquo; TRAINING CORPS,TITLE 10-ARMED FORCES,1778,484,191,0,3,56,1,1,3,1,3
100_2009_011433,item,statute,CHAPTER 103-SENIOR RESERVE OFFICERS&rsquo; TRAINING CORPS,TITLE 10-ARMED FORCES,6811,1086,241,0,15,165,16,11,48,7,19
100_2009_011614,item,statute,CHAPTER 104-UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES,TITLE 10-ARMED FORCES,2927,808,190,0,8,76,3,5,4,4,4
100_2009_011699,item,statute,CHAPTER 105-ARMED FORCES HEALTH PROFESSIONS FINANCIAL ASSISTANCE PROGRAMS,TITLE 10-ARMED FORCES,2945,696,199,2,10,74,7,12,15,7,10
100_2009_011786,item,statute,CHAPTER 106-EDUCATIONAL ASSISTANCE FOR MEMBERS OF THE SELECTED RESERVE,TITLE 10-ARMED FORCES,73,52,40,0,8,0,0,1,0,1,0
100_2009_011795,item,statute,CHAPTER 106A-EDUCATIONAL ASSISTANCE FOR PERSONS ENLISTING FOR ACTIVE DUTY,TITLE 10-ARMED FORCES,1867,441,150,0,9,34,16,2,9,2,3
100_2009_011839,item,statute,CHAPTER 107-PROFESSIONAL MILITARY EDUCATION,TITLE 10-ARMED FORCES,1471,441,148,0,7,56,4,3,4,3,2
100_2009_011903,item,statute,CHAPTER 108-DEPARTMENT OF DEFENSE SCHOOLS,TITLE 10-ARMED FORCES,6067,1223,130,0,10,185,1,9,17,6,3
100_2009_012099,item,statute,CHAPTER 109-EDUCATIONAL LOAN REPAYMENT PROGRAMS,TITLE 10-ARMED FORCES,1674,496,90,0,4,53,0,17,11,5,3
100_2009_012157,item,statute,CHAPTER 110-EDUCATIONAL ASSISTANCE FOR MEMBERS HELD AS CAPTIVES AND THEIR DEPENDENTS,TITLE 10-ARMED FORCES,593,188,49,0,5,36,2,2,2,2,1
100_2009_012199,item,statute,"CHAPTER 111-SUPPORT OF SCIENCE, MATHEMATICS, AND ENGINEERING EDUCATION",TITLE 10-ARMED FORCES,4858,1093,100,0,12,160,1,9,6,6,2
100_2009_012372,item,statute,CHAPTER 112-INFORMATION SECURITY SCHOLARSHIP PROGRAM,TITLE 10-ARMED FORCES,1270,399,136,0,7,42,5,3,0,2,0
100_2009_012423,item,statute,CHAPTER 131-PLANNING AND COORDINATION,TITLE 10-ARMED FORCES,13279,2323,187,0,32,410,2,44,27,20,18
100_2009_012866,item,statute,CHAPTER 133-FACILITIES FOR RESERVE COMPONENTS,TITLE 10-ARMED FORCES,23,22,23,0,1,0,0,1,0,1,0
100_2009_012868,item,statute,CHAPTER 134-MISCELLANEOUS ADMINISTRATIVE PROVISIONS,TITLE 10-ARMED FORCES,5002,1267,103,2,27,168,1,13,5,11,2
100_2009_013066,item,statute,CHAPTER 135-SPACE PROGRAMS,TITLE 10-ARMED FORCES,1999,601,80,0,5,85,0,1,0,1,0
100_2009_013157,item,statute,CHAPTER 136-PROVISIONS RELATING TO SPECIFIC PROGRAMS,TITLE 10-ARMED FORCES,1164,428,81,0,2,34,1,1,0,1,0
100_2009_013194,item,statute,CHAPTER 137-PROCUREMENT GENERALLY,TITLE 10-ARMED FORCES,40439,4460,149,0,50,1230,55,98,311,28,45
100_2009_014475,item,statute,CHAPTER 138-COOPERATIVE AGREEMENTS WITH NATO ALLIES AND OTHER COUNTRIES,TITLE 10-ARMED FORCES,9022,1611,121,2,24,262,7,19,6,11,4
100_2009_014764,item,statute,CHAPTER 139-RESEARCH AND DEVELOPMENT,TITLE 10-ARMED FORCES,11092,1942,196,0,32,356,7,27,99,11,17
100_2009_015153,item,statute,CHAPTER 140-PROCUREMENT OF COMMERCIAL ITEMS,TITLE 10-ARMED FORCES,1799,496,70,0,5,67,0,10,8,3,3
100_2009_015226,item,statute,CHAPTER 141-MISCELLANEOUS PROCUREMENT PROVISIONS,TITLE 10-ARMED FORCES,14168,2394,212,0,52,409,2,52,84,20,13
100_2009_015688,item,statute,CHAPTER 142-PROCUREMENT TECHNICAL ASSISTANCE COOPERATIVE AGREEMENT PROGRAM,TITLE 10-ARMED FORCES,1084,354,88,0,9,32,3,4,3,3,2
100_2009_015730,item,statute,CHAPTER 143-PRODUCTION BY MILITARY AGENCIES,TITLE 10-ARMED FORCES,631,211,106,0,4,13,0,0,4,0,1
100_2009_015748,item,statute,CHAPTER 144-MAJOR DEFENSE ACQUISITION PROGRAMS,TITLE 10-ARMED FORCES,7701,1116,170,0,12,210,23,12,24,5,11
100_2009_015971,item,statute,CHAPTER 144A-MAJOR AUTOMATED INFORMATION SYSTEM PROGRAMS,TITLE 10-ARMED FORCES,1926,458,89,0,4,53,12,1,2,1,1
100_2009_016029,item,statute,CHAPTER 145-CATALOGING AND STANDARDIZATION,TITLE 10-ARMED FORCES,1411,539,127,0,8,38,3,2,3,2,2
100_2009_016076,item,statute,CHAPTER 146-CONTRACTING FOR PERFORMANCE OF CIVILIAN COMMERCIAL OR INDUSTRIAL TYPE FUNCTIONS,TITLE 10-ARMED FORCES,7786,1605,134,0,19,229,13,20,20,15,9
100_2009_016325,item,statute,"CHAPTER 147-COMMISSARIES AND EXCHANGES AND OTHER MORALE, WELFARE, AND RECREATION ACTIVITIES",TITLE 10-ARMED FORCES,6957,1509,126,3,19,199,8,5,1,4,1
100_2009_016547,item,statute,"CHAPTER 148-NATIONAL DEFENSE TECHNOLOGY AND INDUSTRIAL BASE, DEFENSE REINVESTMENT, AND DEFENSE CONVERSION",TITLE 10-ARMED FORCES,15134,2703,153,7,44,500,28,35,52,19,17
100_2009_017099,item,statute,"CHAPTER 152-ISSUE OF SUPPLIES, SERVICES, AND FACILITIES",TITLE 10-ARMED FORCES,5040,1171,174,0,18,164,3,10,8,8,5
100_2009_017282,item,statute,"CHAPTER 153-EXCHANGE OF MATERIAL AND DISPOSAL OF OBSOLETE, SURPLUS, OR UNCLAIMED PROPERTY",TITLE 10-ARMED FORCES,3965,1021,289,0,15,106,0,6,28,6,11
100_2009_017404,item,statute,CHAPTER 155-ACCEPTANCE OF GIFTS AND SERVICES,TITLE 10-ARMED FORCES,5052,939,107,0,14,156,3,7,18,5,11
100_2009_017575,item,statute,CHAPTER 157-TRANSPORTATION,TITLE 10-ARMED FORCES,6950,1426,184,0,25,189,2,18,35,12,12
100_2009_017790,item,statute,CHAPTER 159-REAL PROPERTY; RELATED PERSONAL PROPERTY; AND LEASE OF NON-EXCESS PROPERTY,TITLE 10-ARMED FORCES,18369,2804,142,0,44,552,7,39,118,26,35
100_2009_018387,item,statute,CHAPTER 160-ENVIRONMENTAL RESTORATION,TITLE 10-ARMED FORCES,7454,1595,133,0,11,224,7,29,18,9,1
100_2009_018623,item,statute,CHAPTER 161-PROPERTY RECORDS AND REPORT OF THEFT OR LOSS OF CERTAIN PROPERTY,TITLE 10-ARMED FORCES,660,279,92,0,3,19,0,3,0,3,0
100_2009_018646,item,statute,CHAPTER 163-MILITARY CLAIMS,TITLE 10-ARMED FORCES,3253,641,158,0,11,71,13,4,85,3,12
100_2009_018729,item,statute,CHAPTER 165-ACCOUNTABILITY AND RESPONSIBILITY,TITLE 10-ARMED FORCES,5870,1220,135,0,22,160,2,19,86,13,43
100_2009_018912,item,statute,[CHAPTER 167-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,8,0,0,0,0,0,0
100_2009_018921,item,statute,CHAPTER 169-MILITARY CONSTRUCTION AND MILITARY FAMILY HOUSING,TITLE 10-ARMED FORCES,24508,2766,276,4,71,661,41,79,34,22,12
100_2009_019658,item,statute,[CHAPTER 171-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_019660,item,statute,CHAPTER 172-STRATEGIC ENVIRONMENTAL RESEARCH AND DEVELOPMENT PROGRAM,TITLE 10-ARMED FORCES,2231,646,89,0,4,72,2,1,0,1,0
100_2009_019737,item,statute,CHAPTER 173-ENERGY SECURITY,TITLE 10-ARMED FORCES,5267,1231,126,3,18,153,15,11,1,7,1
100_2009_019914,item,statute,CHAPTER 301-DEFINITIONS,TITLE 10-ARMED FORCES,30,26,30,0,1,0,0,0,0,0,0
100_2009_019916,item,statute,CHAPTER 303-DEPARTMENT OF THE ARMY,TITLE 10-ARMED FORCES,2958,633,87,0,15,109,1,9,7,7,6
100_2009_020041,item,statute,CHAPTER 305-THE ARMY STAFF,TITLE 10-ARMED FORCES,2991,640,105,0,10,93,6,6,4,5,4
100_2009_020145,item,statute,CHAPTER 307-THE ARMY,TITLE 10-ARMED FORCES,1950,496,113,0,20,101,0,1,1,1,1
100_2009_020268,item,statute,CHAPTER 331-STRENGTH,TITLE 10-ARMED FORCES,318,131,71,0,12,10,0,2,0,2,0
100_2009_020291,item,statute,CHAPTER 333-ENLISTMENTS,TITLE 10-ARMED FORCES,891,328,159,0,9,30,0,3,0,2,0
100_2009_020331,item,statute,CHAPTER 335-APPOINTMENTS IN THE REGULAR ARMY,TITLE 10-ARMED FORCES,193,105,56,0,10,11,0,0,0,0,0
100_2009_020353,item,statute,[CHAPTER 337-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,7,0,0,0,0,0,0
100_2009_020361,item,statute,CHAPTER 339-TEMPORARY APPOINTMENTS,TITLE 10-ARMED FORCES,57,42,34,0,7,3,0,0,0,0,0
100_2009_020372,item,statute,CHAPTER 341-ACTIVE DUTY,TITLE 10-ARMED FORCES,120,60,33,0,6,4,0,0,0,0,0
100_2009_020383,item,statute,"CHAPTER 343-SPECIAL APPOINTMENTS, ASSIGNMENTS, DETAILS, AND DUTIES",TITLE 10-ARMED FORCES,296,145,45,0,13,7,0,0,0,0,0
100_2009_020404,item,statute,CHAPTER 345-RANK AND COMMAND,TITLE 10-ARMED FORCES,254,134,50,0,11,7,0,0,8,0,3
100_2009_020423,item,statute,[CHAPTER 347-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_020425,item,statute,CHAPTER 349-MISCELLANEOUS PROHIBITIONS AND PENALTIES,TITLE 10-ARMED FORCES,16,13,16,0,8,0,0,0,0,0,0
100_2009_020434,item,statute,[CHAPTER 351-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_020436,item,statute,CHAPTER 353-MISCELLANEOUS RIGHTS AND BENEFITS,TITLE 10-ARMED FORCES,201,107,53,0,13,9,0,0,3,0,1
100_2009_020459,item,statute,CHAPTER 355-HOSPITALIZATION,TITLE 10-ARMED FORCES,79,54,79,0,2,0,0,0,0,0,0
100_2009_020462,item,statute,CHAPTER 357-DECORATIONS AND AWARDS,TITLE 10-ARMED FORCES,1540,380,88,0,16,35,4,2,6,2,2
100_2009_020514,item,statute,[CHAPTER 359-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_020516,item,statute,[CHAPTER 360-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_020518,item,statute,[CHAPTER 361-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,6,0,0,0,1,0,1
100_2009_020525,item,statute,[CHAPTER 363-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,6,0,0,0,0,0,0
100_2009_020532,item,statute,[CHAPTER 365-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,4,0,0,0,0,0,0
100_2009_020537,item,statute,CHAPTER 367-RETIREMENT FOR LENGTH OF SERVICE,TITLE 10-ARMED FORCES,897,240,83,0,18,22,18,6,23,3,10
100_2009_020578,item,statute,CHAPTER 369-RETIRED GRADE,TITLE 10-ARMED FORCES,638,174,84,0,6,18,1,3,3,2,2
100_2009_020603,item,statute,CHAPTER 371-COMPUTATION OF RETIRED PAY,TITLE 10-ARMED FORCES,486,166,118,0,2,14,0,15,2,3,1
100_2009_020620,item,statute,CHAPTER 373-CIVILIAN EMPLOYEES,TITLE 10-ARMED FORCES,447,195,89,0,6,7,0,1,2,1,2
100_2009_020634,item,statute,CHAPTER 375-MISCELLANEOUS INVESTIGATION REQUIREMENTS AND OTHER DUTIES,TITLE 10-ARMED FORCES,209,122,28,0,1,12,0,0,0,0,0
100_2009_020649,item,statute,CHAPTER 401-TRAINING GENERALLY,TITLE 10-ARMED FORCES,2406,659,120,0,16,54,0,0,7,0,3
100_2009_020720,item,statute,CHAPTER 403-UNITED STATES MILITARY ACADEMY,TITLE 10-ARMED FORCES,8196,1648,135,0,34,225,8,17,2,15,2
100_2009_020980,item,statute,[CHAPTER 405-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_020982,item,statute,CHAPTER 407-SCHOOLS AND CAMPS,TITLE 10-ARMED FORCES,885,362,60,0,7,37,3,0,0,0,0
100_2009_021028,item,statute,[CHAPTER 431-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_021030,item,statute,CHAPTER 433-PROCUREMENT,TITLE 10-ARMED FORCES,3211,799,99,0,11,123,0,9,3,5,3
100_2009_021165,item,statute,CHAPTER 434-ARMAMENTS INDUSTRIAL BASE,TITLE 10-ARMED FORCES,1510,524,65,0,5,68,0,4,1,4,1
100_2009_021239,item,statute,CHAPTER 435-ISSUE OF SERVICEABLE MATERIAL TO ARMED FORCES,TITLE 10-ARMED FORCES,437,194,61,0,5,9,0,0,0,0,0
100_2009_021254,item,statute,CHAPTER 437-UTILITIES AND SERVICES,TITLE 10-ARMED FORCES,470,230,66,0,5,12,0,1,0,1,0
100_2009_021272,item,statute,CHAPTER 439-SALE OF SERVICEABLE MATERIAL,TITLE 10-ARMED FORCES,1009,324,66,0,9,22,3,3,3,2,2
100_2009_021304,item,statute,CHAPTER 441-ISSUE OF SERVICEABLE MATERIAL OTHER THAN TO ARMED FORCES,TITLE 10-ARMED FORCES,688,253,97,0,7,9,0,0,15,0,3
100_2009_021321,item,statute,CHAPTER 443-DISPOSAL OF OBSOLETE OR SURPLUS MATERIAL,TITLE 10-ARMED FORCES,1699,564,103,0,10,38,0,9,13,5,4
100_2009_021370,item,statute,CHAPTER 445-DISPOSITION OF EFFECTS OF DECEASED PERSONS; CAPTURED FLAGS,TITLE 10-ARMED FORCES,479,206,104,0,4,14,0,0,9,0,4
100_2009_021389,item,statute,CHAPTER 447-TRANSPORTATION,TITLE 10-ARMED FORCES,86,49,86,0,6,0,0,0,0,0,0
100_2009_021396,item,statute,CHAPTER 449-REAL PROPERTY,TITLE 10-ARMED FORCES,1112,383,92,0,9,29,0,1,2,1,1
100_2009_021435,item,statute,CHAPTER 451-MILITARY CLAIMS,TITLE 10-ARMED FORCES,525,157,47,0,6,15,2,0,19,0,1
100_2009_021457,item,statute,CHAPTER 453-ACCOUNTABILITY AND RESPONSIBILITY,TITLE 10-ARMED FORCES,526,223,107,0,12,7,0,0,3,0,3
100_2009_021479,item,statute,CHAPTER 501-DEFINITIONS,TITLE 10-ARMED FORCES,333,102,52,0,1,10,0,0,2,0,1
100_2009_021491,item,statute,CHAPTER 503-DEPARTMENT OF THE NAVY,TITLE 10-ARMED FORCES,3584,771,105,0,19,131,2,9,6,7,3
100_2009_021642,item,statute,CHAPTER 505-OFFICE OF THE CHIEF OF NAVAL OPERATIONS,TITLE 10-ARMED FORCES,1612,382,113,0,8,50,2,5,0,4,0
100_2009_021701,item,statute,"CHAPTER 506-HEADQUARTERS, MARINE CORPS",TITLE 10-ARMED FORCES,1372,379,93,0,7,44,0,6,1,5,1
100_2009_021753,item,statute,CHAPTER 507-COMPOSITION OF THE DEPARTMENT OF THE NAVY,TITLE 10-ARMED FORCES,559,221,161,0,3,14,0,0,2,0,1
100_2009_021771,item,statute,[CHAPTER 509-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,2,0,0,0,0,0,0
100_2009_021774,item,statute,[CHAPTER 511-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2009_021776,item,statute,CHAPTER 513-BUREAUS; OFFICE OF THE JUDGE ADVOCATE GENERAL,TITLE 10-ARMED FORCES,3373,526,179,0,24,84,6,6,5,4,4
100_2009_021885,item,statute,[CHAPTER 515-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,3,0,0,0,0,0,0
