key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
390_2018_000003,item,statute,CHAPTER 1-POSTAL POLICY AND DEFINITIONS,TITLE 39-POSTAL SERVICE,634,299,116,0,2,18,0,4,8,1,7
390_2018_000024,item,statute,CHAPTER 2-ORGANIZATION,TITLE 39-POSTAL SERVICE,1457,427,246,0,8,22,2,1,28,1,5
390_2018_000055,item,statute,CHAPTER 4-GENERAL AUTHORITY,TITLE 39-POSTAL SERVICE,7433,1638,119,0,17,202,8,27,79,15,13
390_2018_000275,item,statute,CHAPTER 5-POSTAL REGULATORY COMMISSION,TITLE 39-POSTAL SERVICE,1347,466,107,0,5,25,0,7,17,4,4
390_2018_000306,item,statute,CHAPTER 6-PRIVATE CARRIAGE OF LETTERS,TITLE 39-POSTAL SERVICE,780,309,122,0,6,21,1,1,18,1,5
390_2018_000335,item,statute,CHAPTER 10-EMPLOYMENT WITHIN THE POSTAL SERVICE,TITLE 39-POSTAL SERVICE,4419,1034,202,0,11,101,5,12,14,9,9
390_2018_000448,item,statute,CHAPTER 12-EMPLOYEE-MANAGEMENT AGREEMENTS,TITLE 39-POSTAL SERVICE,2171,608,171,0,9,37,4,3,6,2,3
390_2018_000496,item,statute,CHAPTER 20-FINANCE,TITLE 39-POSTAL SERVICE,5235,1026,324,0,12,134,21,13,27,7,12
390_2018_000643,item,statute,CHAPTER 22-CONVICT LABOR,TITLE 39-POSTAL SERVICE,30,28,30,0,1,0,0,0,0,0,0
390_2018_000645,item,statute,CHAPTER 24-APPROPRIATIONS AND ANNUAL REPORT,TITLE 39-POSTAL SERVICE,922,340,138,0,2,19,1,4,16,3,6
390_2018_000667,item,statute,CHAPTER 26-DEBTS AND COLLECTION,TITLE 39-POSTAL SERVICE,723,280,50,0,5,25,0,1,2,1,1
390_2018_000698,item,statute,CHAPTER 28-STRATEGIC PLANNING AND PERFORMANCE MANAGEMENT,TITLE 39-POSTAL SERVICE,1122,385,53,0,5,45,3,3,9,2,3
390_2018_000749,item,statute,CHAPTER 29-PROPERTY MANAGEMENT,TITLE 39-POSTAL SERVICE,458,217,29,0,2,28,0,0,0,0,0
390_2018_000781,item,statute,CHAPTER 30-NONMAILABLE MATTER,TITLE 39-POSTAL SERVICE,10263,1963,253,0,19,296,38,23,82,13,7
390_2018_001097,item,statute,CHAPTER 32-PENALTY AND FRANKED MAIL,TITLE 39-POSTAL SERVICE,5130,1075,174,0,20,121,15,1,26,1,16
390_2018_001239,item,statute,CHAPTER 34-ARMED FORCES AND FREE POSTAGE,TITLE 39-POSTAL SERVICE,1638,477,146,0,6,40,4,7,5,4,4
390_2018_001286,item,statute,"CHAPTER 36-POSTAL RATES, CLASSES, AND SERVICES",TITLE 39-POSTAL SERVICE,11370,2142,143,7,28,344,29,39,124,16,5
390_2018_001667,item,statute,CHAPTER 50-GENERAL,TITLE 39-POSTAL SERVICE,821,310,94,0,7,22,0,3,2,2,2
390_2018_001697,item,statute,[CHAPTER 52-REPEALED],TITLE 39-POSTAL SERVICE,0,0,0,0,1,0,0,0,0,0,0
390_2018_001699,item,statute,CHAPTER 54-TRANSPORTATION OF MAIL BY AIR,TITLE 39-POSTAL SERVICE,7179,1158,188,0,3,216,1,3,10,2,4
390_2018_001919,item,statute,CHAPTER 56-TRANSPORTATION OF MAIL BY VESSEL,TITLE 39-POSTAL SERVICE,176,100,29,0,5,6,0,0,0,0,0
490_2018_000003,item,statute,CHAPTER 1-ORGANIZATION,TITLE 49-TRANSPORTATION,19605,3329,239,0,17,783,8,62,75,25,20
490_2018_000804,item,statute,CHAPTER 3-GENERAL DUTIES AND POWERS,TITLE 49-TRANSPORTATION,13071,2667,140,3,34,474,2,43,64,21,25
490_2018_001316,item,statute,CHAPTER 5-SPECIAL AUTHORITY,TITLE 49-TRANSPORTATION,6174,1240,227,2,14,125,8,53,53,6,7
490_2018_001458,item,statute,[CHAPTER 7-TRANSFERRED],TITLE 49-TRANSPORTATION,0,0,0,2,5,0,0,0,0,0,0
490_2018_001467,item,statute,CHAPTER 11-NATIONAL TRANSPORTATION SAFETY BOARD,TITLE 49-TRANSPORTATION,12590,2175,137,4,25,392,39,40,69,21,11
490_2018_001889,item,statute,CHAPTER 13-SURFACE TRANSPORTATION BOARD,TITLE 49-TRANSPORTATION,4629,1165,104,2,12,138,0,9,11,2,5
490_2018_002043,item,statute,CHAPTER 51-TRANSPORTATION OF HAZARDOUS MATERIAL,TITLE 49-TRANSPORTATION,16023,2733,199,0,29,581,52,31,173,21,22
490_2018_002654,item,statute,CHAPTER 53-PUBLIC TRANSPORTATION,TITLE 49-TRANSPORTATION,51853,5518,205,0,39,2083,165,83,370,26,23
490_2018_004777,item,statute,CHAPTER 55-INTERMODAL TRANSPORTATION,TITLE 49-TRANSPORTATION,3640,1032,79,2,14,153,8,12,6,5,4
490_2018_004947,item,statute,CHAPTER 57-SANITARY FOOD TRANSPORTATION,TITLE 49-TRANSPORTATION,335,168,77,0,1,11,0,2,2,2,1
490_2018_004960,item,statute,CHAPTER 59-INTERMODAL SAFE CONTAINER TRANSPORTATION,TITLE 49-TRANSPORTATION,2417,561,260,0,8,62,17,2,0,2,0
490_2018_005031,item,statute,CHAPTER 61-ONE-CALL NOTIFICATION PROGRAMS,TITLE 49-TRANSPORTATION,1501,507,74,0,9,60,13,3,2,2,2
490_2018_005101,item,statute,CHAPTER 63-BUREAU OF TRANSPORTATION STATISTICS,TITLE 49-TRANSPORTATION,3457,1085,63,0,14,204,18,3,1,2,1
490_2018_005320,item,statute,CHAPTER 65-RESEARCH PLANNING,TITLE 49-TRANSPORTATION,1177,398,69,0,3,72,5,2,4,2,2
490_2018_005398,item,statute,CHAPTER 101-GENERAL PROVISIONS,TITLE 49-TRANSPORTATION,649,325,45,0,2,32,0,1,28,1,13
490_2018_005433,item,statute,CHAPTER 105-JURISDICTION,TITLE 49-TRANSPORTATION,1026,359,120,0,2,37,0,8,54,4,1
490_2018_005473,item,statute,CHAPTER 107-RATES,TITLE 49-TRANSPORTATION,6246,1217,272,3,18,126,11,34,55,9,9
490_2018_005621,item,statute,CHAPTER 109-LICENSING,TITLE 49-TRANSPORTATION,5764,1247,187,0,10,164,16,5,135,4,5
490_2018_005796,item,statute,CHAPTER 111-OPERATIONS,TITLE 49-TRANSPORTATION,3259,841,147,4,16,84,2,5,33,5,6
490_2018_005901,item,statute,CHAPTER 113-FINANCE,TITLE 49-TRANSPORTATION,3221,725,220,2,9,64,3,4,52,4,7
490_2018_005977,item,statute,CHAPTER 115-FEDERAL-STATE RELATIONS,TITLE 49-TRANSPORTATION,661,203,70,0,2,15,0,1,0,1,0
490_2018_005995,item,statute,"CHAPTER 117-ENFORCEMENT: INVESTIGATIONS, RIGHTS, AND REMEDIES",TITLE 49-TRANSPORTATION,3773,834,127,0,8,124,4,3,18,2,9
490_2018_006128,item,statute,CHAPTER 119-CIVIL AND CRIMINAL PENALTIES,TITLE 49-TRANSPORTATION,1427,338,109,0,8,29,0,8,11,3,2
490_2018_006167,item,statute,CHAPTER 131-GENERAL PROVISIONS,TITLE 49-TRANSPORTATION,1865,694,70,0,3,89,0,4,35,4,17
490_2018_006260,item,statute,CHAPTER 133-ADMINISTRATIVE PROVISIONS,TITLE 49-TRANSPORTATION,1030,324,146,0,4,19,0,0,3,0,2
490_2018_006284,item,statute,CHAPTER 135-JURISDICTION,TITLE 49-TRANSPORTATION,3271,786,90,4,11,120,6,12,56,5,8
490_2018_006420,item,statute,CHAPTER 137-RATES AND THROUGH ROUTES,TITLE 49-TRANSPORTATION,6019,1230,194,0,13,160,7,7,60,6,8
490_2018_006594,item,statute,CHAPTER 139-REGISTRATION,TITLE 49-TRANSPORTATION,8642,1508,156,0,9,264,21,22,93,10,10
490_2018_006868,item,statute,CHAPTER 141-OPERATIONS OF CARRIERS,TITLE 49-TRANSPORTATION,2106,704,123,2,7,62,0,5,9,4,6
490_2018_006940,item,statute,CHAPTER 143-FINANCE,TITLE 49-TRANSPORTATION,2052,583,176,0,3,44,0,3,20,3,3
490_2018_006988,item,statute,CHAPTER 145-FEDERAL-STATE RELATIONS,TITLE 49-TRANSPORTATION,6510,1359,157,0,7,215,7,21,10,10,5
490_2018_007211,item,statute,CHAPTER 147-ENFORCEMENT; INVESTIGATIONS; RIGHTS; REMEDIES,TITLE 49-TRANSPORTATION,5336,1126,220,0,11,128,3,18,22,6,7
490_2018_007351,item,statute,CHAPTER 149-CIVIL AND CRIMINAL PENALTIES,TITLE 49-TRANSPORTATION,3486,788,132,0,16,82,2,24,39,5,4
490_2018_007451,item,statute,CHAPTER 151-GENERAL PROVISIONS,TITLE 49-TRANSPORTATION,294,167,25,0,3,17,0,0,2,0,1
490_2018_007472,item,statute,CHAPTER 153-JURISDICTION,TITLE 49-TRANSPORTATION,454,181,62,0,2,16,0,2,2,1,1
490_2018_007491,item,statute,CHAPTER 155-RATES,TITLE 49-TRANSPORTATION,524,203,133,0,6,11,0,1,0,1,0
490_2018_007509,item,statute,CHAPTER 157-OPERATIONS OF CARRIERS,TITLE 49-TRANSPORTATION,537,257,63,2,4,22,0,0,5,0,2
490_2018_007538,item,statute,"CHAPTER 159-ENFORCEMENT: INVESTIGATIONS, RIGHTS, AND REMEDIES",TITLE 49-TRANSPORTATION,1632,408,156,0,6,31,4,1,0,1,0
490_2018_007576,item,statute,CHAPTER 161-CIVIL AND CRIMINAL PENALTIES,TITLE 49-TRANSPORTATION,883,267,125,0,6,19,0,2,5,1,1
490_2018_007604,item,statute,CHAPTER 201-GENERAL,TITLE 49-TRANSPORTATION,21882,3640,204,2,59,645,29,29,97,13,24
490_2018_008311,item,statute,CHAPTER 203-SAFETY APPLIANCES,TITLE 49-TRANSPORTATION,1024,381,66,0,6,33,2,1,14,1,1
490_2018_008351,item,statute,CHAPTER 205-SIGNAL SYSTEMS,TITLE 49-TRANSPORTATION,531,213,99,0,5,15,0,0,6,0,4
490_2018_008372,item,statute,CHAPTER 207-LOCOMOTIVES,TITLE 49-TRANSPORTATION,733,273,124,0,3,25,0,0,19,0,2
490_2018_008401,item,statute,CHAPTER 209-ACCIDENTS AND INCIDENTS,TITLE 49-TRANSPORTATION,483,222,114,0,3,10,2,1,12,1,2
490_2018_008415,item,statute,CHAPTER 211-HOURS OF SERVICE,TITLE 49-TRANSPORTATION,4313,866,143,0,9,128,15,3,47,2,3
490_2018_008553,item,statute,CHAPTER 213-PENALTIES,TITLE 49-TRANSPORTATION,1341,310,116,2,5,33,3,12,47,5,4
490_2018_008595,item,statute,CHAPTER 221-LOCAL RAIL FREIGHT ASSISTANCE,TITLE 49-TRANSPORTATION,1817,527,113,0,8,54,7,0,1,0,1
490_2018_008658,item,statute,CHAPTER 223-CAPITAL GRANTS FOR CLASS II AND CLASS III RAILROADS,TITLE 49-TRANSPORTATION,669,305,105,0,1,19,0,2,0,2,0
490_2018_008679,item,statute,[CHAPTER 225-REPEALED],TITLE 49-TRANSPORTATION,0,0,0,0,1,0,0,0,0,0,0
490_2018_008681,item,statute,CHAPTER 227-STATE RAIL PLANS,TITLE 49-TRANSPORTATION,1180,458,70,0,6,56,0,2,0,1,0
490_2018_008744,item,statute,CHAPTER 229-RAIL IMPROVEMENT GRANTS,TITLE 49-TRANSPORTATION,7260,1710,205,0,8,280,6,20,3,13,3
490_2018_009034,item,statute,CHAPTER 241-GENERAL,TITLE 49-TRANSPORTATION,1285,549,90,0,5,64,0,1,33,1,14
490_2018_009104,item,statute,CHAPTER 242-PROJECT DELIVERY,TITLE 49-TRANSPORTATION,602,245,104,0,2,15,0,5,0,3,0
490_2018_009122,item,statute,CHAPTER 243-AMTRAK,TITLE 49-TRANSPORTATION,11835,2405,230,0,22,395,9,30,7,13,5
490_2018_009540,item,statute,[CHAPTER 244-TRANSFERRED],TITLE 49-TRANSPORTATION,0,0,0,0,1,0,0,0,0,0,0
490_2018_009542,item,statute,[CHAPTER 245-REPEALED],TITLE 49-TRANSPORTATION,0,0,0,0,1,0,0,0,0,0,0
490_2018_009544,item,statute,CHAPTER 247-AMTRAK ROUTE SYSTEM,TITLE 49-TRANSPORTATION,3594,919,118,0,9,127,2,5,11,2,6
490_2018_009681,item,statute,CHAPTER 249-NORTHEAST CORRIDOR IMPROVEMENT PROGRAM,TITLE 49-TRANSPORTATION,6994,1830,269,0,11,291,17,20,10,8,4
490_2018_009985,item,statute,CHAPTER 261-HIGH-SPEED RAIL ASSISTANCE,TITLE 49-TRANSPORTATION,2135,803,107,0,6,107,3,6,2,5,1
490_2018_010100,item,statute,CHAPTER 281-LAW ENFORCEMENT,TITLE 49-TRANSPORTATION,1107,392,199,0,3,26,0,1,2,1,2
490_2018_010130,item,statute,CHAPTER 283-STANDARD WORK DAY,TITLE 49-TRANSPORTATION,242,126,22,0,2,13,1,0,0,0,0
490_2018_010146,item,statute,CHAPTER 285-COMMUTER RAIL MEDIATION,TITLE 49-TRANSPORTATION,434,195,94,0,5,8,0,3,0,3,0
490_2018_010162,item,statute,CHAPTER 301-MOTOR VEHICLE SAFETY,TITLE 49-TRANSPORTATION,23596,3429,244,5,47,681,127,17,144,13,16
490_2018_010896,item,statute,CHAPTER 303-NATIONAL DRIVER REGISTER,TITLE 49-TRANSPORTATION,4024,902,188,0,8,102,17,12,20,9,11
490_2018_011007,item,statute,CHAPTER 305-NATIONAL MOTOR VEHICLE TITLE INFORMATION SYSTEM,TITLE 49-TRANSPORTATION,1798,512,125,0,5,62,7,3,6,3,2
490_2018_011076,item,statute,CHAPTER 311-COMMERCIAL MOTOR VEHICLE SAFETY,TITLE 49-TRANSPORTATION,23769,3539,138,4,38,773,62,58,123,21,22
490_2018_011892,item,statute,CHAPTER 313-COMMERCIAL MOTOR VEHICLE OPERATORS,TITLE 49-TRANSPORTATION,13582,2220,107,0,18,515,40,41,58,11,8
490_2018_012426,item,statute,CHAPTER 315-MOTOR CARRIER SAFETY,TITLE 49-TRANSPORTATION,1164,433,85,0,4,46,1,8,17,5,5
490_2018_012477,item,statute,CHAPTER 317-PARTICIPATION IN INTERNATIONAL REGISTRATION PLAN AND INTERNATIONAL FUEL TAX AGREEMENT,TITLE 49-TRANSPORTATION,620,242,72,0,7,20,0,1,6,1,2
490_2018_012506,item,statute,CHAPTER 321-GENERAL,TITLE 49-TRANSPORTATION,467,217,37,0,2,25,0,1,5,1,4
490_2018_012534,item,statute,CHAPTER 323-CONSUMER INFORMATION,TITLE 49-TRANSPORTATION,4645,1203,177,0,10,153,4,7,7,5,1
490_2018_012698,item,statute,CHAPTER 325-BUMPER STANDARDS,TITLE 49-TRANSPORTATION,2598,674,118,0,11,79,18,3,9,3,1
490_2018_012789,item,statute,CHAPTER 327-ODOMETERS,TITLE 49-TRANSPORTATION,3994,995,152,0,11,136,11,3,5,3,3
490_2018_012937,item,statute,CHAPTER 329-AUTOMOBILE FUEL ECONOMY,TITLE 49-TRANSPORTATION,11431,1907,147,0,19,346,63,18,90,10,15
490_2018_013303,item,statute,CHAPTER 331-THEFT PREVENTION,TITLE 49-TRANSPORTATION,7123,1418,145,0,18,263,45,5,10,4,4
490_2018_013588,item,statute,CHAPTER 401-GENERAL PROVISIONS,TITLE 49-TRANSPORTATION,23130,3848,148,0,30,763,17,61,202,31,72
490_2018_014383,item,statute,CHAPTER 411-AIR CARRIER CERTIFICATES,TITLE 49-TRANSPORTATION,5334,1070,148,0,13,144,48,15,62,7,18
490_2018_014541,item,statute,CHAPTER 413-FOREIGN AIR TRANSPORTATION,TITLE 49-TRANSPORTATION,4075,1000,159,0,13,109,14,15,29,6,10
490_2018_014664,item,statute,CHAPTER 415-PRICING,TITLE 49-TRANSPORTATION,3466,764,145,0,11,93,7,3,21,2,3
490_2018_014769,item,statute,CHAPTER 417-OPERATIONS OF CARRIERS,TITLE 49-TRANSPORTATION,20812,3062,168,3,51,653,47,34,65,12,12
490_2018_015477,item,statute,CHAPTER 419-TRANSPORTATION OF MAIL,TITLE 49-TRANSPORTATION,1236,347,101,0,12,34,2,4,1,1,1
490_2018_015524,item,statute,CHAPTER 421-LABOR-MANAGEMENT PROVISIONS,TITLE 49-TRANSPORTATION,1970,621,238,3,4,46,0,5,15,3,6
490_2018_015578,item,statute,CHAPTER 423-PASSENGER AIR SERVICE IMPROVEMENTS,TITLE 49-TRANSPORTATION,1795,526,81,0,4,72,1,0,0,0,0
490_2018_015656,item,statute,CHAPTER 441-REGISTRATION AND RECORDATION OF AIRCRAFT,TITLE 49-TRANSPORTATION,3139,820,102,0,13,128,22,8,46,5,7
490_2018_015798,item,statute,CHAPTER 443-INSURANCE,TITLE 49-TRANSPORTATION,3514,823,218,0,10,90,10,1,0,1,0
490_2018_015899,item,statute,"CHAPTER 445-FACILITIES, PERSONNEL, AND RESEARCH",TITLE 49-TRANSPORTATION,8160,1891,152,0,18,279,3,26,31,12,7
490_2018_016197,item,statute,CHAPTER 447-SAFETY REGULATION,TITLE 49-TRANSPORTATION,23833,3507,142,0,40,801,27,32,98,16,16
490_2018_017039,item,statute,CHAPTER 448-UNMANNED AIRCRAFT SYSTEMS,TITLE 49-TRANSPORTATION,6168,1453,96,0,10,237,5,14,2,7,2
490_2018_017287,item,statute,CHAPTER 449-SECURITY,TITLE 49-TRANSPORTATION,30135,4378,222,2,47,1029,47,52,38,24,13
490_2018_018366,item,statute,CHAPTER 451-ALCOHOL AND CONTROLLED SUBSTANCES TESTING,TITLE 49-TRANSPORTATION,1802,487,173,0,7,33,8,1,0,1,0
490_2018_018407,item,statute,CHAPTER 453-FEES,TITLE 49-TRANSPORTATION,2840,820,115,0,6,112,5,6,3,5,1
490_2018_018527,item,statute,CHAPTER 461-INVESTIGATIONS AND PROCEEDINGS,TITLE 49-TRANSPORTATION,3892,672,209,0,11,62,1,12,49,8,15
490_2018_018601,item,statute,CHAPTER 463-PENALTIES,TITLE 49-TRANSPORTATION,6636,1225,186,0,20,205,12,67,102,14,14
490_2018_018827,item,statute,CHAPTER 465-SPECIAL AIRCRAFT JURISDICTION OF THE UNITED STATES,TITLE 49-TRANSPORTATION,1447,437,106,0,7,48,8,10,49,5,20
490_2018_018884,item,statute,CHAPTER 471-AIRPORT DEVELOPMENT,TITLE 49-TRANSPORTATION,40780,4945,256,3,55,1296,178,98,148,29,22
490_2018_020239,item,statute,CHAPTER 473-INTERNATIONAL AIRPORT FACILITIES,TITLE 49-TRANSPORTATION,1138,368,85,0,6,37,2,2,1,2,1
490_2018_020283,item,statute,CHAPTER 475-NOISE,TITLE 49-TRANSPORTATION,6533,1343,138,2,25,223,16,19,36,6,4
490_2018_020535,item,statute,CHAPTER 481-AIRPORT AND AIRWAY TRUST FUND AUTHORIZATIONS,TITLE 49-TRANSPORTATION,3302,894,97,0,14,155,8,22,38,7,6
490_2018_020705,item,statute,CHAPTER 482-ADVANCE APPROPRIATIONS FOR AIRPORT AND AIRWAY TRUST FACILITIES,TITLE 49-TRANSPORTATION,98,58,70,0,1,2,0,0,0,0,0
490_2018_020709,item,statute,[CHAPTER 483-REPEALED],TITLE 49-TRANSPORTATION,0,0,0,0,1,0,0,0,0,0,0
490_2018_020712,item,statute,CHAPTER 491-METROPOLITAN WASHINGTON AIRPORTS,TITLE 49-TRANSPORTATION,3850,1109,131,0,12,106,5,6,12,5,2
490_2018_020832,item,statute,CHAPTER 501-BUY-AMERICAN PREFERENCES,TITLE 49-TRANSPORTATION,1339,417,135,0,5,42,0,28,0,7,0
490_2018_020881,item,statute,CHAPTER 601-SAFETY,TITLE 49-TRANSPORTATION,29089,3969,249,0,41,930,100,26,75,13,11
490_2018_021853,item,statute,CHAPTER 603-USER FEES,TITLE 49-TRANSPORTATION,553,176,72,0,2,16,1,2,6,1,4
490_2018_021872,item,statute,CHAPTER 605-INTERSTATE COMMERCE REGULATION,TITLE 49-TRANSPORTATION,206,101,104,0,3,0,1,0,2,0,1
490_2018_021877,item,statute,CHAPTER 701-MULTIMODAL FREIGHT POLICY,TITLE 49-TRANSPORTATION,1863,596,54,0,3,107,4,4,2,2,1
490_2018_021988,item,statute,CHAPTER 702-MULTIMODAL FREIGHT TRANSPORTATION PLANNING AND INFORMATION,TITLE 49-TRANSPORTATION,884,387,54,0,4,38,1,7,3,2,2
490_2018_022031,seqitem,statute,[CHAPTER 703-TRANSFERRED],TITLE 49-TRANSPORTATION,0,0,0,0,0,0,0,0,0,0,0
490_2018_022033,item,statute,CHAPTER 801-BILLS OF LADING,TITLE 49-TRANSPORTATION,3437,740,127,0,16,114,4,0,0,0,0
490_2018_022164,item,statute,CHAPTER 803-CONTRABAND,TITLE 49-TRANSPORTATION,1171,394,58,0,6,51,8,8,6,4,4
490_2018_022222,item,statute,CHAPTER 805-MISCELLANEOUS,TITLE 49-TRANSPORTATION,1245,431,150,0,4,25,0,2,3,2,3
070_2018_000002,item,statute,CHAPTER 1-COMMODITY EXCHANGES,TITLE 7-AGRICULTURE,85226,5939,472,0,86,3097,297,195,666,39,47
070_2018_003186,item,statute,CHAPTER 2-COTTON STANDARDS,TITLE 7-AGRICULTURE,2407,667,301,0,20,2,5,3,13,3,5
070_2018_003209,item,statute,CHAPTER 3-GRAIN STANDARDS,TITLE 7-AGRICULTURE,16256,2313,324,0,33,404,62,4,19,4,9
070_2018_003647,item,statute,CHAPTER 4-NAVAL STORES,TITLE 7-AGRICULTURE,1241,440,235,0,9,23,4,0,10,0,5
070_2018_003680,item,statute,CHAPTER 5-IMPORTATION OF ADULTERATED SEEDS,TITLE 7-AGRICULTURE,0,0,0,0,1,0,0,0,0,0,0
070_2018_003682,item,statute,CHAPTER 6-INSECTICIDES AND ENVIRONMENTAL PESTICIDE CONTROL,TITLE 7-AGRICULTURE,54152,4529,772,2,40,1657,180,43,133,16,39
070_2018_005382,item,statute,CHAPTER 6A-NATIONAL LABORATORY ACCREDITATION,TITLE 7-AGRICULTURE,1465,444,109,0,10,84,2,4,2,4,1
070_2018_005477,item,statute,CHAPTER 7-INSECT PESTS GENERALLY,TITLE 7-AGRICULTURE,0,0,0,0,9,0,0,0,0,0,0
070_2018_005487,item,statute,CHAPTER 7A-GOLDEN NEMATODE,TITLE 7-AGRICULTURE,0,0,0,0,1,0,0,0,0,0,0
070_2018_005489,item,statute,CHAPTER 7B-PLANT PESTS,TITLE 7-AGRICULTURE,0,0,0,0,1,0,0,0,0,0,0
070_2018_005491,item,statute,CHAPTER 8-NURSERY STOCK AND OTHER PLANTS AND PLANT PRODUCTS,TITLE 7-AGRICULTURE,0,0,0,0,9,0,0,0,3,0,2
070_2018_005501,item,statute,CHAPTER 8A-RUBBER AND OTHER CRITICAL AGRICULTURAL MATERIALS,TITLE 7-AGRICULTURE,4059,1061,138,2,21,102,1,4,2,3,2
070_2018_005627,item,statute,CHAPTER 9-PACKERS AND STOCKYARDS,TITLE 7-AGRICULTURE,13449,2029,325,8,56,310,26,17,100,4,30
070_2018_006002,item,statute,CHAPTER 10-WAREHOUSES,TITLE 7-AGRICULTURE,2896,675,62,0,16,184,2,2,12,2,8
070_2018_006203,item,statute,CHAPTER 11-HONEYBEES,TITLE 7-AGRICULTURE,578,243,140,0,6,14,1,1,3,1,2
