key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
280_2015_000994,item,statute,CHAPTER 15-CONFERENCES AND COUNCILS OF JUDGES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3014,715,268,0,5,52,0,12,10,5,4
280_2015_001052,item,statute,CHAPTER 16-COMPLAINTS AGAINST JUDGES AND JUDICIAL DISCIPLINE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2948,720,111,0,14,74,21,15,8,6,4
280_2015_001141,item,statute,CHAPTER 17-RESIGNATION AND RETIREMENT OF JUSTICES AND JUDGES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,12855,1611,231,0,7,250,27,42,73,11,15
280_2015_001399,item,statute,CHAPTER 19-DISTRIBUTION OF REPORTS AND DIGESTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,373,162,87,0,5,5,0,0,1,0,1
280_2015_001410,item,statute,CHAPTER 21-GENERAL PROVISIONS APPLICABLE TO COURTS AND JUDGES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2706,727,240,0,13,63,1,6,59,3,35
280_2015_001487,item,statute,CHAPTER 23-CIVIL JUSTICE EXPENSE AND DELAY REDUCTION PLANS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2665,686,102,0,12,80,13,0,0,0,0
280_2015_001581,item,statute,CHAPTER 31-THE ATTORNEY GENERAL,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,9763,2156,285,0,38,236,4,21,59,18,37
280_2015_001856,item,statute,CHAPTER 33-FEDERAL BUREAU OF INVESTIGATION,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2152,681,96,0,13,75,0,1,24,1,13
280_2015_001945,item,statute,CHAPTER 35-UNITED STATES ATTORNEYS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,798,284,155,0,10,22,3,2,4,2,4
280_2015_001978,item,statute,CHAPTER 37-UNITED STATES MARSHALS SERVICE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1765,552,133,0,13,42,2,4,5,4,3
280_2015_002034,item,statute,CHAPTER 39-UNITED STATES TRUSTEES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3585,925,194,0,11,130,2,20,32,9,8
280_2015_002176,item,statute,CHAPTER 40-INDEPENDENT COUNSEL,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,7302,1387,167,0,9,161,20,11,9,6,3
280_2015_002347,item,statute,"CHAPTER 40A-BUREAU OF ALCOHOL, TOBACCO, FIREARMS, AND EXPLOSIVES",TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,527,223,86,0,2,12,0,0,0,0,0
280_2015_002363,item,statute,CHAPTER 41-ADMINISTRATIVE OFFICE OF UNITED STATES COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,5131,1281,236,0,13,109,3,27,41,15,21
280_2015_002486,item,statute,CHAPTER 42-FEDERAL JUDICIAL CENTER,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2884,697,334,0,10,46,1,9,3,5,2
280_2015_002543,item,statute,CHAPTER 43-UNITED STATES MAGISTRATE JUDGES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,5294,1111,276,0,9,80,9,12,17,7,11
280_2015_002633,item,statute,CHAPTER 44-ALTERNATIVE DISPUTE RESOLUTION,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1684,537,130,0,8,39,3,11,2,3,1
280_2015_002681,item,statute,CHAPTER 45-SUPREME COURT,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1186,379,156,0,7,33,0,4,2,3,1
280_2015_002722,item,statute,CHAPTER 47-COURTS OF APPEALS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,529,139,82,0,5,11,0,0,1,0,1
280_2015_002739,item,statute,CHAPTER 49-DISTRICT COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2244,579,246,0,6,35,0,5,1,5,1
280_2015_002781,seqitem,statute,[CHAPTER 50-OMITTED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,0,0,0,0,0,0,0
280_2015_002782,item,statute,CHAPTER 51-UNITED STATES COURT OF FEDERAL CLAIMS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,910,318,103,0,8,11,0,3,3,2,2
280_2015_002802,item,statute,[CHAPTER 53-REPEALED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,1,0,0,0,0,0,0
280_2015_002804,item,statute,CHAPTER 55-COURT OF INTERNATIONAL TRADE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,92,48,48,0,3,0,0,0,0,0,0
280_2015_002808,item,statute,CHAPTER 57-GENERAL PROVISIONS APPLICABLE TO COURT OFFICERS AND EMPLOYEES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,749,308,84,0,13,9,0,6,2,4,2
280_2015_002831,item,statute,CHAPTER 58-UNITED STATES SENTENCING COMMISSION,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,5048,1294,229,0,8,150,7,30,33,9,13
280_2015_002991,item,statute,CHAPTER 81-SUPREME COURT,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,701,207,112,0,9,15,0,3,97,1,71
280_2015_003016,item,statute,CHAPTER 83-COURTS OF APPEALS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2169,518,145,0,6,44,1,25,30,13,21
280_2015_003067,item,statute,CHAPTER 85-DISTRICT COURTS; JURISDICTION,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,7621,1473,339,0,40,165,3,34,166,19,86
280_2015_003273,item,statute,CHAPTER 87-DISTRICT COURTS; VENUE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,4153,814,243,0,24,71,2,23,38,8,30
280_2015_003369,item,statute,CHAPTER 89-DISTRICT COURTS; REMOVAL OF CASES FROM STATE COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,4806,969,141,0,16,101,14,32,24,15,13
280_2015_003487,seqitem,statute,[CHAPTER 90-OMITTED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,0,0,0,0,0,0,0
280_2015_003488,item,statute,CHAPTER 91-UNITED STATES COURT OF FEDERAL CLAIMS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2583,640,304,0,19,22,0,6,38,6,30
280_2015_003530,item,statute,[CHAPTER 93-REPEALED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,1,0,0,0,0,0,0
280_2015_003532,item,statute,CHAPTER 95-COURT OF INTERNATIONAL TRADE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,998,302,93,0,5,25,0,1,21,1,5
280_2015_003563,item,statute,CHAPTER 97-JURISDICTIONAL IMMUNITIES OF FOREIGN STATES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,5976,1217,177,0,11,137,33,14,39,11,13
280_2015_003712,item,statute,CHAPTER 99-GENERAL PROVISIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,131,63,131,0,1,0,0,1,1,1,1
280_2015_003715,item,statute,CHAPTER 111-GENERAL PROVISIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,996,385,114,0,9,18,0,3,5,3,4
280_2015_003743,item,statute,CHAPTER 113-PROCESS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,348,166,100,0,7,2,0,1,1,1,1
280_2015_003753,item,statute,CHAPTER 114-CLASS ACTIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1660,465,112,0,5,43,0,3,1,1,1
280_2015_003802,item,statute,CHAPTER 115-EVIDENCE; DOCUMENTARY,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3909,898,204,0,19,95,1,1,138,1,66
280_2015_003917,item,statute,CHAPTER 117-EVIDENCE; DEPOSITIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1044,297,197,0,5,15,2,1,25,1,11
280_2015_003938,item,statute,CHAPTER 119-EVIDENCE; WITNESSES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3789,808,197,0,8,54,2,17,68,10,45
280_2015_004001,item,statute,CHAPTER 121-JURIES; TRIAL BY JURY,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,7530,1449,465,0,18,89,13,5,2,3,2
280_2015_004109,item,statute,CHAPTER 123-FEES AND COSTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,4176,1036,252,0,24,102,7,11,33,9,19
280_2015_004236,item,statute,CHAPTER 125-PENDING ACTIONS AND JUDGMENTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,788,248,160,0,5,9,0,2,19,2,10
280_2015_004251,item,statute,CHAPTER 127-EXECUTIONS AND JUDICIAL SALES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1127,352,187,0,7,20,1,0,0,0,0
280_2015_004279,item,statute,CHAPTER 129-MONEYS PAID INTO COURT,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,507,209,133,0,5,6,4,1,2,1,2
280_2015_004291,item,statute,CHAPTER 131-RULES OF COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1226,345,133,0,7,25,7,4,22,4,12
280_2015_004324,item,statute,CHAPTER 133-REVIEW&mdash;MISCELLANEOUS PROVISIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2697,600,398,0,13,28,0,5,120,3,86
280_2015_004367,item,statute,CHAPTER 151-DECLARATORY JUDGMENTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,207,132,142,0,2,2,0,2,18,2,6
280_2015_004372,item,statute,CHAPTER 153-HABEAS CORPUS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3990,785,164,0,16,89,7,4,34,3,7
280_2015_004478,item,statute,CHAPTER 154-SPECIAL HABEAS CORPUS PROCEDURES IN CAPITAL CASES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2316,562,82,0,6,71,4,14,4,2,1
280_2015_004556,item,statute,CHAPTER 155-INJUNCTIONS; THREE-JUDGE COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,379,184,144,0,3,5,0,0,12,0,9
280_2015_004565,item,statute,CHAPTER 157-SURFACE TRANSPORTATION BOARD ORDERS; ENFORCEMENT AND REVIEW,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,334,143,64,0,4,7,2,0,2,0,2
280_2015_004577,item,statute,CHAPTER 158-ORDERS OF FEDERAL AGENCIES; REVIEW,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1631,477,259,0,13,36,2,14,9,10,7
280_2015_004627,item,statute,CHAPTER 159-INTERPLEADER,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,136,80,106,0,1,2,0,1,0,1,0
280_2015_004631,item,statute,CHAPTER 161-UNITED STATES AS PARTY GENERALLY,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,6555,1266,384,0,17,83,5,19,145,13,62
280_2015_004732,item,statute,"CHAPTER 163-FINES, PENALTIES AND FORFEITURES",TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2600,743,273,0,7,70,0,5,52,5,22
280_2015_004810,item,statute,CHAPTER 165-UNITED STATES COURT OF FEDERAL CLAIMS PROCEDURE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2573,759,137,0,22,49,0,4,13,1,9
280_2015_004882,item,statute,[CHAPTER 167-REPEALED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,1,0,0,0,0,0,0
280_2015_004884,item,statute,CHAPTER 169-COURT OF INTERNATIONAL TRADE PROCEDURE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,4767,792,154,0,17,98,2,13,6,2,3
280_2015_005000,item,statute,CHAPTER 171-TORT CLAIMS PROCEDURE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2977,706,270,0,10,49,6,17,321,6,80
280_2015_005060,item,statute,CHAPTER 173-ATTACHMENT IN POSTAL SUITS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,773,301,124,0,9,13,2,0,0,0,0
280_2015_005083,item,statute,[CHAPTER 175-REPEALED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,1,0,0,0,1,0,1
280_2015_005085,item,statute,CHAPTER 176-FEDERAL DEBT COLLECTION PROCEDURE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,15206,2293,170,4,34,465,49,6,26,5,19
280_2015_005589,item,statute,CHAPTER 178-PROFESSIONAL AND AMATEUR SPORTS PROTECTION,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,642,242,66,0,4,23,4,4,4,2,2
280_2015_005617,item,statute,CHAPTER 179-JUDICIAL REVIEW OF CERTAIN ACTIONS BY PRESIDENTIAL OFFICES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,671,236,115,0,8,10,0,16,0,5,0
280_2015_005636,item,statute,CHAPTER 180-ASSUMPTION OF CERTAIN CONTRACTUAL OBLIGATIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1014,362,146,0,1,21,0,3,0,3,0
280_2015_005659,item,statute,CHAPTER 181-FOREIGN JUDGMENTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1124,333,94,0,5,34,3,4,0,3,0
280_2015_005699,item,statute,CHAPTER 190-MISCELLANEOUS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,98,55,56,0,1,2,0,0,0,0,0
150_2015_000002,item,statute,CHAPTER 1-MONOPOLIES AND COMBINATIONS IN RESTRAINT OF TRADE,TITLE 15-COMMERCE AND TRADE,16976,2573,570,0,57,339,44,31,271,14,80
150_2015_000399,item,statute,CHAPTER 2-FEDERAL TRADE COMMISSION; PROMOTION OF EXPORT TRADE AND PREVENTION OF UNFAIR METHODS OF COMPETITION,TITLE 15-COMMERCE AND TRADE,37349,3932,659,6,80,833,136,66,335,26,95
150_2015_001319,item,statute,CHAPTER 2A-SECURITIES AND TRUST INDENTURES,TITLE 15-COMMERCE AND TRADE,49660,4573,887,3,75,1201,185,102,549,18,56
150_2015_002599,item,statute,CHAPTER 2B-SECURITIES EXCHANGES,TITLE 15-COMMERCE AND TRADE,162049,8440,380,0,93,5057,316,312,2406,52,94
150_2015_007750,item,statute,CHAPTER 2Bdash1-SECURITIES INVESTOR PROTECTION,TITLE 15-COMMERCE AND TRADE,17330,2351,457,0,16,463,22,33,57,11,7
150_2015_008230,item,statute,CHAPTER 2C-PUBLIC UTILITY HOLDING COMPANIES,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_2015_008232,item,statute,CHAPTER 2D-INVESTMENT COMPANIES AND ADVISERS,TITLE 15-COMMERCE AND TRADE,69810,4829,435,2,93,1557,0,170,812,22,20
150_2015_009885,item,statute,CHAPTER 2E-OMNIBUS SMALL BUSINESS CAPITAL FORMATION,TITLE 15-COMMERCE AND TRADE,412,213,110,0,4,14,1,0,0,0,0
150_2015_009904,item,statute,CHAPTER 3-TRADE-MARKS,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_2015_009906,item,statute,CHAPTER 4-CHINA TRADE,TITLE 15-COMMERCE AND TRADE,3558,852,194,0,24,59,6,1,3,1,3
150_2015_009990,item,statute,CHAPTER 5-STATISTICAL AND COMMERCIAL INFORMATION,TITLE 15-COMMERCE AND TRADE,813,334,208,0,27,0,0,1,1,1,1
150_2015_010018,item,statute,CHAPTER 6-WEIGHTS AND MEASURES AND STANDARD TIME,TITLE 15-COMMERCE AND TRADE,7541,1828,231,9,47,135,14,11,49,8,24
150_2015_010210,item,statute,CHAPTER 7-NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,TITLE 15-COMMERCE AND TRADE,17839,3021,281,0,49,784,12,25,24,16,17
150_2015_011044,item,statute,CHAPTER 7A-STANDARD REFERENCE DATA PROGRAM,TITLE 15-COMMERCE AND TRADE,571,268,142,0,7,5,1,2,0,2,0
150_2015_011057,item,statute,CHAPTER 8-FALSELY STAMPED GOLD OR SILVER OR GOODS MANUFACTURED THEREFROM,TITLE 15-COMMERCE AND TRADE,2889,599,513,0,10,21,17,0,3,0,1
150_2015_011089,item,statute,CHAPTER 9-NATIONAL WEATHER SERVICE,TITLE 15-COMMERCE AND TRADE,1565,617,131,0,23,38,0,1,2,1,2
150_2015_011151,item,statute,CHAPTER 9A-WEATHER MODIFICATION ACTIVITIES OR ATTEMPTS; REPORTING REQUIREMENT,TITLE 15-COMMERCE AND TRADE,613,278,102,0,6,18,1,1,2,1,1
150_2015_011176,item,statute,CHAPTER 10-WAR FINANCE CORPORATION,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_2015_011178,item,statute,CHAPTER 10A-COLLECTION OF STATE CIGARETTE TAXES,TITLE 15-COMMERCE AND TRADE,6155,1171,124,0,5,276,11,11,0,7,0
150_2015_011460,item,statute,CHAPTER 10B-STATE TAXATION OF INCOME FROM INTERSTATE COMMERCE,TITLE 15-COMMERCE AND TRADE,681,223,99,2,5,20,1,0,0,0,0
150_2015_011488,item,statute,CHAPTER 11-CAUSTIC POISONS,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,1,0,1
150_2015_011490,item,statute,CHAPTER 12-DISCRIMINATION AGAINST FARMERS&apos; COOPERATIVE ASSOCIATIONS BY BOARDS OF TRADE,TITLE 15-COMMERCE AND TRADE,687,294,172,0,3,6,1,1,0,1,0
150_2015_011500,item,statute,CHAPTER 13-TEXTILE FOUNDATION,TITLE 15-COMMERCE AND TRADE,708,301,99,0,6,28,1,0,5,0,3
150_2015_011535,item,statute,CHAPTER 13A-FISHING INDUSTRY,TITLE 15-COMMERCE AND TRADE,774,309,379,0,2,9,0,0,5,0,1
150_2015_011547,item,statute,CHAPTER 14-RECONSTRUCTION FINANCE CORPORATION,TITLE 15-COMMERCE AND TRADE,148,87,65,0,3,3,1,10,0,3,0
150_2015_011554,item,statute,CHAPTER 14A-AID TO SMALL BUSINESS,TITLE 15-COMMERCE AND TRADE,120908,8758,740,0,83,4809,310,211,421,74,124
150_2015_016447,item,statute,CHAPTER 14B-SMALL BUSINESS INVESTMENT PROGRAM,TITLE 15-COMMERCE AND TRADE,35731,3671,438,11,79,1413,98,36,118,9,32
150_2015_017951,item,statute,CHAPTER 15-ECONOMIC RECOVERY,TITLE 15-COMMERCE AND TRADE,9727,2041,1397,2,46,112,5,16,61,11,23
150_2015_018112,item,statute,CHAPTER 15A-INTERSTATE TRANSPORTATION OF PETROLEUM PRODUCTS,TITLE 15-COMMERCE AND TRADE,1998,534,212,0,14,25,8,1,1,1,1
150_2015_018152,item,statute,CHAPTER 15B-NATURAL GAS,TITLE 15-COMMERCE AND TRADE,13728,2277,436,0,31,341,28,22,116,11,24
150_2015_018525,item,statute,CHAPTER 15C-ALASKA NATURAL GAS TRANSPORTATION,TITLE 15-COMMERCE AND TRADE,6355,1153,236,0,16,144,40,6,19,4,4
150_2015_018686,item,statute,CHAPTER 15D-ALASKA NATURAL GAS PIPELINE,TITLE 15-COMMERCE AND TRADE,5105,1150,98,0,15,273,15,42,1,16,1
150_2015_018975,item,statute,CHAPTER 16-EMERGENCY RELIEF,TITLE 15-COMMERCE AND TRADE,0,0,0,0,3,0,0,0,0,0,0
150_2015_018979,item,statute,CHAPTER 16A-EMERGENCY PETROLEUM ALLOCATION,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_2015_018981,item,statute,CHAPTER 16B-FEDERAL ENERGY ADMINISTRATION,TITLE 15-COMMERCE AND TRADE,10026,1971,285,2,38,322,10,17,31,10,15
150_2015_019344,item,statute,CHAPTER 16C-ENERGY SUPPLY AND ENVIRONMENTAL COORDINATION,TITLE 15-COMMERCE AND TRADE,3853,1086,247,0,8,95,11,14,40,8,13
150_2015_019448,item,statute,"CHAPTER 17-PRODUCTION, MARKETING, AND USE OF BITUMINOUS COAL",TITLE 15-COMMERCE AND TRADE,0,0,0,2,2,0,0,0,0,0,0
150_2015_019453,item,statute,CHAPTER 18-TRANSPORTATION OF FIREARMS,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_2015_019455,item,statute,CHAPTER 19-MISCELLANEOUS,TITLE 15-COMMERCE AND TRADE,1062,260,242,0,7,4,8,0,0,0,0
150_2015_019467,item,statute,CHAPTER 20-REGULATION OF INSURANCE,TITLE 15-COMMERCE AND TRADE,417,159,123,0,5,6,0,4,4,3,3
150_2015_019479,item,statute,CHAPTER 21-NATIONAL POLICY ON EMPLOYMENT AND PRODUCTIVITY,TITLE 15-COMMERCE AND TRADE,5268,1229,200,0,12,151,21,20,24,4,2
150_2015_019643,item,statute,CHAPTER 22-TRADEMARKS,TITLE 15-COMMERCE AND TRADE,23578,2642,334,4,63,520,103,14,52,8,20
150_2015_020231,item,statute,"CHAPTER 23-DISSEMINATION OF TECHNICAL, SCIENTIFIC AND ENGINEERING INFORMATION",TITLE 15-COMMERCE AND TRADE,679,285,119,0,8,10,0,0,3,0,2
150_2015_020250,item,statute,CHAPTER 24-TRANSPORTATION OF GAMBLING DEVICES,TITLE 15-COMMERCE AND TRADE,2826,631,196,0,8,75,5,4,10,4,6
150_2015_020334,item,statute,CHAPTER 25-FLAMMABLE FABRICS,TITLE 15-COMMERCE AND TRADE,7156,1365,257,0,14,151,20,20,88,8,3
150_2015_020500,item,statute,CHAPTER 26-HOUSEHOLD REFRIGERATORS,TITLE 15-COMMERCE AND TRADE,200,117,60,0,4,0,2,0,9,0,3
150_2015_020505,item,statute,CHAPTER 27-AUTOMOBILE DEALER SUITS AGAINST MANUFACTURERS,TITLE 15-COMMERCE AND TRADE,700,282,132,0,6,17,0,1,0,1,0
150_2015_020529,item,statute,CHAPTER 28-DISCLOSURE OF AUTOMOBILE INFORMATION,TITLE 15-COMMERCE AND TRADE,1114,396,128,0,4,36,3,0,23,0,7
150_2015_020570,item,statute,"CHAPTER 29-MANUFACTURE, TRANSPORTATION, OR DISTRIBUTION OF SWITCHBLADE KNIVES",TITLE 15-COMMERCE AND TRADE,494,197,74,0,5,19,1,4,7,2,1
150_2015_020595,item,statute,CHAPTER 30-HAZARDOUS SUBSTANCES,TITLE 15-COMMERCE AND TRADE,16710,2620,285,0,19,428,49,40,77,15,9
150_2015_021043,item,statute,CHAPTER 31-DESTRUCTION OF PROPERTY MOVING IN COMMERCE,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_2015_021045,item,statute,CHAPTER 32-TELECASTING OF PROFESSIONAL SPORTS CONTESTS,TITLE 15-COMMERCE AND TRADE,571,258,206,0,5,4,3,3,1,3,1
150_2015_021055,item,statute,CHAPTER 33-BRAKE FLUID REGULATION,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_2015_021057,item,statute,CHAPTER 34-ANTITRUST CIVIL PROCESS,TITLE 15-COMMERCE AND TRADE,4389,873,227,0,4,99,8,8,11,4,9
150_2015_021161,item,statute,CHAPTER 35-SEAT BELT REGULATION,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
