key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
480_1998_000734,item,statute,CHAPTER 11-ALIEN OWNERS OF LAND,TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,1147,335,249,0,9,0,0,0,0,0,0
480_1998_000744,item,statute,CHAPTER 12-VIRGIN ISLANDS,TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,11924,2092,351,7,43,209,19,18,6,8,3
480_1998_001004,item,statute,CHAPTER 13-EASTERN SAMOA,TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,1329,509,152,0,11,30,0,5,6,3,2
480_1998_001046,item,statute,CHAPTER 14-TRUST TERRITORY OF THE PACIFIC ISLANDS,TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,1559,479,186,0,17,10,3,1,11,1,5
480_1998_001074,item,statute,CHAPTER 15-CONVEYANCE OF SUBMERGED LANDS TO TERRITORIES,TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,1437,488,131,0,6,30,4,0,2,0,2
480_1998_001111,item,statute,CHAPTER 16-DELEGATES TO CONGRESS,TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,863,203,163,2,10,14,0,0,0,0,0
480_1998_001138,item,statute,CHAPTER 17-NORTHERN MARIANA ISLANDS,TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,4725,1120,323,3,17,54,6,5,2,4,2
480_1998_001213,item,statute,"CHAPTER 18-MICRONESIA, MARSHALL ISLANDS, AND PALAU",TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,19475,2492,274,5,31,468,32,30,4,12,2
480_1998_001718,item,statute,CHAPTER 19-PACIFIC POLICY REPORTS,TITLE 48-TERRITORIES AND INSULAR POSSESSIONS,629,248,58,0,4,31,2,0,6,0,2
050_1998_000003,item,statute,CHAPTER 1-ORGANIZATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,201,84,39,0,5,25,0,0,129,0,73
050_1998_000034,item,statute,CHAPTER 3-POWERS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,919,393,110,0,6,33,0,5,71,4,37
050_1998_000074,item,statute,CHAPTER 5-ADMINISTRATIVE PROCEDURE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,28028,3635,290,5,47,716,53,28,5828,16,485
050_1998_000843,item,statute,CHAPTER 6-THE ANALYSIS OF REGULATORY FUNCTIONS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3793,811,227,0,12,87,12,6,38,2,20
050_1998_000943,item,statute,CHAPTER 7-JUDICIAL REVIEW,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,934,402,211,0,6,23,0,1,141,1,81
050_1998_000973,item,statute,CHAPTER 8-CONGRESSIONAL REVIEW OF AGENCY RULEMAKING,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,2621,699,162,0,8,86,19,2,0,1,0
050_1998_001068,item,statute,CHAPTER 9-EXECUTIVE REORGANIZATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3035,740,228,0,13,62,14,1,2,1,2
050_1998_001145,item,statute,CHAPTER 11-OFFICE OF PERSONNEL MANAGEMENT,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1177,393,82,0,5,30,3,6,6,3,4
050_1998_001181,item,statute,"CHAPTER 12-MERIT SYSTEMS PROTECTION BOARD, OFFICE OF SPECIAL COUNSEL, AND EMPLOYEE RIGHT OF ACTION",TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,8739,1233,183,3,19,226,28,27,12,9,6
050_1998_001430,item,statute,CHAPTER 13-SPECIAL AUTHORITY,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1139,409,119,0,8,26,1,3,5,3,4
050_1998_001465,item,statute,CHAPTER 15-POLITICAL ACTIVITY OF CERTAIN STATE AND LOCAL EMPLOYEES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1883,525,198,0,8,35,9,1,4,1,2
050_1998_001511,item,statute,CHAPTER 21-DEFINITIONS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1856,581,89,0,10,87,0,7,154,6,57
050_1998_001609,item,statute,CHAPTER 23-MERIT SYSTEM PRINCIPLES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,2646,777,110,0,5,94,3,21,47,12,21
050_1998_001709,item,statute,"CHAPTER 29-COMMISSIONS, OATHS, RECORDS, AND REPORTS",TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1125,371,102,2,10,33,0,6,5,1,4
050_1998_001756,item,statute,CHAPTER 31-AUTHORITY FOR EMPLOYMENT,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,5398,1210,135,3,21,165,5,31,400,22,212
050_1998_001946,item,statute,"CHAPTER 33-EXAMINATION, SELECTION, AND PLACEMENT",TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,17022,2374,210,8,76,452,46,70,117,21,69
050_1998_002483,item,statute,CHAPTER 34-PART-TIME CAREER EMPLOYMENT OPPORTUNITIES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,842,360,90,0,8,32,1,1,6,1,5
050_1998_002524,item,statute,"CHAPTER 35-RETENTION PREFERENCE, RESTORATION, AND REEMPLOYMENT",TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,4750,956,210,6,18,131,8,27,32,8,16
050_1998_002681,item,statute,CHAPTER 41-TRAINING,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,2871,798,91,0,19,92,8,9,38,8,32
050_1998_002793,item,statute,CHAPTER 43-PERFORMANCE APPRAISAL,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,2283,621,77,2,12,94,3,6,16,5,9
050_1998_002902,item,statute,CHAPTER 45-INCENTIVE AWARDS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,2086,525,100,3,17,73,3,12,18,7,15
050_1998_002996,item,statute,CHAPTER 47-PERSONNEL RESEARCH PROGRAMS AND DEMONSTRATION PROJECTS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1398,498,71,0,6,63,0,4,12,3,2
050_1998_003067,item,statute,CHAPTER 51-CLASSIFICATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,4684,1010,153,0,15,193,5,21,49,18,28
050_1998_003276,item,statute,CHAPTER 53-PAY RATES AND SYSTEMS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,20116,2640,217,9,64,918,73,57,520,19,196
050_1998_004268,item,statute,[CHAPTER 54-REPEALED],TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,0,0,0,0,1,0,0,0,0,0,0
050_1998_004270,item,statute,CHAPTER 55-PAY ADMINISTRATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,26930,3098,358,9,71,758,71,108,477,44,112
050_1998_005109,item,statute,"CHAPTER 57-TRAVEL, TRANSPORTATION, AND SUBSISTENCE",TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,11984,1630,165,4,44,298,74,23,300,13,192
050_1998_005456,item,statute,CHAPTER 59-ALLOWANCES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,5436,1185,221,4,23,136,9,22,55,12,26
050_1998_005621,item,statute,CHAPTER 61-HOURS OF WORK,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,4236,881,135,2,20,126,17,26,16,7,14
050_1998_005770,item,statute,CHAPTER 63-LEAVE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,12225,1706,192,6,51,343,57,50,18,17,8
050_1998_006172,item,statute,CHAPTER 71-LABOR-MANAGEMENT RELATIONS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,12135,1951,438,4,25,363,26,25,58,13,29
050_1998_006565,item,statute,CHAPTER 72-ANTIDISCRIMINATION; RIGHT TO PETITION CONGRESS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,880,349,113,2,5,23,0,1,10,1,7
050_1998_006596,item,statute,"CHAPTER 73-SUITABILITY, SECURITY, AND CONDUCT",TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,4908,1161,254,6,18,165,13,13,108,7,38
050_1998_006786,item,statute,CHAPTER 75-ADVERSE ACTIONS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,2325,534,94,5,15,105,8,19,23,11,20
050_1998_006912,item,statute,CHAPTER 77-APPEALS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3874,793,195,0,3,98,4,13,39,7,16
050_1998_007014,item,statute,CHAPTER 79-SERVICES TO EMPLOYEES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1066,408,55,0,5,52,0,4,6,4,6
050_1998_007073,item,statute,CHAPTER 81-COMPENSATION FOR WORK INJURIES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,16092,2454,259,3,60,412,73,34,220,12,49
050_1998_007549,item,statute,CHAPTER 83-RETIREMENT,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,38853,3591,491,3,35,924,207,105,220,35,63
050_1998_008512,item,statute,CHAPTER 84-FEDERAL EMPLOYEES&rsquo; RETIREMENT SYSTEM,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,43962,3736,196,7,70,1255,324,116,148,31,25
050_1998_009845,item,statute,CHAPTER 85-UNEMPLOYMENT COMPENSATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3435,746,161,2,14,96,7,4,17,3,3
050_1998_009958,item,statute,CHAPTER 87-LIFE INSURANCE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,9956,1364,205,0,20,204,55,23,33,11,5
050_1998_010183,item,statute,CHAPTER 89-HEALTH INSURANCE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,13607,2071,271,0,19,345,86,54,44,11,14
050_1998_010549,item,statute,CHAPTER 91-ACCESS TO CRIMINAL HISTORY RECORDS FOR NATIONAL SECURITY PURPOSES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,907,325,162,0,1,13,0,0,1,0,1
050_1998_010565,item,statute,CHAPTER 95-PERSONNEL FLEXIBILITIES RELATING TO THE INTERNAL REVENUE SERVICE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3040,819,112,0,10,100,4,38,0,11,0
120_1998_000002,item,statute,CHAPTER 1-THE COMPTROLLER OF THE CURRENCY,TITLE 12-BANKS AND BANKING,768,281,175,0,16,0,0,1,37,1,10
120_1998_000019,item,statute,CHAPTER 2-NATIONAL BANKS,TITLE 12-BANKS AND BANKING,30866,3473,2027,17,136,478,26,73,315,16,21
120_1998_000651,item,statute,CHAPTER 3-FEDERAL RESERVE SYSTEM,TITLE 12-BANKS AND BANKING,37297,3680,607,17,161,646,27,72,229,13,37
120_1998_001476,item,statute,CHAPTER 4-TAXATION,TITLE 12-BANKS AND BANKING,118,82,45,4,7,0,0,0,2,0,2
120_1998_001488,item,statute,CHAPTER 5-CRIMES AND OFFENSES,TITLE 12-BANKS AND BANKING,150,76,150,2,4,0,0,0,0,0,0
120_1998_001495,item,statute,CHAPTER 6-FOREIGN BANKING,TITLE 12-BANKS AND BANKING,6947,1250,442,2,30,33,5,5,66,3,20
120_1998_001561,item,statute,CHAPTER 6A-EXPORT-IMPORT BANK OF THE UNITED STATES,TITLE 12-BANKS AND BANKING,16083,2606,658,3,31,478,21,32,12,15,2
120_1998_002074,item,statute,CHAPTER 7-FARM CREDIT ADMINISTRATION,TITLE 12-BANKS AND BANKING,0,0,0,59,99,0,0,0,5,0,2
120_1998_002233,item,statute,CHAPTER 7A-AGRICULTURAL MARKETING,TITLE 12-BANKS AND BANKING,2324,736,156,0,12,54,4,3,58,3,38
120_1998_002300,item,statute,CHAPTER 7B-REGIONAL AGRICULTURAL CREDIT CORPORATIONS,TITLE 12-BANKS AND BANKING,702,254,232,0,7,13,3,0,1,0,1
120_1998_002321,item,statute,CHAPTER 8-ADJUSTMENT AND CANCELLATION OF FARM LOANS,TITLE 12-BANKS AND BANKING,1042,436,553,0,4,0,1,0,1,0,1
120_1998_002326,item,statute,CHAPTER 9-NATIONAL AGRICULTURAL CREDIT CORPORATIONS,TITLE 12-BANKS AND BANKING,0,0,0,18,24,0,0,0,0,0,0
120_1998_002369,item,statute,"CHAPTER 10-LOCAL AGRICULTURAL-CREDIT CORPORATIONS, LIVESTOCK-LOAN COMPANIES AND LIKE ORGANIZATIONS; LOANS TO INDIVIDUALS TO AID IN FORMATION OR TO INCREASE CAPITAL STOCK",TITLE 12-BANKS AND BANKING,444,190,160,0,4,4,0,0,0,0,0
120_1998_002378,item,statute,CHAPTER 11-FEDERAL HOME LOAN BANKS,TITLE 12-BANKS AND BANKING,50296,4516,405,0,42,2124,54,118,114,30,20
120_1998_004545,item,statute,CHAPTER 11A-FEDERAL HOME LOAN MORTGAGE CORPORATION,TITLE 12-BANKS AND BANKING,7841,1610,513,0,9,140,5,20,42,6,9
120_1998_004695,item,statute,CHAPTER 12-SAVINGS ASSOCIATIONS,TITLE 12-BANKS AND BANKING,32419,3442,250,0,16,1322,17,116,166,24,22
120_1998_006034,item,statute,CHAPTER 13-NATIONAL HOUSING,TITLE 12-BANKS AND BANKING,191262,8951,721,18,281,3976,561,294,367,62,69
120_1998_010310,item,statute,CHAPTER 14-FEDERAL CREDIT UNIONS,TITLE 12-BANKS AND BANKING,48086,4485,536,3,66,1617,60,96,99,29,31
120_1998_011997,item,statute,CHAPTER 15-FEDERAL LOAN AGENCY,TITLE 12-BANKS AND BANKING,0,0,0,0,1,0,0,0,0,0,0
120_1998_011999,item,statute,CHAPTER 16-FEDERAL DEPOSIT INSURANCE CORPORATION,TITLE 12-BANKS AND BANKING,111115,7008,636,0,61,4945,208,271,1012,56,61
120_1998_017006,item,statute,CHAPTER 17-BANK HOLDING COMPANIES,TITLE 12-BANKS AND BANKING,19679,2408,1150,0,10,561,31,68,149,13,28
120_1998_017578,item,statute,CHAPTER 18-BANK SERVICE COMPANIES,TITLE 12-BANKS AND BANKING,1627,442,102,0,7,53,4,5,7,2,3
120_1998_017639,item,statute,CHAPTER 19-SECURITY MEASURES FOR BANKS AND SAVINGS ASSOCIATIONS,TITLE 12-BANKS AND BANKING,318,154,64,0,4,12,1,0,7,0,3
120_1998_017656,item,statute,CHAPTER 20-CREDIT CONTROL,TITLE 12-BANKS AND BANKING,0,0,0,0,1,0,0,0,0,0,0
120_1998_017658,item,statute,CHAPTER 21-FINANCIAL RECORDKEEPING,TITLE 12-BANKS AND BANKING,878,278,120,0,9,12,2,7,5,3,3
120_1998_017680,item,statute,CHAPTER 22-TYING ARRANGEMENTS,TITLE 12-BANKS AND BANKING,2721,706,181,0,8,53,4,14,26,3,6
120_1998_017742,item,statute,CHAPTER 23-FARM CREDIT SYSTEM,TITLE 12-BANKS AND BANKING,72803,5119,490,39,223,2676,144,37,12,22,8
120_1998_020681,item,statute,CHAPTER 24-FEDERAL FINANCING BANK,TITLE 12-BANKS AND BANKING,2793,759,205,0,18,51,5,2,8,2,6
120_1998_020751,item,statute,CHAPTER 25-NATIONAL COMMISSION ON ELECTRONIC FUND TRANSFERS,TITLE 12-BANKS AND BANKING,1467,485,133,0,8,55,0,1,0,1,0
120_1998_020815,item,statute,CHAPTER 26-DISPOSITION OF ABANDONED MONEY ORDERS AND TRAVELER'S CHECKS,TITLE 12-BANKS AND BANKING,614,186,155,0,3,14,0,0,0,0,0
120_1998_020833,item,statute,CHAPTER 27-REAL ESTATE SETTLEMENT PROCEDURES,TITLE 12-BANKS AND BANKING,6805,1340,656,0,15,200,14,6,54,3,13
120_1998_021049,item,statute,CHAPTER 28-EMERGENCY MORTGAGE RELIEF,TITLE 12-BANKS AND BANKING,2617,685,214,0,12,55,18,6,0,3,0
120_1998_021117,item,statute,CHAPTER 29-HOME MORTGAGE DISCLOSURE,TITLE 12-BANKS AND BANKING,4236,829,251,0,11,145,18,18,7,6,4
120_1998_021274,item,statute,CHAPTER 30-COMMUNITY REINVESTMENT,TITLE 12-BANKS AND BANKING,1693,492,92,0,7,87,1,7,39,2,10
120_1998_021369,item,statute,CHAPTER 31-NATIONAL CONSUMER COOPERATIVE BANK,TITLE 12-BANKS AND BANKING,8561,1704,479,2,29,172,25,18,1,6,1
120_1998_021573,item,statute,CHAPTER 32-FOREIGN BANK PARTICIPATION IN DOMESTIC MARKETS,TITLE 12-BANKS AND BANKING,10606,1550,750,0,12,322,18,63,76,9,15
120_1998_021908,item,statute,CHAPTER 33-DEPOSITORY INSTITUTION MANAGEMENT INTERLOCKS,TITLE 12-BANKS AND BANKING,2470,570,242,0,8,55,9,11,26,5,7
120_1998_021972,item,statute,CHAPTER 34-FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,TITLE 12-BANKS AND BANKING,1552,539,110,0,11,64,0,2,11,2,4
120_1998_022048,item,statute,CHAPTER 34A-APPRAISAL SUBCOMMITTEE OF FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,TITLE 12-BANKS AND BANKING,3428,827,106,0,22,159,5,7,30,4,6
120_1998_022230,item,statute,CHAPTER 35-RIGHT TO FINANCIAL PRIVACY,TITLE 12-BANKS AND BANKING,8277,1340,204,0,22,225,50,32,71,20,15
120_1998_022478,item,statute,CHAPTER 36-DEPOSITORY INSTITUTIONS DEREGULATION AND FINANCIAL REGULATION SIMPLIFICATION,TITLE 12-BANKS AND BANKING,0,0,0,2,2,0,0,0,0,0,0
120_1998_022483,item,statute,CHAPTER 37-SOLAR ENERGY AND ENERGY CONSERVATION BANK,TITLE 12-BANKS AND BANKING,0,0,0,0,1,0,0,0,0,0,0
120_1998_022485,item,statute,CHAPTER 38-MULTIFAMILY MORTGAGE FORECLOSURE,TITLE 12-BANKS AND BANKING,5011,1094,349,0,17,93,20,12,0,6,0
120_1998_022596,item,statute,CHAPTER 38A-SINGLE FAMILY MORTGAGE FORECLOSURE,TITLE 12-BANKS AND BANKING,5151,1138,152,0,18,264,15,13,0,6,0
120_1998_022879,item,statute,CHAPTER 39-ALTERNATIVE MORTGAGE TRANSACTIONS,TITLE 12-BANKS AND BANKING,1326,461,87,0,6,44,3,5,8,3,5
120_1998_022930,item,statute,CHAPTER 40-INTERNATIONAL LENDING SUPERVISION,TITLE 12-BANKS AND BANKING,3083,845,119,0,13,107,5,15,23,4,4
120_1998_023051,item,statute,CHAPTER 41-EXPEDITED FUNDS AVAILABILITY,TITLE 12-BANKS AND BANKING,6816,1181,107,0,10,381,23,9,5,5,4
120_1998_023443,item,statute,CHAPTER 42-LOW-INCOME HOUSING PRESERVATION AND RESIDENT HOMEOWNERSHIP,TITLE 12-BANKS AND BANKING,14081,1911,238,2,32,479,141,39,10,6,4
120_1998_023957,item,statute,CHAPTER 43-ACTIONS AGAINST PERSONS COMMITTING BANK FRAUD CRIMES,TITLE 12-BANKS AND BANKING,4733,745,94,3,30,166,53,17,0,4,0
120_1998_024157,item,statute,CHAPTER 44-TRUTH IN SAVINGS,TITLE 12-BANKS AND BANKING,4100,867,103,0,13,193,6,15,5,5,3
120_1998_024364,item,statute,CHAPTER 45-PAYMENT SYSTEM RISK REDUCTION,TITLE 12-BANKS AND BANKING,1441,381,60,0,7,86,0,7,0,6,0
120_1998_024458,item,statute,CHAPTER 46-GOVERNMENT SPONSORED ENTERPRISES,TITLE 12-BANKS AND BANKING,22859,2463,161,9,70,1041,146,62,35,12,3
120_1998_025579,item,statute,CHAPTER 47-COMMUNITY DEVELOPMENT BANKING,TITLE 12-BANKS AND BANKING,13687,2030,101,2,28,727,49,34,22,12,7
120_1998_026337,item,statute,CHAPTER 48-FINANCIAL INSTITUTIONS REGULATORY IMPROVEMENT,TITLE 12-BANKS AND BANKING,2076,595,78,0,8,122,0,9,1,4,1
120_1998_026468,item,statute,CHAPTER 49-HOMEOWNERS PROTECTION,TITLE 12-BANKS AND BANKING,4594,786,85,0,10,212,18,15,0,8,0
380_1998_000003,item,statute,CHAPTER 1-GENERAL,TITLE 38-VETERANS&rsquo; BENEFITS,9357,1803,191,0,15,210,1,42,111,16,28
380_1998_000229,item,statute,CHAPTER 3-DEPARTMENT OF VETERANS AFFAIRS,TITLE 38-VETERANS&rsquo; BENEFITS,4405,907,88,0,19,160,0,12,8,9,3
380_1998_000409,item,statute,CHAPTER 5-AUTHORITY AND DUTIES OF THE SECRETARY,TITLE 38-VETERANS&rsquo; BENEFITS,6259,1281,150,3,23,202,5,13,105,8,11
380_1998_000638,item,statute,CHAPTER 7-EMPLOYEES,TITLE 38-VETERANS&rsquo; BENEFITS,1757,573,158,0,7,41,0,10,4,6,1
380_1998_000687,item,statute,CHAPTER 9-SECURITY AND LAW ENFORCEMENT ON PROPERTY UNDER THE JURISDICTION OF THE DEPARTMENT,TITLE 38-VETERANS&rsquo; BENEFITS,834,291,103,0,5,28,2,2,9,2,4
380_1998_000722,item,statute,CHAPTER 11-COMPENSATION FOR SERVICE-CONNECTED DISABILITY OR DEATH,TITLE 38-VETERANS&rsquo; BENEFITS,8674,1501,259,6,38,251,39,12,177,7,11
380_1998_001018,item,statute,CHAPTER 13-DEPENDENCY AND INDEMNITY COMPENSATION FOR SERVICE-CONNECTED DEATHS,TITLE 38-VETERANS&rsquo; BENEFITS,4972,844,133,3,16,105,6,20,73,4,10
380_1998_001143,item,statute,CHAPTER 15-PENSION FOR NON-SERVICE-CONNECTED DISABILITY OR DEATH OR FOR SERVICE,TITLE 38-VETERANS&rsquo; BENEFITS,8161,1123,220,9,30,157,39,11,177,4,11
380_1998_001340,item,statute,"CHAPTER 17-HOSPITAL, NURSING HOME, DOMICILIARY, AND MEDICAL CARE",TITLE 38-VETERANS&rsquo; BENEFITS,21521,2693,350,7,55,527,61,48,170,17,18
380_1998_001930,item,statute,CHAPTER 18-BENEFITS FOR CHILDREN OF VIETNAM VETERANS WHO ARE BORN WITH SPINA BIFIDA,TITLE 38-VETERANS&rsquo; BENEFITS,1372,444,93,0,6,39,1,1,22,1,2
380_1998_001976,item,statute,CHAPTER 19-INSURANCE,TITLE 38-VETERANS&rsquo; BENEFITS,26318,2394,459,4,78,251,69,6,75,6,2
380_1998_002310,item,statute,CHAPTER 21-SPECIALLY ADAPTED HOUSING FOR DISABLED VETERANS,TITLE 38-VETERANS&rsquo; BENEFITS,1789,428,127,0,6,33,8,3,7,2,2
380_1998_002350,item,statute,CHAPTER 23-BURIAL BENEFITS,TITLE 38-VETERANS&rsquo; BENEFITS,2902,654,177,0,8,72,5,16,34,6,4
380_1998_002431,item,statute,CHAPTER 24-NATIONAL CEMETERIES AND MEMORIALS,TITLE 38-VETERANS&rsquo; BENEFITS,3212,786,115,0,12,84,4,2,11,2,4
380_1998_002529,item,statute,CHAPTER 30-ALL-VOLUNTEER FORCE EDUCATIONAL ASSISTANCE PROGRAM,TITLE 38-VETERANS&rsquo; BENEFITS,13767,1336,252,4,23,330,98,63,22,14,10
380_1998_002887,item,statute,CHAPTER 31-TRAINING AND REHABILITATION FOR VETERANS WITH SERVICE-CONNECTED DISABILITIES,TITLE 38-VETERANS&rsquo; BENEFITS,7559,1237,142,0,22,147,31,13,28,10,11
380_1998_003057,item,statute,CHAPTER 32-POST-VIETNAM ERA VETERANS&rsquo; EDUCATIONAL ASSISTANCE,TITLE 38-VETERANS&rsquo; BENEFITS,4786,857,173,4,14,87,9,21,20,5,2
380_1998_003163,item,statute,CHAPTER 34-VETERANS&rsquo; EDUCATIONAL ASSISTANCE,TITLE 38-VETERANS&rsquo; BENEFITS,6322,1202,287,5,25,97,12,17,44,7,9
380_1998_003291,item,statute,CHAPTER 35-SURVIVORS&rsquo; AND DEPENDENTS&rsquo; EDUCATIONAL ASSISTANCE,TITLE 38-VETERANS&rsquo; BENEFITS,6402,1179,214,7,31,116,28,23,24,7,8
380_1998_003446,item,statute,CHAPTER 36-ADMINISTRATION OF EDUCATIONAL BENEFITS,TITLE 38-VETERANS&rsquo; BENEFITS,14941,2080,275,3,34,304,25,39,48,14,11
380_1998_003788,item,statute,CHAPTER 37-HOUSING AND SMALL BUSINESS LOANS,TITLE 38-VETERANS&rsquo; BENEFITS,27505,3010,386,6,49,670,125,31,13,23,3
380_1998_004514,item,statute,CHAPTER 39-AUTOMOBILES AND ADAPTIVE EQUIPMENT FOR CERTAIN DISABLED VETERANS AND MEMBERS OF THE ARMED FORCES,TITLE 38-VETERANS&rsquo; BENEFITS,1467,427,142,0,4,23,3,1,6,1,1
380_1998_004542,item,statute,"CHAPTER 41-JOB COUNSELING, TRAINING, AND PLACEMENT SERVICE FOR VETERANS",TITLE 38-VETERANS&rsquo; BENEFITS,7332,1231,250,0,16,177,26,23,11,6,7
380_1998_004736,item,statute,CHAPTER 42-EMPLOYMENT AND TRAINING OF VETERANS,TITLE 38-VETERANS&rsquo; BENEFITS,2350,638,238,0,4,52,1,12,24,8,12
380_1998_004793,item,statute,CHAPTER 43-EMPLOYMENT AND REEMPLOYMENT RIGHTS OF MEMBERS OF THE UNIFORMED SERVICES,TITLE 38-VETERANS&rsquo; BENEFITS,9982,1480,142,4,22,246,33,32,19,16,3
380_1998_005067,item,statute,"CHAPTER 51-CLAIMS, EFFECTIVE DATES, AND PAYMENTS",TITLE 38-VETERANS&rsquo; BENEFITS,4942,988,174,3,20,96,10,17,79,9,7
