key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
280_1999_002230,item,statute,CHAPTER 44-ALTERNATIVE DISPUTE RESOLUTION,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1684,537,130,0,8,39,3,11,0,3,0
280_1999_002278,item,statute,CHAPTER 45-SUPREME COURT,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1189,379,152,0,7,33,0,4,2,3,1
280_1999_002319,item,statute,CHAPTER 47-COURTS OF APPEALS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,529,139,82,0,5,11,0,0,0,0,0
280_1999_002336,item,statute,CHAPTER 49-DISTRICT COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2252,582,246,0,6,35,0,5,0,5,0
280_1999_002378,seqitem,statute,[CHAPTER 50-OMITTED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,0,0,0,0,0,0,0
280_1999_002379,item,statute,CHAPTER 51-UNITED STATES COURT OF FEDERAL CLAIMS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,850,304,103,0,8,10,0,2,3,2,2
280_1999_002398,item,statute,[CHAPTER 53-REPEALED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,1,0,0,0,0,0,0
280_1999_002400,item,statute,CHAPTER 55-COURT OF INTERNATIONAL TRADE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,92,48,48,0,3,0,0,0,0,0,0
280_1999_002404,item,statute,CHAPTER 57-GENERAL PROVISIONS APPLICABLE TO COURT OFFICERS AND EMPLOYEES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,560,250,84,0,13,2,0,2,1,2,1
280_1999_002420,item,statute,CHAPTER 58-UNITED STATES SENTENCING COMMISSION,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,4835,1242,229,0,8,141,7,30,18,9,7
280_1999_002571,item,statute,CHAPTER 81-SUPREME COURT,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,595,205,112,0,8,15,0,3,94,1,71
280_1999_002595,item,statute,CHAPTER 83-COURTS OF APPEALS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2169,511,145,0,6,44,1,24,23,13,17
280_1999_002646,item,statute,CHAPTER 85-DISTRICT COURTS; JURISDICTION,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,5609,1192,339,0,39,94,4,24,108,15,63
280_1999_002780,item,statute,CHAPTER 87-DISTRICT COURTS; VENUE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3871,726,243,0,23,57,2,24,23,8,20
280_1999_002861,item,statute,CHAPTER 89-DISTRICT COURTS; REMOVAL OF CASES FROM STATE COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2628,597,141,0,13,44,3,11,21,8,11
280_1999_002919,seqitem,statute,[CHAPTER 90-OMITTED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,0,0,0,0,0,0,0
280_1999_002920,item,statute,CHAPTER 91-UNITED STATES COURT OF FEDERAL CLAIMS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2433,602,304,0,19,20,0,3,29,3,24
280_1999_002960,item,statute,[CHAPTER 93-REPEALED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,1,0,0,0,0,0,0
280_1999_002962,item,statute,CHAPTER 95-COURT OF INTERNATIONAL TRADE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,955,290,93,0,5,24,0,0,14,0,5
280_1999_002992,item,statute,CHAPTER 97-JURISDICTIONAL IMMUNITIES OF FOREIGN STATES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,4630,987,177,0,10,96,21,7,22,5,10
280_1999_003099,item,statute,CHAPTER 99-GENERAL PROVISIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,131,63,131,0,1,0,0,1,1,1,1
280_1999_003102,item,statute,CHAPTER 111-GENERAL PROVISIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,921,357,114,0,9,14,0,2,3,2,2
280_1999_003126,item,statute,CHAPTER 113-PROCESS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,302,149,100,0,6,2,0,0,1,0,1
280_1999_003135,item,statute,CHAPTER 115-EVIDENCE; DOCUMENTARY,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3874,896,204,0,19,95,1,1,62,1,31
280_1999_003250,item,statute,CHAPTER 117-EVIDENCE; DEPOSITIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,971,278,197,0,5,15,2,0,25,0,10
280_1999_003271,item,statute,CHAPTER 119-EVIDENCE; WITNESSES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3785,807,197,0,8,54,2,17,42,10,28
280_1999_003334,item,statute,CHAPTER 121-JURIES; TRIAL BY JURY,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,7538,1457,447,0,18,90,13,5,2,3,2
280_1999_003443,item,statute,CHAPTER 123-FEES AND COSTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3805,980,222,0,24,96,6,10,29,8,17
280_1999_003564,item,statute,CHAPTER 125-PENDING ACTIONS AND JUDGMENTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,797,253,160,0,5,9,0,2,14,2,8
280_1999_003579,item,statute,CHAPTER 127-EXECUTIONS AND JUDICIAL SALES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1114,344,187,0,7,20,1,0,0,0,0
280_1999_003607,item,statute,CHAPTER 129-MONEYS PAID INTO COURT,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,400,165,133,0,4,4,3,0,2,0,2
280_1999_003616,item,statute,CHAPTER 131-RULES OF COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1193,335,133,0,7,24,7,3,20,3,10
280_1999_003648,item,statute,CHAPTER 133-REVIEW&mdash;MISCELLANEOUS PROVISIONS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2621,578,398,0,13,24,0,5,115,3,85
280_1999_003687,item,statute,CHAPTER 151-DECLARATORY JUDGMENTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,198,127,142,0,2,2,0,2,11,2,3
280_1999_003692,item,statute,CHAPTER 153-HABEAS CORPUS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3729,741,164,0,16,84,7,2,20,1,5
280_1999_003793,item,statute,CHAPTER 154-SPECIAL HABEAS CORPUS PROCEDURES IN CAPITAL CASES,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2449,564,138,0,6,60,7,13,0,1,0
280_1999_003860,item,statute,CHAPTER 155-INJUNCTIONS; THREE-JUDGE COURTS,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,379,184,144,0,3,5,0,0,10,0,5
280_1999_003869,item,statute,CHAPTER 157-SURFACE TRANSPORTATION BOARD ORDERS; ENFORCEMENT AND REVIEW,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,334,143,64,0,4,7,2,0,2,0,2
280_1999_003881,item,statute,CHAPTER 158-ORDERS OF FEDERAL AGENCIES; REVIEW,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,1668,498,259,0,13,39,2,9,6,7,4
280_1999_003934,item,statute,CHAPTER 159-INTERPLEADER,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,136,80,106,0,1,2,0,1,0,1,0
280_1999_003938,item,statute,CHAPTER 161-UNITED STATES AS PARTY GENERALLY,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,6559,1267,384,0,17,83,5,19,111,13,53
280_1999_004039,item,statute,"CHAPTER 163-FINES, PENALTIES AND FORFEITURES",TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,764,279,273,0,5,5,0,0,31,0,16
280_1999_004050,item,statute,CHAPTER 165-UNITED STATES COURT OF FEDERAL CLAIMS PROCEDURE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,2580,758,137,0,22,49,0,4,8,1,6
280_1999_004122,item,statute,[CHAPTER 167-REPEALED],TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,0,0,0,0,1,0,0,0,0,0,0
280_1999_004124,item,statute,CHAPTER 169-COURT OF INTERNATIONAL TRADE PROCEDURE,TITLE 28-JUDICIARY AND JUDICIAL PROCEDURE,3435,616,154,0,9,69,0,7,6,2,3
060_1999_000001,document,statute,TITLE 6-SURETY BONDS [REPEALED],TITLE 6-SURETY BONDS [REPEALED],0,0,0,0,4,0,0,0,20,0,10
110_1999_000002,item,statute,CHAPTER 1-GENERAL PROVISIONS,TITLE 11-BANKRUPTCY,7796,1779,133,0,10,311,0,39,36,10,14
110_1999_000324,item,statute,CHAPTER 3-CASE ADMINISTRATION,TITLE 11-BANKRUPTCY,15786,2062,205,4,34,402,42,127,122,15,20
110_1999_000765,item,statute,"CHAPTER 5-CREDITORS, THE DEBTOR, AND THE ESTATE",TITLE 11-BANKRUPTCY,21634,2503,294,3,35,632,137,98,196,12,14
110_1999_001436,item,statute,CHAPTER 7-LIQUIDATION,TITLE 11-BANKRUPTCY,9162,1314,144,4,33,272,29,84,77,6,14
110_1999_001746,item,statute,CHAPTER 9-ADJUSTMENT OF DEBTS OF A MUNICIPALITY,TITLE 11-BANKRUPTCY,2292,649,93,3,20,70,10,30,5,4,3
110_1999_001840,item,statute,CHAPTER 11-REORGANIZATION,TITLE 11-BANKRUPTCY,13463,1732,160,4,43,351,36,55,68,6,18
110_1999_002239,item,statute,CHAPTER 12-ADJUSTMENT OF DEBTS OF A FAMILY FARMER WITH REGULAR ANNUAL INCOME,TITLE 11-BANKRUPTCY,3939,752,86,2,19,124,25,28,33,5,6
110_1999_002385,item,statute,CHAPTER 13-ADJUSTMENT OF DEBTS OF AN INDIVIDUAL WITH REGULAR INCOME,TITLE 11-BANKRUPTCY,3782,710,84,2,17,122,18,28,41,6,7
110_1999_002527,item,statute,[CHAPTER 15-REPEALED],TITLE 11-BANKRUPTCY,0,0,0,0,1,0,0,0,0,0,0
150_1999_000002,item,statute,CHAPTER 1-MONOPOLIES AND COMBINATIONS IN RESTRAINT OF TRADE,TITLE 15-COMMERCE AND TRADE,15766,2324,570,0,54,287,41,29,210,14,61
150_1999_000344,item,statute,CHAPTER 2-FEDERAL TRADE COMMISSION; PROMOTION OF EXPORT TRADE AND PREVENTION OF UNFAIR METHODS OF COMPETITION,TITLE 15-COMMERCE AND TRADE,34084,3593,659,6,76,676,138,44,267,18,73
150_1999_001103,item,statute,CHAPTER 2A-SECURITIES AND TRUST INDENTURES,TITLE 15-COMMERCE AND TRADE,42610,4021,763,3,72,910,154,71,235,13,37
150_1999_002089,item,statute,CHAPTER 2B-SECURITIES EXCHANGES,TITLE 15-COMMERCE AND TRADE,100457,5813,380,0,62,2193,182,154,781,31,55
150_1999_004345,item,statute,CHAPTER 2B&ndash;1-SECURITIES INVESTOR PROTECTION,TITLE 15-COMMERCE AND TRADE,16137,2193,463,0,16,419,21,30,18,11,4
150_1999_004781,item,statute,CHAPTER 2C-PUBLIC UTILITY HOLDING COMPANIES,TITLE 15-COMMERCE AND TRADE,24868,2442,525,0,36,468,35,17,120,7,16
150_1999_005286,item,statute,CHAPTER 2D-INVESTMENT COMPANIES AND ADVISERS,TITLE 15-COMMERCE AND TRADE,64586,4502,514,2,91,1336,0,141,138,17,12
150_1999_006716,item,statute,CHAPTER 2E-OMNIBUS SMALL BUSINESS CAPITAL FORMATION,TITLE 15-COMMERCE AND TRADE,415,213,110,0,4,14,1,0,0,0,0
150_1999_006735,item,statute,CHAPTER 3-TRADE-MARKS,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_006737,item,statute,CHAPTER 4-CHINA TRADE,TITLE 15-COMMERCE AND TRADE,3559,853,194,0,24,59,6,0,3,0,3
150_1999_006821,item,statute,CHAPTER 5-STATISTICAL AND COMMERCIAL INFORMATION,TITLE 15-COMMERCE AND TRADE,799,326,208,0,27,0,0,1,1,1,1
150_1999_006849,item,statute,CHAPTER 6-WEIGHTS AND MEASURES AND STANDARD TIME,TITLE 15-COMMERCE AND TRADE,7982,1920,237,9,48,153,14,12,58,8,27
150_1999_007060,item,statute,CHAPTER 7-NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,TITLE 15-COMMERCE AND TRADE,10788,2281,233,0,42,308,7,19,15,13,8
150_1999_007411,item,statute,CHAPTER 7A-STANDARD REFERENCE DATA PROGRAM,TITLE 15-COMMERCE AND TRADE,572,269,142,0,7,5,1,2,0,2,0
150_1999_007424,item,statute,CHAPTER 8-FALSELY STAMPED GOLD OR SILVER OR GOODS MANUFACTURED THEREFROM,TITLE 15-COMMERCE AND TRADE,2889,599,513,0,10,21,17,0,3,0,1
150_1999_007456,item,statute,CHAPTER 9-NATIONAL WEATHER SERVICE,TITLE 15-COMMERCE AND TRADE,912,376,131,0,21,0,0,1,2,1,2
150_1999_007478,item,statute,CHAPTER 9A-WEATHER MODIFICATION ACTIVITIES OR ATTEMPTS; REPORTING REQUIREMENT,TITLE 15-COMMERCE AND TRADE,613,278,102,0,6,18,1,1,0,1,0
150_1999_007503,item,statute,CHAPTER 10-WAR FINANCE CORPORATION,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_007505,item,statute,CHAPTER 10A-COLLECTION OF STATE CIGARETTE TAXES,TITLE 15-COMMERCE AND TRADE,557,239,78,0,4,16,0,0,0,0,0
150_1999_007526,item,statute,CHAPTER 10B-STATE TAXATION OF INCOME FROM INTERSTATE COMMERCE,TITLE 15-COMMERCE AND TRADE,690,223,102,2,5,20,1,0,0,0,0
150_1999_007554,item,statute,CHAPTER 11-CAUSTIC POISONS,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,1,0,1
150_1999_007556,item,statute,CHAPTER 12-DISCRIMINATION AGAINST FARMERS&rsquo; COOPERATIVE ASSOCIATIONS BY BOARDS OF TRADE,TITLE 15-COMMERCE AND TRADE,687,294,172,0,3,6,1,1,0,1,0
150_1999_007566,item,statute,CHAPTER 13-TEXTILE FOUNDATION,TITLE 15-COMMERCE AND TRADE,708,301,99,0,6,28,1,0,6,0,4
150_1999_007601,item,statute,CHAPTER 13A-FISHING INDUSTRY,TITLE 15-COMMERCE AND TRADE,774,309,379,0,2,9,0,0,0,0,0
150_1999_007613,item,statute,CHAPTER 14-RECONSTRUCTION FINANCE CORPORATION,TITLE 15-COMMERCE AND TRADE,148,87,65,0,3,3,1,10,1,3,1
150_1999_007620,item,statute,CHAPTER 14A-AID TO SMALL BUSINESS,TITLE 15-COMMERCE AND TRADE,73932,6754,738,0,52,2329,184,123,214,49,73
150_1999_010002,item,statute,CHAPTER 14B-SMALL BUSINESS INVESTMENT PROGRAM,TITLE 15-COMMERCE AND TRADE,23365,2981,438,8,42,706,54,29,63,8,21
150_1999_010759,item,statute,CHAPTER 15-ECONOMIC RECOVERY,TITLE 15-COMMERCE AND TRADE,9661,1957,1389,2,42,130,6,16,50,11,18
150_1999_010934,item,statute,CHAPTER 15A-INTERSTATE TRANSPORTATION OF PETROLEUM PRODUCTS,TITLE 15-COMMERCE AND TRADE,1998,534,212,0,14,25,8,1,1,1,1
150_1999_010974,item,statute,CHAPTER 15B-NATURAL GAS,TITLE 15-COMMERCE AND TRADE,10785,1879,436,0,27,224,13,10,103,6,16
150_1999_011226,item,statute,CHAPTER 15C-ALASKA NATURAL GAS TRANSPORTATION,TITLE 15-COMMERCE AND TRADE,6393,1155,236,0,16,138,39,7,7,5,3
150_1999_011381,item,statute,CHAPTER 16-EMERGENCY RELIEF,TITLE 15-COMMERCE AND TRADE,0,0,0,0,3,0,0,0,0,0,0
150_1999_011385,item,statute,CHAPTER 16A-EMERGENCY PETROLEUM ALLOCATION,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_011387,item,statute,CHAPTER 16B-FEDERAL ENERGY ADMINISTRATION,TITLE 15-COMMERCE AND TRADE,10059,1967,288,2,38,322,10,17,27,10,12
150_1999_011750,item,statute,CHAPTER 16C-ENERGY SUPPLY AND ENVIRONMENTAL COORDINATION,TITLE 15-COMMERCE AND TRADE,3898,1082,247,0,8,95,11,14,39,8,13
150_1999_011854,item,statute,"CHAPTER 17-PRODUCTION, MARKETING, AND USE OF BITUMINOUS COAL",TITLE 15-COMMERCE AND TRADE,0,0,0,2,2,0,0,0,0,0,0
150_1999_011859,item,statute,CHAPTER 18-TRANSPORTATION OF FIREARMS,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_011861,item,statute,CHAPTER 19-MISCELLANEOUS,TITLE 15-COMMERCE AND TRADE,1068,260,242,0,7,4,8,0,1,0,1
150_1999_011873,item,statute,CHAPTER 20-REGULATION OF INSURANCE,TITLE 15-COMMERCE AND TRADE,423,163,123,0,5,6,0,4,3,3,2
150_1999_011885,item,statute,CHAPTER 21-NATIONAL POLICY ON EMPLOYMENT AND PRODUCTIVITY,TITLE 15-COMMERCE AND TRADE,5291,1222,209,0,12,142,21,20,25,4,3
150_1999_012040,item,statute,CHAPTER 22-TRADEMARKS,TITLE 15-COMMERCE AND TRADE,19664,2473,334,3,48,384,85,14,34,10,11
150_1999_012476,item,statute,"CHAPTER 23-DISSEMINATION OF TECHNICAL, SCIENTIFIC AND ENGINEERING INFORMATION",TITLE 15-COMMERCE AND TRADE,679,285,119,0,8,10,0,0,3,0,2
150_1999_012495,item,statute,CHAPTER 24-TRANSPORTATION OF GAMBLING DEVICES,TITLE 15-COMMERCE AND TRADE,2807,631,196,0,8,75,5,4,7,4,3
150_1999_012579,item,statute,CHAPTER 25-FLAMMABLE FABRICS,TITLE 15-COMMERCE AND TRADE,7123,1348,257,0,14,146,20,17,105,6,3
150_1999_012740,item,statute,CHAPTER 26-HOUSEHOLD REFRIGERATORS,TITLE 15-COMMERCE AND TRADE,200,117,60,0,4,0,2,0,9,0,3
150_1999_012745,item,statute,CHAPTER 27-AUTOMOBILE DEALER SUITS AGAINST MANUFACTURERS,TITLE 15-COMMERCE AND TRADE,512,211,132,0,5,6,0,0,0,0,0
150_1999_012757,item,statute,CHAPTER 28-DISCLOSURE OF AUTOMOBILE INFORMATION,TITLE 15-COMMERCE AND TRADE,899,318,128,0,4,28,3,0,6,0,4
150_1999_012790,item,statute,"CHAPTER 29-MANUFACTURE, TRANSPORTATION, OR DISTRIBUTION OF SWITCHBLADE KNIVES",TITLE 15-COMMERCE AND TRADE,448,178,74,0,5,18,1,4,7,2,1
150_1999_012814,item,statute,CHAPTER 30-HAZARDOUS SUBSTANCES,TITLE 15-COMMERCE AND TRADE,13495,2253,285,0,18,290,46,27,72,10,8
150_1999_013123,item,statute,CHAPTER 31-DESTRUCTION OF PROPERTY MOVING IN COMMERCE,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_013125,item,statute,CHAPTER 32-TELECASTING OF PROFESSIONAL SPORTS CONTESTS,TITLE 15-COMMERCE AND TRADE,571,258,206,0,5,4,3,3,1,3,1
150_1999_013135,item,statute,CHAPTER 33-BRAKE FLUID REGULATION,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_013137,item,statute,CHAPTER 34-ANTITRUST CIVIL PROCESS,TITLE 15-COMMERCE AND TRADE,4389,873,227,0,4,99,8,8,9,4,8
150_1999_013241,item,statute,CHAPTER 35-SEAT BELT REGULATION,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_013243,item,statute,CHAPTER 36-CIGARETTE LABELING AND ADVERTISING,TITLE 15-COMMERCE AND TRADE,2971,787,146,0,12,81,2,2,3,2,3
150_1999_013337,item,statute,CHAPTER 37-STATE TECHNICAL SERVICES,TITLE 15-COMMERCE AND TRADE,2610,717,184,0,18,50,11,0,0,0,0
150_1999_013406,item,statute,CHAPTER 38-TRAFFIC AND MOTOR VEHICLE SAFETY,TITLE 15-COMMERCE AND TRADE,0,0,0,5,7,0,0,0,5,0,3
150_1999_013419,item,statute,CHAPTER 39-FAIR PACKAGING AND LABELING PROGRAM,TITLE 15-COMMERCE AND TRADE,3189,817,132,0,11,70,12,26,14,9,6
150_1999_013501,item,statute,CHAPTER 39A-SPECIAL PACKAGING OF HOUSEHOLD SUBSTANCES FOR PROTECTION OF CHILDREN,TITLE 15-COMMERCE AND TRADE,1979,559,139,0,6,50,5,8,38,6,6
150_1999_013558,item,statute,CHAPTER 40-DEPARTMENT OF COMMERCE,TITLE 15-COMMERCE AND TRADE,7176,1574,286,0,53,146,3,10,9,7,5
150_1999_013758,item,statute,CHAPTER 41-CONSUMER CREDIT PROTECTION,TITLE 15-COMMERCE AND TRADE,66093,5013,359,12,145,2362,279,91,200,23,75
150_1999_016278,item,statute,CHAPTER 42-INTERSTATE LAND SALES,TITLE 15-COMMERCE AND TRADE,9006,1640,384,0,22,202,21,2,0,2,0
150_1999_016503,item,statute,CHAPTER 43-NEWSPAPER PRESERVATION,TITLE 15-COMMERCE AND TRADE,777,331,121,0,4,15,2,3,1,2,1
150_1999_016523,item,statute,CHAPTER 44-PROTECTION OF HORSES,TITLE 15-COMMERCE AND TRADE,3495,838,273,0,11,63,13,2,17,2,4
150_1999_016598,item,statute,CHAPTER 45-EMERGENCY LOAN GUARANTEES TO BUSINESS ENTERPRISES,TITLE 15-COMMERCE AND TRADE,1931,561,209,0,12,44,2,0,7,0,1
150_1999_016655,item,statute,CHAPTER 45A-CHRYSLER CORPORATION LOAN GUARANTEE,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_016657,item,statute,CHAPTER 46-MOTOR VEHICLE INFORMATION AND COST SAVINGS,TITLE 15-COMMERCE AND TRADE,0,0,0,9,13,0,0,0,14,0,6
150_1999_016680,item,statute,CHAPTER 46A-AUTOMOBILE TITLE FRAUD,TITLE 15-COMMERCE AND TRADE,0,0,0,0,1,0,0,0,0,0,0
150_1999_016682,item,statute,CHAPTER 47-CONSUMER PRODUCT SAFETY,TITLE 15-COMMERCE AND TRADE,22734,2994,252,0,37,580,91,51,184,29,11
150_1999_017300,item,statute,CHAPTER 48-HOBBY PROTECTION,TITLE 15-COMMERCE AND TRADE,707,237,129,0,6,20,5,5,2,1,1
150_1999_017327,item,statute,CHAPTER 49-FIRE PREVENTION AND CONTROL,TITLE 15-COMMERCE AND TRADE,12885,2473,150,0,34,445,29,18,10,12,7
150_1999_017807,item,statute,CHAPTER 50-CONSUMER PRODUCT WARRANTIES,TITLE 15-COMMERCE AND TRADE,4787,1080,264,0,12,137,13,8,7,3,3
150_1999_017957,item,statute,CHAPTER 51-NATIONAL PRODUCTIVITY AND QUALITY OF WORKING LIFE,TITLE 15-COMMERCE AND TRADE,4213,1041,160,6,20,140,1,7,0,4,0
150_1999_018124,item,statute,"CHAPTER 52-ELECTRIC AND HYBRID VEHICLE RESEARCH, DEVELOPMENT, AND DEMONSTRATION",TITLE 15-COMMERCE AND TRADE,5888,1373,290,0,14,152,13,9,1,5,1
