key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
050_2004_003257,item,statute,CHAPTER 47-PERSONNEL RESEARCH PROGRAMS AND DEMONSTRATION PROJECTS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1396,496,71,0,6,63,0,4,19,3,3
050_2004_003327,item,statute,CHAPTER 48-AGENCY PERSONNEL DEMONSTRATION PROJECT,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,248,130,118,0,2,6,0,3,2,2,2
050_2004_003337,item,statute,CHAPTER 51-CLASSIFICATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,4684,1009,152,0,15,193,5,21,67,18,29
050_2004_003546,item,statute,CHAPTER 53-PAY RATES AND SYSTEMS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,22470,2791,207,9,65,990,88,75,834,28,230
050_2004_004611,item,statute,CHAPTER 54-HUMAN CAPITAL PERFORMANCE FUND,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1307,453,85,0,8,50,5,8,3,3,3
050_2004_004670,item,statute,CHAPTER 55-PAY ADMINISTRATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,26579,3085,358,9,72,750,73,112,858,43,130
050_2004_005502,item,statute,"CHAPTER 57-TRAVEL, TRANSPORTATION, AND SUBSISTENCE",TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,13856,1798,165,4,47,376,77,22,358,13,213
050_2004_005930,item,statute,CHAPTER 59-ALLOWANCES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,6093,1255,301,4,24,155,13,22,85,12,31
050_2004_006115,item,statute,CHAPTER 61-HOURS OF WORK,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,4236,881,135,2,20,126,17,26,49,7,21
050_2004_006264,item,statute,CHAPTER 63-LEAVE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,12890,1767,192,6,51,364,58,57,121,21,16
050_2004_006687,item,statute,CHAPTER 71-LABOR-MANAGEMENT RELATIONS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,12149,1955,438,4,25,364,26,25,171,13,37
050_2004_007081,item,statute,CHAPTER 72-ANTIDISCRIMINATION; RIGHT TO PETITION CONGRESS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,880,349,113,2,5,23,0,1,15,1,8
050_2004_007112,item,statute,"CHAPTER 73-SUITABILITY, SECURITY, AND CONDUCT",TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,5565,1265,254,7,20,183,13,21,130,12,42
050_2004_007323,item,statute,CHAPTER 75-ADVERSE ACTIONS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,2325,533,94,5,15,105,8,19,72,11,24
050_2004_007449,item,statute,CHAPTER 77-APPEALS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3858,787,195,0,3,98,4,12,97,6,20
050_2004_007551,item,statute,CHAPTER 79-SERVICES TO EMPLOYEES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1077,414,55,0,5,52,0,5,12,5,11
050_2004_007610,item,statute,CHAPTER 81-COMPENSATION FOR WORK INJURIES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,16073,2453,259,3,60,412,73,33,236,12,55
050_2004_008086,item,statute,CHAPTER 83-RETIREMENT,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,41076,3784,491,3,35,1013,217,120,440,35,75
050_2004_009138,item,statute,CHAPTER 84-FEDERAL EMPLOYEES&rsquo; RETIREMENT SYSTEM,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,48394,3994,196,7,73,1399,351,139,413,33,30
050_2004_010618,item,statute,CHAPTER 85-UNEMPLOYMENT COMPENSATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3435,745,161,2,14,96,7,4,17,3,3
050_2004_010731,item,statute,CHAPTER 87-LIFE INSURANCE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,10040,1374,205,0,20,205,55,24,47,12,8
050_2004_010957,item,statute,CHAPTER 89-HEALTH INSURANCE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,14448,2124,271,0,19,367,89,56,133,12,24
050_2004_011344,item,statute,CHAPTER 89A-ENHANCED DENTAL BENEFITS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1873,561,73,0,12,70,2,5,0,2,0
050_2004_011427,item,statute,CHAPTER 89B-ENHANCED VISION BENEFITS,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1861,553,73,0,12,64,2,5,0,2,0
050_2004_011504,item,statute,CHAPTER 90-LONG-TERM CARE INSURANCE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3375,971,128,0,9,112,13,6,0,4,0
050_2004_011627,item,statute,CHAPTER 91-ACCESS TO CRIMINAL HISTORY RECORDS FOR NATIONAL SECURITY AND OTHER PURPOSES,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,779,309,100,0,1,29,0,0,9,0,3
050_2004_011659,item,statute,CHAPTER 95-PERSONNEL FLEXIBILITIES RELATING TO THE INTERNAL REVENUE SERVICE,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,3021,815,111,0,10,100,4,39,4,11,1
050_2004_011770,item,statute,CHAPTER 97-DEPARTMENT OF HOMELAND SECURITY,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,1502,546,95,0,1,60,0,5,1,2,1
050_2004_011832,item,statute,CHAPTER 98-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,6625,1262,128,0,15,240,34,34,0,11,0
050_2004_012088,item,statute,CHAPTER 99-DEPARTMENT OF DEFENSE NATIONAL SECURITY PERSONNEL SYSTEM,TITLE 5-GOVERNMENT ORGANIZATION AND EMPLOYEES,5603,1253,258,0,4,162,1,27,0,12,0
120_2004_000002,item,statute,CHAPTER 1-THE COMPTROLLER OF THE CURRENCY,TITLE 12-BANKS AND BANKING,778,283,175,0,16,0,0,2,38,2,11
120_2004_000019,item,statute,CHAPTER 2-NATIONAL BANKS,TITLE 12-BANKS AND BANKING,33298,3682,2023,17,139,628,27,91,385,19,25
120_2004_000804,item,statute,CHAPTER 3-FEDERAL RESERVE SYSTEM,TITLE 12-BANKS AND BANKING,38169,3781,607,17,164,706,35,76,320,14,39
120_2004_001692,item,statute,CHAPTER 4-TAXATION,TITLE 12-BANKS AND BANKING,118,82,45,4,7,0,0,0,2,0,2
120_2004_001704,item,statute,CHAPTER 5-CRIMES AND OFFENSES,TITLE 12-BANKS AND BANKING,150,76,150,2,4,0,0,0,0,0,0
120_2004_001711,item,statute,CHAPTER 6-FOREIGN BANKING,TITLE 12-BANKS AND BANKING,7033,1261,442,2,30,36,5,5,127,3,24
120_2004_001780,item,statute,CHAPTER 6A-EXPORT-IMPORT BANK OF THE UNITED STATES,TITLE 12-BANKS AND BANKING,17870,2799,740,3,32,538,20,46,13,19,2
120_2004_002354,item,statute,CHAPTER 7-FARM CREDIT ADMINISTRATION,TITLE 12-BANKS AND BANKING,0,0,0,59,99,0,0,0,4,0,1
120_2004_002513,item,statute,CHAPTER 7A-AGRICULTURAL MARKETING,TITLE 12-BANKS AND BANKING,2324,736,156,0,12,54,4,3,77,3,48
120_2004_002580,item,statute,CHAPTER 7B-REGIONAL AGRICULTURAL CREDIT CORPORATIONS,TITLE 12-BANKS AND BANKING,702,254,232,0,7,13,3,0,1,0,1
120_2004_002601,item,statute,CHAPTER 8-ADJUSTMENT AND CANCELLATION OF FARM LOANS,TITLE 12-BANKS AND BANKING,1042,436,553,0,4,0,1,0,0,0,0
120_2004_002606,item,statute,CHAPTER 9-NATIONAL AGRICULTURAL CREDIT CORPORATIONS,TITLE 12-BANKS AND BANKING,0,0,0,18,24,0,0,0,0,0,0
120_2004_002649,item,statute,"CHAPTER 10-LOCAL AGRICULTURAL-CREDIT CORPORATIONS, LIVESTOCK-LOAN COMPANIES AND LIKE ORGANIZATIONS; LOANS TO INDIVIDUALS TO AID IN FORMATION OR TO INCREASE CAPITAL STOCK",TITLE 12-BANKS AND BANKING,444,190,160,0,4,4,0,0,0,0,0
120_2004_002658,item,statute,CHAPTER 11-FEDERAL HOME LOAN BANKS,TITLE 12-BANKS AND BANKING,52052,4614,405,0,42,2229,52,122,215,30,20
120_2004_004930,item,statute,CHAPTER 11A-FEDERAL HOME LOAN MORTGAGE CORPORATION,TITLE 12-BANKS AND BANKING,7841,1610,513,0,9,140,5,20,61,6,14
120_2004_005080,item,statute,CHAPTER 12-SAVINGS ASSOCIATIONS,TITLE 12-BANKS AND BANKING,31973,3382,250,0,16,1317,16,113,177,24,21
120_2004_006414,item,statute,CHAPTER 13-NATIONAL HOUSING,TITLE 12-BANKS AND BANKING,195859,9037,721,18,265,4354,586,315,417,61,70
120_2004_011052,item,statute,CHAPTER 14-FEDERAL CREDIT UNIONS,TITLE 12-BANKS AND BANKING,48735,4534,536,3,66,1650,60,97,197,29,36
120_2004_012772,item,statute,CHAPTER 15-FEDERAL LOAN AGENCY,TITLE 12-BANKS AND BANKING,0,0,0,0,1,0,0,0,0,0,0
120_2004_012774,item,statute,CHAPTER 16-FEDERAL DEPOSIT INSURANCE CORPORATION,TITLE 12-BANKS AND BANKING,117535,7291,636,0,68,5267,223,303,1276,57,78
120_2004_018110,item,statute,CHAPTER 17-BANK HOLDING COMPANIES,TITLE 12-BANKS AND BANKING,24045,2663,655,0,11,784,39,89,338,17,39
120_2004_018906,item,statute,CHAPTER 18-BANK SERVICE COMPANIES,TITLE 12-BANKS AND BANKING,1634,446,102,0,7,53,4,5,13,2,4
120_2004_018967,item,statute,CHAPTER 19-SECURITY MEASURES FOR BANKS AND SAVINGS ASSOCIATIONS,TITLE 12-BANKS AND BANKING,315,153,64,0,4,12,1,0,10,0,4
120_2004_018984,item,statute,CHAPTER 20-CREDIT CONTROL,TITLE 12-BANKS AND BANKING,0,0,0,0,1,0,0,0,0,0,0
120_2004_018986,item,statute,CHAPTER 21-FINANCIAL RECORDKEEPING,TITLE 12-BANKS AND BANKING,929,301,120,0,9,12,2,7,16,3,5
120_2004_019008,item,statute,CHAPTER 22-TYING ARRANGEMENTS,TITLE 12-BANKS AND BANKING,2762,711,181,0,8,53,4,15,37,4,8
120_2004_019070,item,statute,CHAPTER 23-FARM CREDIT SYSTEM,TITLE 12-BANKS AND BANKING,72786,5133,490,39,223,2671,144,37,57,22,22
120_2004_022004,item,statute,CHAPTER 24-FEDERAL FINANCING BANK,TITLE 12-BANKS AND BANKING,2793,759,205,0,18,51,5,2,8,2,6
120_2004_022074,item,statute,CHAPTER 25-NATIONAL COMMISSION ON ELECTRONIC FUND TRANSFERS,TITLE 12-BANKS AND BANKING,1467,485,133,0,8,55,0,1,0,1,0
120_2004_022138,item,statute,CHAPTER 26-DISPOSITION OF ABANDONED MONEY ORDERS AND TRAVELER'S CHECKS,TITLE 12-BANKS AND BANKING,614,186,155,0,3,14,0,0,0,0,0
120_2004_022156,item,statute,CHAPTER 27-REAL ESTATE SETTLEMENT PROCEDURES,TITLE 12-BANKS AND BANKING,6805,1340,656,0,15,200,14,6,41,3,18
120_2004_022372,item,statute,CHAPTER 28-EMERGENCY MORTGAGE RELIEF,TITLE 12-BANKS AND BANKING,2617,685,214,0,12,55,18,6,0,3,0
120_2004_022440,item,statute,CHAPTER 29-HOME MORTGAGE DISCLOSURE,TITLE 12-BANKS AND BANKING,4236,829,251,0,11,145,18,18,9,6,4
120_2004_022597,item,statute,CHAPTER 30-COMMUNITY REINVESTMENT,TITLE 12-BANKS AND BANKING,2194,572,92,0,8,113,4,12,58,2,10
120_2004_022719,item,statute,CHAPTER 31-NATIONAL CONSUMER COOPERATIVE BANK,TITLE 12-BANKS AND BANKING,8561,1704,479,2,29,172,25,18,1,6,1
120_2004_022923,item,statute,CHAPTER 32-FOREIGN BANK PARTICIPATION IN DOMESTIC MARKETS,TITLE 12-BANKS AND BANKING,10982,1581,750,0,12,331,18,68,147,9,22
120_2004_023267,item,statute,CHAPTER 33-DEPOSITORY INSTITUTION MANAGEMENT INTERLOCKS,TITLE 12-BANKS AND BANKING,2454,570,242,0,8,55,9,11,31,5,8
120_2004_023331,item,statute,CHAPTER 34-FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,TITLE 12-BANKS AND BANKING,1552,539,110,0,11,64,0,2,11,2,4
120_2004_023407,item,statute,CHAPTER 34A-APPRAISAL SUBCOMMITTEE OF FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,TITLE 12-BANKS AND BANKING,3393,821,106,0,22,159,5,7,36,4,9
120_2004_023589,item,statute,CHAPTER 35-RIGHT TO FINANCIAL PRIVACY,TITLE 12-BANKS AND BANKING,8474,1372,204,0,22,231,52,34,73,21,22
120_2004_023843,item,statute,CHAPTER 36-DEPOSITORY INSTITUTIONS DEREGULATION AND FINANCIAL REGULATION SIMPLIFICATION,TITLE 12-BANKS AND BANKING,0,0,0,2,2,0,0,0,0,0,0
120_2004_023848,item,statute,CHAPTER 37-SOLAR ENERGY AND ENERGY CONSERVATION BANK,TITLE 12-BANKS AND BANKING,0,0,0,0,1,0,0,0,0,0,0
120_2004_023850,item,statute,CHAPTER 38-MULTIFAMILY MORTGAGE FORECLOSURE,TITLE 12-BANKS AND BANKING,5011,1094,349,0,17,93,20,12,16,6,1
120_2004_023961,item,statute,CHAPTER 38A-SINGLE FAMILY MORTGAGE FORECLOSURE,TITLE 12-BANKS AND BANKING,5151,1138,152,0,18,264,15,13,5,6,1
120_2004_024244,item,statute,CHAPTER 39-ALTERNATIVE MORTGAGE TRANSACTIONS,TITLE 12-BANKS AND BANKING,1326,461,87,0,6,44,3,5,8,3,5
120_2004_024295,item,statute,CHAPTER 40-INTERNATIONAL LENDING SUPERVISION,TITLE 12-BANKS AND BANKING,3083,845,119,0,13,107,5,15,31,4,5
120_2004_024416,item,statute,CHAPTER 41-EXPEDITED FUNDS AVAILABILITY,TITLE 12-BANKS AND BANKING,6816,1181,107,0,10,381,23,9,11,5,5
120_2004_024808,item,statute,CHAPTER 42-LOW-INCOME HOUSING PRESERVATION AND RESIDENT HOMEOWNERSHIP,TITLE 12-BANKS AND BANKING,14181,1922,238,2,32,487,141,40,13,6,4
120_2004_025330,item,statute,CHAPTER 43-ACTIONS AGAINST PERSONS COMMITTING BANK FRAUD CRIMES,TITLE 12-BANKS AND BANKING,4521,717,94,3,30,160,51,12,0,3,0
120_2004_025524,item,statute,CHAPTER 44-TRUTH IN SAVINGS,TITLE 12-BANKS AND BANKING,3050,710,92,0,13,144,5,15,6,5,3
120_2004_025682,item,statute,CHAPTER 45-PAYMENT SYSTEM RISK REDUCTION,TITLE 12-BANKS AND BANKING,1987,513,117,2,9,104,0,14,7,7,3
120_2004_025798,item,statute,CHAPTER 46-GOVERNMENT SPONSORED ENTERPRISES,TITLE 12-BANKS AND BANKING,22859,2463,161,9,70,1041,146,62,201,12,7
120_2004_026919,item,statute,CHAPTER 47-COMMUNITY DEVELOPMENT BANKING,TITLE 12-BANKS AND BANKING,13687,2030,101,2,28,727,49,34,30,12,11
120_2004_027677,item,statute,CHAPTER 48-FINANCIAL INSTITUTIONS REGULATORY IMPROVEMENT,TITLE 12-BANKS AND BANKING,2412,611,78,0,10,144,0,11,1,4,1
120_2004_027832,item,statute,CHAPTER 49-HOMEOWNERS PROTECTION,TITLE 12-BANKS AND BANKING,5076,842,85,0,10,223,20,16,1,9,1
120_2004_028066,item,statute,CHAPTER 50-CHECK TRUNCATION,TITLE 12-BANKS AND BANKING,6742,1191,97,0,18,366,23,8,0,4,0
160_2004_000002,item,statute,"CHAPTER 1-NATIONAL PARKS, MILITARY PARKS, MONUMENTS, AND SEASHORES",TITLE 16-CONSERVATION,450373,18235,1846,207,2190,9219,1169,473,496,91,46
160_2004_011619,item,statute,"CHAPTER 1A-HISTORIC SITES, BUILDINGS, OBJECTS, AND ANTIQUITIES",TITLE 16-CONSERVATION,26294,3678,558,6,85,803,47,33,293,22,71
160_2004_012514,item,statute,CHAPTER 1B-ARCHAEOLOGICAL RESOURCES PROTECTION,TITLE 16-CONSERVATION,3844,953,181,0,13,114,14,17,41,5,16
160_2004_012642,item,statute,CHAPTER 2-NATIONAL FORESTS,TITLE 16-CONSERVATION,61297,5775,454,2,209,1716,102,169,130,28,25
160_2004_014570,item,statute,CHAPTER 3-FORESTS; FOREST SERVICE; REFORESTATION; MANAGEMENT,TITLE 16-CONSERVATION,21268,3240,387,5,161,293,18,88,66,19,20
160_2004_015030,item,statute,CHAPTER 3A-UNEMPLOYMENT RELIEF THROUGH PERFORMANCE OF USEFUL PUBLIC WORK,TITLE 16-CONSERVATION,0,0,0,2,5,0,0,0,5,0,2
160_2004_015038,item,statute,CHAPTER 3B-SOIL CONSERVATION,TITLE 16-CONSERVATION,5349,1297,561,0,28,138,8,4,85,3,28
160_2004_015205,item,statute,CHAPTER 3C-WATER CONSERVATION,TITLE 16-CONSERVATION,3962,832,377,2,14,34,2,2,3,2,2
160_2004_015256,item,statute,"CHAPTER 4-PROTECTION OF TIMBER, AND DEPREDATIONS",TITLE 16-CONSERVATION,12004,1947,265,0,40,366,22,9,94,5,6
160_2004_015663,item,statute,CHAPTER 5-PROTECTION OF FUR SEALS AND OTHER FUR-BEARING ANIMALS,TITLE 16-CONSERVATION,126,80,61,0,12,0,0,0,0,0,0
160_2004_015676,item,statute,CHAPTER 5A-PROTECTION AND CONSERVATION OF WILDLIFE,TITLE 16-CONSERVATION,9961,1928,380,3,30,172,16,10,116,6,31
160_2004_015882,item,statute,CHAPTER 5B-WILDLIFE RESTORATION,TITLE 16-CONSERVATION,7140,1282,299,0,16,216,31,11,27,4,9
160_2004_016115,item,statute,CHAPTER 5C-CONSERVATION PROGRAMS ON GOVERNMENT LANDS,TITLE 16-CONSERVATION,5862,1168,140,2,20,178,10,16,11,11,4
160_2004_016316,item,statute,CHAPTER 6-GAME AND BIRD PRESERVES; PROTECTION,TITLE 16-CONSERVATION,26997,3719,498,0,130,673,27,62,2,20,2
160_2004_017120,item,statute,CHAPTER 7-PROTECTION OF MIGRATORY GAME AND INSECTIVOROUS BIRDS,TITLE 16-CONSERVATION,7831,1605,369,5,58,126,20,5,98,2,27
160_2004_017310,item,statute,CHAPTER 8-UPPER MISSISSIPPI RIVER NATIONAL WILDLIFE AND FISH REFUGE,TITLE 16-CONSERVATION,1228,440,171,0,11,14,1,0,1,0,1
160_2004_017336,item,statute,CHAPTER 9-FISH AND WILDLIFE SERVICE,TITLE 16-CONSERVATION,8369,1872,220,0,41,199,4,19,17,15,9
160_2004_017577,item,statute,CHAPTER 9A-PRESERVATION OF FISHERY RESOURCES,TITLE 16-CONSERVATION,3835,983,447,0,44,22,7,2,5,2,3
160_2004_017644,item,statute,CHAPTER 10-NORTHERN PACIFIC HALIBUT FISHING,TITLE 16-CONSERVATION,3263,903,198,4,15,99,11,8,4,7,2
160_2004_017763,item,statute,CHAPTER 10A-SOCKEYE OR PINK SALMON FISHING,TITLE 16-CONSERVATION,0,0,0,0,1,0,0,0,0,0,0
160_2004_017765,item,statute,CHAPTER 10B-FISH RESTORATION AND MANAGEMENT PROJECTS,TITLE 16-CONSERVATION,7727,1458,315,0,16,261,27,21,32,5,9
160_2004_018043,item,statute,CHAPTER 10C-FISH RESEARCH AND EXPERIMENTATION PROGRAM,TITLE 16-CONSERVATION,299,147,91,0,5,7,1,0,2,0,1
160_2004_018056,item,statute,CHAPTER 10D-STATE COMMERCIAL FISHERIES RESEARCH AND DEVELOPMENT PROJECTS,TITLE 16-CONSERVATION,0,0,0,0,1,0,0,0,1,0,1
160_2004_018058,item,statute,"CHAPTER 11-REGULATION OF LANDING, CURING, AND SALE OF SPONGES TAKEN FROM GULF OF MEXICO AND STRAITS OF FLORIDA",TITLE 16-CONSERVATION,381,149,124,0,5,0,0,0,2,0,2
160_2004_018064,item,statute,CHAPTER 12-FEDERAL REGULATION AND DEVELOPMENT OF POWER,TITLE 16-CONSERVATION,37221,3933,547,4,92,647,122,39,223,21,47
160_2004_018808,item,statute,CHAPTER 12A-TENNESSEE VALLEY AUTHORITY,TITLE 16-CONSERVATION,17195,2842,779,0,45,253,13,7,31,4,14
160_2004_019107,item,statute,CHAPTER 12B-BONNEVILLE PROJECT,TITLE 16-CONSERVATION,4254,1070,477,0,15,66,3,11,14,3,4
160_2004_019189,item,statute,CHAPTER 12C-FORT PECK PROJECT,TITLE 16-CONSERVATION,2789,732,300,0,18,18,3,2,0,2,0
160_2004_019226,item,statute,CHAPTER 12D-COLUMBIA BASIN PROJECT,TITLE 16-CONSERVATION,2843,806,272,0,19,12,2,6,0,4,0
160_2004_019258,item,statute,CHAPTER 12E-NIAGARA POWER PROJECT,TITLE 16-CONSERVATION,1078,380,274,0,2,9,0,1,0,1,0
160_2004_019270,item,statute,CHAPTER 12F-PACIFIC NORTHWEST CONSUMER POWER PREFERENCE; RECIPROCAL PRIORITY IN OTHER REGIONS,TITLE 16-CONSERVATION,1844,542,213,0,10,16,4,0,16,0,4
160_2004_019297,item,statute,CHAPTER 12G-PACIFIC NORTHWEST FEDERAL TRANSMISSION SYSTEM,TITLE 16-CONSERVATION,4462,977,612,0,13,111,8,10,20,5,3
160_2004_019422,item,statute,CHAPTER 12H-PACIFIC NORTHWEST ELECTRIC POWER PLANNING AND CONSERVATION,TITLE 16-CONSERVATION,21303,2647,361,0,10,466,89,62,21,12,6
160_2004_019899,item,statute,CHAPTER 13-REGULATION OF TRANSPORTATION IN INTERSTATE OR FOREIGN COMMERCE OF BLACK BASS AND OTHER FISH,TITLE 16-CONSERVATION,0,0,0,0,1,0,0,0,2,0,2
160_2004_019901,item,statute,CHAPTER 14-REGULATION OF WHALING,TITLE 16-CONSERVATION,2796,732,375,2,14,53,4,6,7,5,4
160_2004_019971,item,statute,CHAPTER 14A-WHALE CONSERVATION AND PROTECTION,TITLE 16-CONSERVATION,445,226,149,0,5,8,1,2,0,1,0
160_2004_019985,item,statute,CHAPTER 15-PREDATORY SEA LAMPREYS IN THE GREAT LAKES,TITLE 16-CONSERVATION,0,0,0,0,1,0,0,0,0,0,0
160_2004_019987,item,statute,CHAPTER 15A-GREAT LAKES FISHERIES,TITLE 16-CONSERVATION,1087,399,75,0,12,35,0,0,1,0,1
160_2004_020035,item,statute,CHAPTER 15B-GREAT LAKES FISH AND WILDLIFE RESTORATION,TITLE 16-CONSERVATION,1872,686,88,0,8,80,7,1,0,1,0
