key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
390_2008_000308,item,statute,CHAPTER 6-PRIVATE CARRIAGE OF LETTERS,TITLE 39-POSTAL SERVICE,780,309,122,0,6,21,1,1,21,1,5
390_2008_000337,item,statute,CHAPTER 10-EMPLOYMENT WITHIN THE POSTAL SERVICE,TITLE 39-POSTAL SERVICE,4324,1021,202,0,11,98,4,11,14,9,9
390_2008_000447,item,statute,CHAPTER 12-EMPLOYEE-MANAGEMENT AGREEMENTS,TITLE 39-POSTAL SERVICE,2171,608,171,0,9,37,4,3,4,2,3
390_2008_000495,item,statute,CHAPTER 20-FINANCE,TITLE 39-POSTAL SERVICE,5235,1026,324,0,12,134,21,13,22,7,12
390_2008_000642,item,statute,CHAPTER 22-CONVICT LABOR,TITLE 39-POSTAL SERVICE,30,28,30,0,1,0,0,0,0,0,0
390_2008_000644,item,statute,CHAPTER 24-APPROPRIATIONS AND ANNUAL REPORT,TITLE 39-POSTAL SERVICE,922,340,138,0,2,19,1,4,16,3,6
390_2008_000666,item,statute,CHAPTER 26-DEBTS AND COLLECTION,TITLE 39-POSTAL SERVICE,723,280,50,0,5,25,0,1,2,1,1
390_2008_000697,item,statute,CHAPTER 28-STRATEGIC PLANNING AND PERFORMANCE MANAGEMENT,TITLE 39-POSTAL SERVICE,1122,385,53,0,5,45,3,3,5,2,2
390_2008_000749,item,statute,CHAPTER 30-NONMAILABLE MATTER,TITLE 39-POSTAL SERVICE,10053,1951,253,0,19,294,38,23,73,13,10
390_2008_001063,item,statute,CHAPTER 32-PENALTY AND FRANKED MAIL,TITLE 39-POSTAL SERVICE,5130,1075,174,0,20,121,15,1,27,1,17
390_2008_001205,item,statute,CHAPTER 34-ARMED FORCES AND FREE POSTAGE,TITLE 39-POSTAL SERVICE,1638,477,146,0,6,40,4,7,3,4,2
390_2008_001252,item,statute,"CHAPTER 36-POSTAL RATES, CLASSES, AND SERVICES",TITLE 39-POSTAL SERVICE,11370,2142,143,7,28,344,29,39,81,16,5
390_2008_001633,item,statute,CHAPTER 50-GENERAL,TITLE 39-POSTAL SERVICE,821,310,94,0,7,22,0,3,2,2,2
390_2008_001663,item,statute,[CHAPTER 52-REPEALED],TITLE 39-POSTAL SERVICE,0,0,0,0,1,0,0,0,0,0,0
390_2008_001665,item,statute,CHAPTER 54-TRANSPORTATION OF MAIL BY AIR,TITLE 39-POSTAL SERVICE,7179,1159,188,0,3,216,1,3,8,2,3
390_2008_001885,item,statute,CHAPTER 56-TRANSPORTATION OF MAIL BY VESSEL,TITLE 39-POSTAL SERVICE,176,100,29,0,5,6,0,0,0,0,0
490_2008_000003,item,statute,CHAPTER 1-ORGANIZATION,TITLE 49-TRANSPORTATION,17962,3225,239,0,15,675,5,44,56,21,14
490_2008_000694,item,statute,CHAPTER 3-GENERAL DUTIES AND POWERS,TITLE 49-TRANSPORTATION,8722,1984,140,3,30,306,2,17,54,14,25
490_2008_001034,item,statute,CHAPTER 5-SPECIAL AUTHORITY,TITLE 49-TRANSPORTATION,5616,1143,207,2,14,116,8,40,31,5,4
490_2008_001167,item,statute,CHAPTER 7-SURFACE TRANSPORTATION BOARD,TITLE 49-TRANSPORTATION,3928,1010,104,2,13,92,0,4,4,2,1
490_2008_001276,item,statute,CHAPTER 11-NATIONAL TRANSPORTATION SAFETY BOARD,TITLE 49-TRANSPORTATION,11019,1999,137,4,24,319,30,29,44,18,10
490_2008_001625,item,statute,CHAPTER 51-TRANSPORTATION OF HAZARDOUS MATERIAL,TITLE 49-TRANSPORTATION,14477,2508,194,0,29,504,55,31,164,20,20
490_2008_002159,item,statute,CHAPTER 53-PUBLIC TRANSPORTATION,TITLE 49-TRANSPORTATION,45744,5393,151,0,40,1734,216,68,245,25,19
490_2008_003934,item,statute,CHAPTER 55-INTERMODAL TRANSPORTATION,TITLE 49-TRANSPORTATION,4819,1245,80,2,14,209,12,8,15,3,5
490_2008_004160,item,statute,CHAPTER 57-SANITARY FOOD TRANSPORTATION,TITLE 49-TRANSPORTATION,335,168,77,0,1,11,0,2,1,2,1
490_2008_004173,item,statute,CHAPTER 59-INTERMODAL SAFE CONTAINER TRANSPORTATION,TITLE 49-TRANSPORTATION,2417,561,260,0,8,62,17,2,0,2,0
490_2008_004244,item,statute,CHAPTER 61-ONE-CALL NOTIFICATION PROGRAMS,TITLE 49-TRANSPORTATION,1532,502,74,0,9,61,12,3,2,2,2
490_2008_004317,item,statute,CHAPTER 101-GENERAL PROVISIONS,TITLE 49-TRANSPORTATION,649,325,45,0,2,32,0,1,28,1,14
490_2008_004352,item,statute,CHAPTER 105-JURISDICTION,TITLE 49-TRANSPORTATION,1026,359,120,0,2,37,0,8,52,4,1
490_2008_004392,item,statute,CHAPTER 107-RATES,TITLE 49-TRANSPORTATION,6307,1254,272,3,18,124,11,35,52,9,8
490_2008_004538,item,statute,CHAPTER 109-LICENSING,TITLE 49-TRANSPORTATION,5759,1246,187,0,10,164,16,5,105,4,5
490_2008_004713,item,statute,CHAPTER 111-OPERATIONS,TITLE 49-TRANSPORTATION,3259,841,147,4,16,84,2,5,33,5,6
490_2008_004818,item,statute,CHAPTER 113-FINANCE,TITLE 49-TRANSPORTATION,3221,725,220,2,9,64,3,4,47,4,7
490_2008_004894,item,statute,CHAPTER 115-FEDERAL-STATE RELATIONS,TITLE 49-TRANSPORTATION,661,203,70,0,2,15,0,1,0,1,0
490_2008_004912,item,statute,"CHAPTER 117-ENFORCEMENT: INVESTIGATIONS, RIGHTS, AND REMEDIES",TITLE 49-TRANSPORTATION,2407,491,127,0,7,52,4,1,16,1,9
490_2008_004972,item,statute,CHAPTER 119-CIVIL AND CRIMINAL PENALTIES,TITLE 49-TRANSPORTATION,1427,338,109,0,8,29,0,8,4,3,2
490_2008_005011,item,statute,CHAPTER 131-GENERAL PROVISIONS,TITLE 49-TRANSPORTATION,1865,694,70,0,3,89,0,4,31,4,16
490_2008_005104,item,statute,CHAPTER 133-ADMINISTRATIVE PROVISIONS,TITLE 49-TRANSPORTATION,1030,324,146,0,4,19,0,0,2,0,1
490_2008_005128,item,statute,CHAPTER 135-JURISDICTION,TITLE 49-TRANSPORTATION,3247,778,90,4,11,119,6,12,53,5,7
490_2008_005263,item,statute,CHAPTER 137-RATES AND THROUGH ROUTES,TITLE 49-TRANSPORTATION,6023,1233,194,0,13,160,7,7,58,6,8
490_2008_005437,item,statute,CHAPTER 139-REGISTRATION,TITLE 49-TRANSPORTATION,5948,1226,228,0,8,142,14,21,54,10,10
490_2008_005588,item,statute,CHAPTER 141-OPERATIONS OF CARRIERS,TITLE 49-TRANSPORTATION,2101,703,123,2,7,62,0,5,9,4,6
490_2008_005660,item,statute,CHAPTER 143-FINANCE,TITLE 49-TRANSPORTATION,2052,583,176,0,3,44,0,3,16,3,3
490_2008_005708,item,statute,CHAPTER 145-FEDERAL-STATE RELATIONS,TITLE 49-TRANSPORTATION,6517,1361,157,0,7,215,7,19,5,8,2
490_2008_005931,item,statute,CHAPTER 147-ENFORCEMENT; INVESTIGATIONS; RIGHTS; REMEDIES,TITLE 49-TRANSPORTATION,5335,1125,220,0,11,128,3,18,19,6,6
490_2008_006071,item,statute,CHAPTER 149-CIVIL AND CRIMINAL PENALTIES,TITLE 49-TRANSPORTATION,3019,675,132,0,15,67,2,17,9,3,3
490_2008_006155,item,statute,CHAPTER 151-GENERAL PROVISIONS,TITLE 49-TRANSPORTATION,294,167,25,0,3,17,0,0,2,0,1
490_2008_006176,item,statute,CHAPTER 153-JURISDICTION,TITLE 49-TRANSPORTATION,454,181,62,0,2,16,0,2,2,1,1
490_2008_006195,item,statute,CHAPTER 155-RATES,TITLE 49-TRANSPORTATION,528,207,133,0,6,11,0,1,0,1,0
490_2008_006213,item,statute,CHAPTER 157-OPERATIONS OF CARRIERS,TITLE 49-TRANSPORTATION,537,257,63,2,4,22,0,0,5,0,2
490_2008_006242,item,statute,"CHAPTER 159-ENFORCEMENT: INVESTIGATIONS, RIGHTS, AND REMEDIES",TITLE 49-TRANSPORTATION,1632,408,156,0,6,31,4,1,0,1,0
490_2008_006280,item,statute,CHAPTER 161-CIVIL AND CRIMINAL PENALTIES,TITLE 49-TRANSPORTATION,883,267,125,0,6,19,0,2,0,1,0
490_2008_006308,item,statute,CHAPTER 201-GENERAL,TITLE 49-TRANSPORTATION,19940,3497,160,2,57,582,30,29,60,13,19
490_2008_006950,item,statute,CHAPTER 203-SAFETY APPLIANCES,TITLE 49-TRANSPORTATION,1024,381,66,0,6,33,2,1,12,1,1
490_2008_006990,item,statute,CHAPTER 205-SIGNAL SYSTEMS,TITLE 49-TRANSPORTATION,531,213,99,0,5,15,0,0,6,0,4
490_2008_007011,item,statute,CHAPTER 207-LOCOMOTIVES,TITLE 49-TRANSPORTATION,733,273,124,0,3,25,0,0,13,0,2
490_2008_007040,item,statute,CHAPTER 209-ACCIDENTS AND INCIDENTS,TITLE 49-TRANSPORTATION,483,222,114,0,3,10,2,1,12,1,2
490_2008_007054,item,statute,CHAPTER 211-HOURS OF SERVICE,TITLE 49-TRANSPORTATION,4313,866,143,0,9,128,15,3,23,2,2
490_2008_007192,item,statute,CHAPTER 213-PENALTIES,TITLE 49-TRANSPORTATION,1341,310,116,2,5,33,3,12,37,5,4
490_2008_007234,item,statute,CHAPTER 221-LOCAL RAIL FREIGHT ASSISTANCE,TITLE 49-TRANSPORTATION,2028,565,113,0,8,61,7,0,2,0,2
490_2008_007304,item,statute,CHAPTER 223-CAPITAL GRANTS FOR CLASS II AND CLASS III RAILROADS,TITLE 49-TRANSPORTATION,669,305,105,0,1,19,0,2,0,2,0
490_2008_007325,item,statute,CHAPTER 225-FEDERAL GRANTS TO STATES FOR HIGHWAY-RAIL GRADE CROSSING SAFETY,TITLE 49-TRANSPORTATION,436,219,82,0,5,12,9,0,1,0,1
490_2008_007343,item,statute,CHAPTER 227-STATE RAIL PLANS,TITLE 49-TRANSPORTATION,1196,461,70,0,6,57,0,3,0,2,0
490_2008_007408,item,statute,CHAPTER 241-GENERAL,TITLE 49-TRANSPORTATION,1984,713,90,0,5,93,0,5,19,5,12
490_2008_007507,item,statute,CHAPTER 243-AMTRAK,TITLE 49-TRANSPORTATION,7808,1845,230,0,16,224,1,18,6,11,4
490_2008_007748,item,statute,CHAPTER 244-INTERCITY PASSENGER RAIL SERVICE CORRIDOR CAPITAL ASSISTANCE,TITLE 49-TRANSPORTATION,4709,1265,205,0,6,155,2,18,3,12,3
490_2008_007910,item,statute,[CHAPTER 245-REPEALED],TITLE 49-TRANSPORTATION,0,0,0,0,1,0,0,0,0,0,0
490_2008_007912,item,statute,CHAPTER 247-AMTRAK ROUTE SYSTEM,TITLE 49-TRANSPORTATION,1815,567,95,0,8,54,3,3,1,3,1
490_2008_007975,item,statute,CHAPTER 249-NORTHEAST CORRIDOR IMPROVEMENT PROGRAM,TITLE 49-TRANSPORTATION,4937,1436,269,0,10,168,8,15,4,4,3
490_2008_008155,item,statute,CHAPTER 261-HIGH-SPEED RAIL ASSISTANCE,TITLE 49-TRANSPORTATION,2138,803,107,0,6,107,3,6,2,5,1
490_2008_008270,item,statute,CHAPTER 281-LAW ENFORCEMENT,TITLE 49-TRANSPORTATION,827,331,199,0,3,20,0,1,2,1,2
490_2008_008294,item,statute,CHAPTER 283-STANDARD WORK DAY,TITLE 49-TRANSPORTATION,242,126,22,0,2,13,1,0,0,0,0
490_2008_008310,item,statute,CHAPTER 285-COMMUTER RAIL MEDIATION,TITLE 49-TRANSPORTATION,434,195,94,0,5,8,0,3,0,3,0
490_2008_008326,item,statute,CHAPTER 301-MOTOR VEHICLE SAFETY,TITLE 49-TRANSPORTATION,17561,2657,214,4,41,486,106,7,27,7,7
490_2008_008858,item,statute,CHAPTER 303-NATIONAL DRIVER REGISTER,TITLE 49-TRANSPORTATION,3862,871,188,0,8,99,17,10,15,7,8
490_2008_008966,item,statute,CHAPTER 305-NATIONAL MOTOR VEHICLE TITLE INFORMATION SYSTEM,TITLE 49-TRANSPORTATION,1798,512,125,0,5,62,7,3,0,3,0
490_2008_009035,item,statute,CHAPTER 311-COMMERCIAL MOTOR VEHICLE SAFETY,TITLE 49-TRANSPORTATION,19320,2989,186,4,37,566,35,41,53,18,15
490_2008_009643,item,statute,CHAPTER 313-COMMERCIAL MOTOR VEHICLE OPERATORS,TITLE 49-TRANSPORTATION,8647,1518,109,0,17,266,32,24,41,7,7
490_2008_009927,item,statute,CHAPTER 315-MOTOR CARRIER SAFETY,TITLE 49-TRANSPORTATION,901,351,85,0,4,34,1,7,19,5,6
490_2008_009966,item,statute,CHAPTER 317-PARTICIPATION IN INTERNATIONAL REGISTRATION PLAN AND INTERNATIONAL FUEL TAX AGREEMENT,TITLE 49-TRANSPORTATION,620,242,72,0,7,20,0,1,6,1,2
490_2008_009995,item,statute,CHAPTER 321-GENERAL,TITLE 49-TRANSPORTATION,467,217,37,0,2,25,0,1,3,1,3
490_2008_010023,item,statute,CHAPTER 323-CONSUMER INFORMATION,TITLE 49-TRANSPORTATION,3889,1044,177,0,10,120,5,6,0,5,0
490_2008_010154,item,statute,CHAPTER 325-BUMPER STANDARDS,TITLE 49-TRANSPORTATION,2598,674,118,0,11,79,18,3,1,3,1
490_2008_010245,item,statute,CHAPTER 327-ODOMETERS,TITLE 49-TRANSPORTATION,3837,959,152,0,11,128,11,1,2,1,2
490_2008_010385,item,statute,CHAPTER 329-AUTOMOBILE FUEL ECONOMY,TITLE 49-TRANSPORTATION,11143,1887,147,0,19,341,60,18,34,10,13
490_2008_010746,item,statute,CHAPTER 331-THEFT PREVENTION,TITLE 49-TRANSPORTATION,7885,1537,145,0,18,292,47,6,4,5,3
490_2008_011060,item,statute,CHAPTER 401-GENERAL PROVISIONS,TITLE 49-TRANSPORTATION,20502,3516,148,0,29,674,15,55,154,25,53
490_2008_011765,item,statute,CHAPTER 411-AIR CARRIER CERTIFICATES,TITLE 49-TRANSPORTATION,5306,1066,148,0,13,143,48,15,51,7,16
490_2008_011922,item,statute,CHAPTER 413-FOREIGN AIR TRANSPORTATION,TITLE 49-TRANSPORTATION,4073,999,159,0,13,109,14,15,29,6,9
490_2008_012045,item,statute,CHAPTER 415-PRICING,TITLE 49-TRANSPORTATION,3466,764,145,0,11,93,7,3,21,2,3
490_2008_012150,item,statute,CHAPTER 417-OPERATIONS OF CARRIERS,TITLE 49-TRANSPORTATION,18050,2724,168,3,48,535,42,43,40,14,10
490_2008_012737,item,statute,CHAPTER 419-TRANSPORTATION OF MAIL,TITLE 49-TRANSPORTATION,1236,347,101,0,12,34,2,4,1,1,1
490_2008_012784,item,statute,CHAPTER 421-LABOR-MANAGEMENT PROVISIONS,TITLE 49-TRANSPORTATION,1970,621,238,3,4,46,0,5,15,3,6
490_2008_012839,item,statute,CHAPTER 441-REGISTRATION AND RECORDATION OF AIRCRAFT,TITLE 49-TRANSPORTATION,3138,818,98,0,13,128,22,8,40,5,7
490_2008_012981,item,statute,CHAPTER 443-INSURANCE,TITLE 49-TRANSPORTATION,3211,791,218,0,10,83,8,2,0,2,0
490_2008_013075,item,statute,"CHAPTER 445-FACILITIES, PERSONNEL, AND RESEARCH",TITLE 49-TRANSPORTATION,5965,1495,152,0,17,194,2,17,31,9,7
490_2008_013287,item,statute,CHAPTER 447-SAFETY REGULATION,TITLE 49-TRANSPORTATION,16206,2708,142,0,29,496,20,17,58,10,10
490_2008_013813,item,statute,CHAPTER 449-SECURITY,TITLE 49-TRANSPORTATION,25806,3770,228,2,40,820,52,46,30,25,10
490_2008_014676,item,statute,CHAPTER 451-ALCOHOL AND CONTROLLED SUBSTANCES TESTING,TITLE 49-TRANSPORTATION,1872,496,173,0,7,33,8,1,0,1,0
490_2008_014717,item,statute,CHAPTER 453-FEES,TITLE 49-TRANSPORTATION,1113,466,115,0,4,33,0,4,3,4,1
490_2008_014756,item,statute,CHAPTER 461-INVESTIGATIONS AND PROCEEDINGS,TITLE 49-TRANSPORTATION,3240,675,200,0,11,62,1,12,46,8,15
490_2008_014830,item,statute,CHAPTER 463-PENALTIES,TITLE 49-TRANSPORTATION,5931,1126,162,0,19,191,4,61,112,13,12
490_2008_015041,item,statute,CHAPTER 465-SPECIAL AIRCRAFT JURISDICTION OF THE UNITED STATES,TITLE 49-TRANSPORTATION,1447,439,106,0,7,48,8,10,46,5,17
490_2008_015098,item,statute,CHAPTER 471-AIRPORT DEVELOPMENT,TITLE 49-TRANSPORTATION,33399,4280,256,3,50,984,141,90,116,24,20
490_2008_016136,item,statute,CHAPTER 473-INTERNATIONAL AIRPORT FACILITIES,TITLE 49-TRANSPORTATION,1141,372,85,0,6,37,2,2,1,2,1
490_2008_016180,item,statute,CHAPTER 475-NOISE,TITLE 49-TRANSPORTATION,5574,1162,138,2,23,187,15,20,38,7,4
490_2008_016394,item,statute,CHAPTER 481-AIRPORT AND AIRWAY TRUST FUND AUTHORIZATIONS,TITLE 49-TRANSPORTATION,3980,1000,97,0,14,195,10,24,37,7,7
490_2008_016604,item,statute,CHAPTER 482-ADVANCE APPROPRIATIONS FOR AIRPORT AND AIRWAY TRUST FACILITIES,TITLE 49-TRANSPORTATION,98,58,70,0,1,2,0,0,0,0,0
490_2008_016608,item,statute,CHAPTER 483-AVIATION SECURITY FUNDING,TITLE 49-TRANSPORTATION,159,107,56,0,1,6,0,0,0,0,0
490_2008_016617,item,statute,CHAPTER 491-METROPOLITAN WASHINGTON AIRPORTS,TITLE 49-TRANSPORTATION,3828,1106,131,0,12,108,5,7,4,6,2
490_2008_016739,item,statute,CHAPTER 501-BUY-AMERICAN PREFERENCES,TITLE 49-TRANSPORTATION,1339,417,135,0,5,42,0,28,0,7,0
490_2008_016788,item,statute,CHAPTER 601-SAFETY,TITLE 49-TRANSPORTATION,25071,3548,249,0,37,791,89,22,53,12,10
490_2008_017617,item,statute,CHAPTER 603-USER FEES,TITLE 49-TRANSPORTATION,316,136,72,0,1,8,0,0,7,0,3
490_2008_017627,item,statute,CHAPTER 605-INTERSTATE COMMERCE REGULATION,TITLE 49-TRANSPORTATION,206,101,104,0,3,0,1,0,2,0,1
490_2008_017632,item,statute,CHAPTER 701-COMMERCIAL SPACE LAUNCH ACTIVITIES,TITLE 49-TRANSPORTATION,9402,1684,215,0,23,295,21,6,25,5,3
490_2008_017951,item,statute,CHAPTER 703-SPACE TRANSPORTATION INFRASTRUCTURE MATCHING GRANTS,TITLE 49-TRANSPORTATION,1123,435,158,0,5,42,0,6,0,6,0
490_2008_018000,item,statute,CHAPTER 801-BILLS OF LADING,TITLE 49-TRANSPORTATION,3437,740,127,0,16,114,4,0,0,0,0
490_2008_018131,item,statute,CHAPTER 803-CONTRABAND,TITLE 49-TRANSPORTATION,1171,394,58,0,6,51,8,8,4,4,3
490_2008_018189,item,statute,CHAPTER 805-MISCELLANEOUS,TITLE 49-TRANSPORTATION,1245,431,150,0,4,25,0,2,7,2,4
070_2008_000002,item,statute,CHAPTER 1-COMMODITY EXCHANGES,TITLE 7-AGRICULTURE,62843,4835,682,0,79,1629,241,125,185,30,36
070_2008_001711,item,statute,CHAPTER 2-COTTON STANDARDS,TITLE 7-AGRICULTURE,2390,655,301,0,20,2,5,3,17,3,5
070_2008_001734,item,statute,CHAPTER 3-GRAIN STANDARDS,TITLE 7-AGRICULTURE,15253,2163,322,0,33,350,62,4,23,4,8
070_2008_002118,item,statute,CHAPTER 4-NAVAL STORES,TITLE 7-AGRICULTURE,1241,440,235,0,9,23,4,0,10,0,5
070_2008_002151,item,statute,CHAPTER 5-IMPORTATION OF ADULTERATED SEEDS,TITLE 7-AGRICULTURE,0,0,0,0,1,0,0,0,0,0,0
070_2008_002153,item,statute,CHAPTER 6-INSECTICIDES AND ENVIRONMENTAL PESTICIDE CONTROL,TITLE 7-AGRICULTURE,45719,4291,775,2,40,1486,178,32,175,14,38
070_2008_003682,item,statute,CHAPTER 6A-NATIONAL LABORATORY ACCREDITATION,TITLE 7-AGRICULTURE,1486,444,112,0,10,84,2,4,10,4,2
070_2008_003777,item,statute,CHAPTER 7-INSECT PESTS GENERALLY,TITLE 7-AGRICULTURE,0,0,0,0,9,0,0,0,4,0,1
070_2008_003787,item,statute,CHAPTER 7A-GOLDEN NEMATODE,TITLE 7-AGRICULTURE,0,0,0,0,1,0,0,0,0,0,0
070_2008_003789,item,statute,CHAPTER 7B-PLANT PESTS,TITLE 7-AGRICULTURE,0,0,0,0,1,0,0,0,0,0,0
070_2008_003791,item,statute,CHAPTER 8-NURSERY STOCK AND OTHER PLANTS AND PLANT PRODUCTS,TITLE 7-AGRICULTURE,0,0,0,0,9,0,0,0,5,0,3
070_2008_003801,item,statute,CHAPTER 8A-RUBBER AND OTHER CRITICAL AGRICULTURAL MATERIALS,TITLE 7-AGRICULTURE,4045,1055,138,2,21,100,1,3,8,2,3
070_2008_003925,item,statute,CHAPTER 9-PACKERS AND STOCKYARDS,TITLE 7-AGRICULTURE,13742,2070,325,8,56,326,26,17,105,4,27
070_2008_004316,item,statute,CHAPTER 10-WAREHOUSES,TITLE 7-AGRICULTURE,2908,674,62,0,16,184,2,2,13,2,7
070_2008_004517,item,statute,CHAPTER 11-HONEYBEES,TITLE 7-AGRICULTURE,578,243,140,0,6,14,1,1,11,1,3
070_2008_004538,item,statute,CHAPTER 12-ASSOCIATIONS OF AGRICULTURAL PRODUCTS PRODUCERS,TITLE 7-AGRICULTURE,718,287,379,0,2,7,0,0,13,0,6
070_2008_004548,item,statute,CHAPTER 13-AGRICULTURAL AND MECHANICAL COLLEGES,TITLE 7-AGRICULTURE,6396,1302,488,4,34,86,13,5,181,4,27
070_2008_004673,item,statute,CHAPTER 14-AGRICULTURAL EXPERIMENT STATIONS,TITLE 7-AGRICULTURE,4645,1083,225,3,38,127,13,15,27,5,9
070_2008_004842,item,statute,CHAPTER 15-BUREAU OF ANIMAL INDUSTRY,TITLE 7-AGRICULTURE,376,187,107,0,8,0,0,1,3,1,2
070_2008_004851,item,statute,CHAPTER 16-BUREAU OF DAIRY INDUSTRY,TITLE 7-AGRICULTURE,181,80,75,0,4,0,0,0,4,0,2
070_2008_004856,item,statute,CHAPTER 17-MISCELLANEOUS MATTERS,TITLE 7-AGRICULTURE,9502,2076,702,0,77,239,14,22,113,16,23
070_2008_005173,item,statute,CHAPTER 18-COOPERATIVE MARKETING,TITLE 7-AGRICULTURE,847,387,170,0,7,9,0,0,8,0,4
070_2008_005190,item,statute,CHAPTER 19-COTTON STATISTICS AND ESTIMATES,TITLE 7-AGRICULTURE,1789,596,340,0,13,34,3,0,10,0,4
