key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
330_2003_001621,item,statute,CHAPTER 15-FLOOD CONTROL,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,21179,2841,933,0,91,201,27,6,52,6,10
330_2003_001914,item,statute,CHAPTER 16-LIGHTHOUSES,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,1891,571,377,0,58,9,9,0,7,0,5
330_2003_001982,item,statute,CHAPTER 17-NATIONAL OCEAN SURVEY,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,5762,1469,145,4,87,237,10,8,4,8,2
330_2003_002311,item,statute,CHAPTER 18-LONGSHORE AND HARBOR WORKERS&rsquo; COMPENSATION,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,22440,2892,378,0,50,424,70,18,200,11,23
330_2003_002786,item,statute,CHAPTER 19-SAINT LAWRENCE SEAWAY,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,2788,850,564,0,13,48,4,5,4,5,2
330_2003_002848,item,statute,CHAPTER 20-POLLUTION OF THE SEA BY OIL,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,0,0,0,0,3,0,0,0,1,0,1
330_2003_002852,item,statute,CHAPTER 21-INTERNATIONAL REGULATIONS FOR PREVENTING COLLISIONS AT SEA,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,0,0,0,0,1,0,0,0,1,0,1
330_2003_002854,item,statute,CHAPTER 22-SEA GRANT COLLEGES AND MARINE SCIENCE DEVELOPMENT,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,5581,1313,209,2,19,210,23,7,24,6,4
330_2003_003086,item,statute,CHAPTER 23-POLLUTION CONTROL OF NAVIGABLE WATERS,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,0,0,0,0,3,0,0,0,2,0,2
330_2003_003090,item,statute,CHAPTER 24-VESSEL BRIDGE-TO-BRIDGE COMMUNICATION,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,768,326,102,0,8,24,1,1,16,1,4
330_2003_003123,item,statute,CHAPTER 25-PORTS AND WATERWAYS SAFETY PROGRAM,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,5298,1386,225,0,18,169,6,7,86,7,6
330_2003_003311,item,statute,CHAPTER 26-WATER POLLUTION PREVENTION AND CONTROL,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,107296,7294,599,6,105,2931,550,90,542,38,106
330_2003_006354,item,statute,CHAPTER 27-OCEAN DUMPING,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,13191,2156,216,2,22,464,51,20,49,4,12
330_2003_006843,item,statute,CHAPTER 28-POLLUTION CASUALTIES ON THE HIGH SEAS: UNITED STATES INTERVENTION,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,1509,551,159,0,17,48,6,1,7,1,3
330_2003_006909,item,statute,CHAPTER 29-DEEPWATER PORTS,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,9329,1794,209,0,25,229,17,23,44,15,14
330_2003_007164,item,statute,CHAPTER 30-INTERNATIONAL REGULATIONS FOR PREVENTING COLLISIONS AT SEA,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,1448,419,138,0,8,34,5,0,8,0,5
330_2003_007207,item,statute,CHAPTER 31-OCEAN POLLUTION RESEARCH AND DEVELOPMENT AND MONITORING PLANNING,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,0,0,0,0,1,0,0,0,0,0,0
330_2003_007209,item,statute,CHAPTER 32-INLAND WATERWAYS TRUST FUND,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,1731,633,102,0,3,82,1,1,0,1,0
330_2003_007295,item,statute,CHAPTER 33-PREVENTION OF POLLUTION FROM SHIPS,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,6386,1327,144,0,16,241,20,2,25,2,6
330_2003_007553,item,statute,CHAPTER 34-INLAND NAVIGATIONAL RULES,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,9655,1697,146,10,41,457,0,2,16,2,3
330_2003_008062,item,statute,CHAPTER 35-ARTIFICIAL REEFS,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,1340,470,141,0,6,46,5,5,1,3,1
330_2003_008115,item,statute,CHAPTER 36-WATER RESOURCES DEVELOPMENT,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,28579,3649,322,5,103,1139,24,50,13,26,5
330_2003_009363,item,statute,CHAPTER 37-ORGANOTIN ANTIFOULING PAINT CONTROL,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,1530,528,104,0,10,70,8,5,0,2,0
330_2003_009444,item,statute,CHAPTER 38-DUMPING OF MEDICAL WASTE BY PUBLIC VESSELS,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,346,189,52,0,4,15,1,0,0,0,0
330_2003_009464,item,statute,CHAPTER 39-SHORE PROTECTION FROM MUNICIPAL OR COMMERCIAL WASTE,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,2224,652,109,2,12,122,3,21,4,10,1
330_2003_009601,item,statute,CHAPTER 40-OIL POLLUTION,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,19734,3162,191,4,33,807,62,41,69,14,9
330_2003_010446,item,statute,CHAPTER 41-NATIONAL COASTAL MONITORING,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,2344,661,96,0,5,107,3,7,11,3,7
330_2003_010559,item,statute,CHAPTER 42-ESTUARY RESTORATION,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,3189,929,100,0,9,211,10,7,0,3,0
330_2003_010780,item,statute,CHAPTER 43-NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION COMMISSIONED OFFICER CORPS,TITLE 33-NAVIGATION AND NAVIGABLE WATERS,4288,914,106,5,36,228,5,9,0,8,0
190_2003_000002,item,statute,"CHAPTER 1-COLLECTION DISTRICTS, PORTS, AND OFFICERS",TITLE 19-CUSTOMS DUTIES,7948,1481,191,0,45,220,8,27,49,7,14
190_2003_000268,item,statute,CHAPTER 1A-FOREIGN TRADE ZONES,TITLE 19-CUSTOMS DUTIES,4231,1057,163,0,21,77,1,8,39,4,13
190_2003_000367,item,statute,CHAPTER 2-THE TARIFF COMMISSION,TITLE 19-CUSTOMS DUTIES,0,0,0,0,12,0,0,0,0,0,0
190_2003_000380,item,statute,CHAPTER 3-THE TARIFF AND RELATED PROVISIONS,TITLE 19-CUSTOMS DUTIES,5877,1409,450,28,117,59,6,25,36,2,8
190_2003_000585,item,statute,CHAPTER 4-TARIFF ACT OF 1930,TITLE 19-CUSTOMS DUTIES,151122,9006,768,22,294,5014,700,157,1209,48,83
190_2003_005916,item,statute,CHAPTER 5-SMUGGLING,TITLE 19-CUSTOMS DUTIES,1707,474,308,0,11,15,0,1,13,1,3
190_2003_005943,item,statute,CHAPTER 6-TRADE FAIR PROGRAM,TITLE 19-CUSTOMS DUTIES,988,313,113,0,6,35,13,2,6,2,1
190_2003_005985,item,statute,CHAPTER 7-TRADE EXPANSION PROGRAM,TITLE 19-CUSTOMS DUTIES,4740,1127,218,18,36,127,9,10,35,3,14
190_2003_006167,item,statute,CHAPTER 8-AUTOMOTIVE PRODUCTS,TITLE 19-CUSTOMS DUTIES,884,331,90,4,12,25,5,3,3,2,1
190_2003_006209,item,statute,"CHAPTER 9-VISUAL AND AUDITORY MATERIALS OF EDUCATIONAL, SCIENTIFIC, AND CULTURAL CHARACTER",TITLE 19-CUSTOMS DUTIES,325,160,48,0,2,6,0,0,0,0,0
190_2003_006218,item,statute,CHAPTER 10-CUSTOMS SERVICE,TITLE 19-CUSTOMS DUTIES,2767,759,124,0,13,111,1,13,2,7,2
190_2003_006343,item,statute,CHAPTER 11-IMPORTATION OF PRE-COLUMBIAN MONUMENTAL OR ARCHITECTURAL SCULPTURE OR MURALS,TITLE 19-CUSTOMS DUTIES,659,235,90,0,5,23,4,0,1,0,1
190_2003_006372,item,statute,CHAPTER 12-TRADE ACT OF 1974,TITLE 19-CUSTOMS DUTIES,69629,5419,283,27,147,2391,322,131,291,36,50
190_2003_008938,item,statute,CHAPTER 13-TRADE AGREEMENTS ACT OF 1979,TITLE 19-CUSTOMS DUTIES,10469,1886,157,14,43,488,36,43,21,13,10
190_2003_009484,item,statute,CHAPTER 14-CONVENTION ON CULTURAL PROPERTY,TITLE 19-CUSTOMS DUTIES,5863,1107,137,0,13,204,54,3,14,2,1
190_2003_009702,item,statute,CHAPTER 15-CARIBBEAN BASIN ECONOMIC RECOVERY,TITLE 19-CUSTOMS DUTIES,9649,1904,258,0,7,347,12,26,52,7,16
190_2003_010057,item,statute,CHAPTER 16-WINE TRADE,TITLE 19-CUSTOMS DUTIES,1403,472,65,0,6,51,6,7,0,3,0
190_2003_010115,item,statute,CHAPTER 17-NEGOTIATION AND IMPLEMENTATION OF TRADE AGREEMENTS,TITLE 19-CUSTOMS DUTIES,6106,1244,173,0,6,273,26,13,9,2,5
190_2003_010395,item,statute,CHAPTER 18-IMPLEMENTATION OF HARMONIZED TARIFF SCHEDULE,TITLE 19-CUSTOMS DUTIES,3018,831,97,0,12,138,2,13,0,4,0
190_2003_010546,item,statute,CHAPTER 19-TELECOMMUNICATIONS TRADE,TITLE 19-CUSTOMS DUTIES,3487,843,95,0,11,151,14,18,0,5,0
190_2003_010709,item,statute,CHAPTER 20-ANDEAN TRADE PREFERENCE,TITLE 19-CUSTOMS DUTIES,6942,1553,152,0,6,264,8,26,14,7,7
190_2003_010980,item,statute,CHAPTER 21-NORTH AMERICAN FREE TRADE,TITLE 19-CUSTOMS DUTIES,23593,3164,250,18,44,1071,20,59,55,14,13
190_2003_012114,item,statute,CHAPTER 22-URUGUAY ROUND TRADE AGREEMENTS,TITLE 19-CUSTOMS DUTIES,14795,2179,188,13,35,644,25,54,83,8,27
190_2003_012807,item,statute,CHAPTER 23-EXTENSION OF CERTAIN TRADE BENEFITS TO SUB-SAHARAN AFRICA,TITLE 19-CUSTOMS DUTIES,7981,1918,145,3,21,379,13,6,13,3,4
190_2003_013211,item,statute,CHAPTER 24-BIPARTISAN TRADE PROMOTION AUTHORITY,TITLE 19-CUSTOMS DUTIES,11893,2000,170,0,13,487,54,27,15,3,1
190_2003_013712,item,statute,CHAPTER 25-CLEAN DIAMOND TRADE,TITLE 19-CUSTOMS DUTIES,2331,735,124,0,13,85,2,0,0,0,0
370_2003_000002,item,statute,CHAPTER 1-DEFINITIONS,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,997,346,65,0,1,52,0,3,21,2,16
370_2003_000056,item,statute,CHAPTER 3-BASIC PAY,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,5111,958,162,0,11,136,8,32,105,18,35
370_2003_000204,item,statute,CHAPTER 5-SPECIAL AND INCENTIVE PAYS,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,29267,2157,247,0,60,791,64,55,32,14,19
370_2003_001056,item,statute,CHAPTER 7-ALLOWANCES,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,24717,2635,184,0,54,625,58,62,49,28,26
370_2003_001736,item,statute,CHAPTER 9-LEAVE,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,1439,372,141,0,4,28,0,6,3,3,2
370_2003_001769,item,statute,CHAPTER 10-PAYMENTS TO MISSING PERSONS,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,4175,892,158,0,9,119,22,14,26,13,18
370_2003_001898,item,statute,CHAPTER 11-PAYMENTS TO MENTALLY INCOMPETENT PERSONS,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,471,215,94,0,4,14,1,0,5,0,2
370_2003_001917,item,statute,CHAPTER 13-ALLOTMENTS AND ASSIGNMENTS OF PAY,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,614,224,169,0,7,7,0,0,2,0,2
370_2003_001932,item,statute,CHAPTER 15-PROHIBITIONS AND PENALTIES,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,148,93,111,0,5,0,0,1,2,1,2
370_2003_001938,item,statute,CHAPTER 17-MISCELLANEOUS RIGHTS AND BENEFITS,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,1373,425,142,0,9,28,0,12,2,7,2
370_2003_001976,item,statute,CHAPTER 19-ADMINISTRATION,TITLE 37-PAY AND ALLOWANCES OF THE UNIFORMED SERVICES,3644,915,193,0,15,62,1,22,16,13,11
200_2003_000002,item,statute,CHAPTER 1-OFFICE OF EDUCATION,TITLE 20-EDUCATION,0,0,0,0,5,0,0,0,54,0,5
200_2003_000008,item,statute,"CHAPTER 2-TEACHING OF AGRICULTURAL, TRADE, HOME ECONOMICS, AND INDUSTRIAL SUBJECTS",TITLE 20-EDUCATION,0,0,0,0,14,0,0,0,1,0,1
200_2003_000023,item,statute,"CHAPTER 3-SMITHSONIAN INSTITUTION, NATIONAL MUSEUMS AND ART GALLERIES",TITLE 20-EDUCATION,23038,3297,297,14,128,831,19,23,4,12,4
200_2003_000997,item,statute,CHAPTER 4-NATIONAL ZOOLOGICAL PARK,TITLE 20-EDUCATION,247,108,82,0,5,4,0,0,0,0,0
200_2003_001007,item,statute,"CHAPTER 5-GOVERNMENT COLLECTIONS AND INSTITUTIONS FOR RESEARCH, AND MATERIAL FOR EDUCATIONAL INSTITUTIONS",TITLE 20-EDUCATION,259,136,101,0,3,15,0,0,0,0,0
200_2003_001026,item,statute,CHAPTER 6-AMERICAN PRINTING HOUSE FOR THE BLIND,TITLE 20-EDUCATION,1382,381,432,0,7,15,0,0,0,0,0
200_2003_001049,item,statute,CHAPTER 6A-VENDING FACILITIES FOR BLIND IN FEDERAL BUILDINGS,TITLE 20-EDUCATION,4034,961,218,0,15,82,8,3,14,1,12
200_2003_001147,item,statute,CHAPTER 7-INSTRUCTION AS TO NATURE AND EFFECT OF ALCOHOLIC DRINKS AND NARCOTICS,TITLE 20-EDUCATION,286,126,135,0,3,0,2,0,0,0,0
200_2003_001151,item,statute,CHAPTER 8-HOWARD UNIVERSITY,TITLE 20-EDUCATION,2307,700,163,2,17,46,7,4,3,4,2
200_2003_001217,item,statute,CHAPTER 9-NATIONAL TRAINING SCHOOL FOR BOYS,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,0,0,0
200_2003_001219,item,statute,CHAPTER 10-NATIONAL TRAINING SCHOOL FOR GIRLS,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,0,0,0
200_2003_001221,item,statute,CHAPTER 11-NATIONAL ARBORETUM,TITLE 20-EDUCATION,847,339,154,0,6,13,0,2,1,2,1
200_2003_001241,item,statute,CHAPTER 12-FOREIGN AND EXCHANGE STUDENTS,TITLE 20-EDUCATION,1275,454,238,0,5,32,2,6,0,3,0
200_2003_001279,item,statute,CHAPTER 13-FINANCIAL ASSISTANCE TO LOCAL EDUCATIONAL AGENCIES,TITLE 20-EDUCATION,0,0,0,10,21,0,0,0,59,0,26
200_2003_001311,item,statute,CHAPTER 14-SCHOOL CONSTRUCTION IN AREAS AFFECTED BY FEDERAL ACTIVITIES,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,1,0,1
200_2003_001313,item,statute,CHAPTER 15-STUDIES AND RESEARCH ON PROBLEMS IN EDUCATION,TITLE 20-EDUCATION,0,0,0,0,2,0,0,0,0,0,0
200_2003_001316,item,statute,CHAPTER 16-PUBLIC LIBRARY SERVICES AND CONSTRUCTION,TITLE 20-EDUCATION,0,0,0,10,10,0,0,0,1,0,1
200_2003_001337,item,statute,CHAPTER 17-NATIONAL DEFENSE EDUCATION PROGRAM,TITLE 20-EDUCATION,0,0,0,20,21,0,0,0,2,0,1
200_2003_001379,item,statute,CHAPTER 18-GRANTS FOR TEACHING IN THE EDUCATION OF HANDICAPPED CHILDREN,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,1,0,1
200_2003_001381,item,statute,CHAPTER 18A-EARLY EDUCATION PROGRAMS FOR HANDICAPPED CHILDREN,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,0,0,0
200_2003_001383,item,statute,CHAPTER 19-SCHOOL CONSTRUCTION IN AREAS AFFECTED BY FEDERAL ACTIVITIES,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,2,0,1
200_2003_001385,item,statute,CHAPTER 20-GRANTS FOR TEACHING IN THE EDUCATION OF THE DEAF,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,0,0,0
200_2003_001387,item,statute,CHAPTER 20A-NATIONAL TECHNICAL INSTITUTE FOR THE DEAF,TITLE 20-EDUCATION,38,36,38,0,2,0,0,1,0,1,0
200_2003_001390,item,statute,CHAPTER 20B-GALLAUDET COLLEGE,TITLE 20-EDUCATION,130,94,94,3,4,2,1,3,0,2,0
200_2003_001400,item,statute,CHAPTER 21-HIGHER EDUCATION FACILITIES,TITLE 20-EDUCATION,0,0,0,4,11,0,0,0,0,0,0
200_2003_001416,item,statute,CHAPTER 22-NATIONAL COUNCIL ON THE ARTS,TITLE 20-EDUCATION,0,0,0,0,3,0,0,0,0,0,0
200_2003_001420,item,statute,CHAPTER 23-TRAINING AND FELLOWSHIP PROGRAMS FOR COMMUNITY DEVELOPMENT,TITLE 20-EDUCATION,1502,481,223,0,8,33,0,1,0,1,0
200_2003_001462,item,statute,"CHAPTER 24-GRANTS FOR EDUCATIONAL MATERIALS, FACILITIES AND SERVICES, AND STRENGTHENING OF EDUCATIONAL AGENCIES",TITLE 20-EDUCATION,0,0,0,14,31,0,0,0,5,0,3
200_2003_001508,item,statute,CHAPTER 25-PAY AND PERSONNEL PROGRAM FOR OVERSEAS TEACHERS,TITLE 20-EDUCATION,2114,528,148,0,7,86,2,8,14,3,11
200_2003_001602,item,statute,CHAPTER 25A-OVERSEAS DEFENSE DEPENDENTS&rsquo; EDUCATION,TITLE 20-EDUCATION,3668,820,148,0,12,145,6,10,17,7,8
200_2003_001760,item,statute,CHAPTER 26-SUPPORT AND SCHOLARSHIP IN HUMANITIES AND ARTS; MUSEUM SERVICES,TITLE 20-EDUCATION,14992,2139,231,2,16,430,33,14,10,8,7
200_2003_002209,item,statute,CHAPTER 26A-INDEMNITY FOR EXHIBITIONS OF ARTS AND ARTIFACTS,TITLE 20-EDUCATION,1091,339,89,0,7,45,7,1,2,1,1
200_2003_002262,item,statute,CHAPTER 27-NATIONAL VOCATIONAL STUDENT LOAN INSURANCE,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,0,0,0
200_2003_002264,item,statute,CHAPTER 28-HIGHER EDUCATION RESOURCES AND STUDENT ASSISTANCE,TITLE 20-EDUCATION,212470,10234,341,62,317,8025,636,181,317,64,110
200_2003_010669,item,statute,CHAPTER 29-INTERNATIONAL STUDIES AND RESEARCH,TITLE 20-EDUCATION,0,0,0,0,4,0,0,0,1,0,1
200_2003_010674,item,statute,CHAPTER 30-BASIC EDUCATION FOR ADULTS,TITLE 20-EDUCATION,0,0,0,12,11,0,0,0,0,0,0
200_2003_010698,item,statute,CHAPTER 31-GENERAL PROVISIONS CONCERNING EDUCATION,TITLE 20-EDUCATION,18116,2688,205,11,65,652,27,38,53,20,28
200_2003_011427,item,statute,CHAPTER 32-VOCATIONAL EDUCATION,TITLE 20-EDUCATION,0,0,0,0,3,0,0,0,1,0,1
200_2003_011431,item,statute,CHAPTER 33-EDUCATION OF INDIVIDUALS WITH DISABILITIES,TITLE 20-EDUCATION,47079,4373,192,8,49,2311,146,36,167,16,37
200_2003_013800,item,statute,CHAPTER 34-NATIONAL COMMISSION ON LIBRARIES AND INFORMATION SCIENCE,TITLE 20-EDUCATION,1156,438,138,0,6,28,1,5,1,4,1
200_2003_013835,item,statute,CHAPTER 35-ENVIRONMENTAL EDUCATION,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,0,0,0
200_2003_013837,item,statute,CHAPTER 36-EMERGENCY SCHOOL AID,TITLE 20-EDUCATION,0,0,0,0,1,0,0,0,0,0,0
200_2003_013839,item,statute,CHAPTER 37-ASSIGNMENT OR TRANSPORTATION OF STUDENTS,TITLE 20-EDUCATION,748,265,240,0,6,6,0,2,0,2,0
200_2003_013852,item,statute,CHAPTER 38-DISCRIMINATION BASED ON SEX OR BLINDNESS,TITLE 20-EDUCATION,1776,529,345,0,8,40,4,2,470,2,44
200_2003_013901,item,statute,CHAPTER 39-EQUAL EDUCATIONAL OPPORTUNITIES AND TRANSPORTATION OF STUDENTS,TITLE 20-EDUCATION,3107,726,177,8,27,56,7,5,0,2,0
200_2003_013993,item,statute,CHAPTER 40-CONSOLIDATION OF EDUCATION PROGRAMS,TITLE 20-EDUCATION,0,0,0,6,7,0,0,0,0,0,0
200_2003_014007,item,statute,CHAPTER 41-NATIONAL READING IMPROVEMENT PROGRAM,TITLE 20-EDUCATION,0,0,0,4,5,0,0,0,0,0,0
200_2003_014017,item,statute,CHAPTER 42-HARRY S TRUMAN MEMORIAL SCHOLARSHIPS,TITLE 20-EDUCATION,1946,621,246,0,13,68,1,7,1,6,1
200_2003_014099,item,statute,CHAPTER 43-AMERICAN FOLKLIFE PRESERVATION,TITLE 20-EDUCATION,3051,938,185,2,11,111,5,6,0,6,0
200_2003_014224,item,statute,CHAPTER 44-VOCATIONAL AND TECHNICAL EDUCATION,TITLE 20-EDUCATION,19339,2457,186,8,45,913,72,51,41,17,16
200_2003_015191,item,statute,CHAPTER 45-CAREER EDUCATION AND CAREER DEVELOPMENT,TITLE 20-EDUCATION,2679,721,173,3,17,67,4,3,2,2,1
200_2003_015279,item,statute,CHAPTER 46-CAREER EDUCATION INCENTIVE,TITLE 20-EDUCATION,0,0,0,0,3,0,0,0,2,0,1
200_2003_015283,item,statute,CHAPTER 47-STRENGTHENING AND IMPROVEMENT OF ELEMENTARY AND SECONDARY SCHOOLS,TITLE 20-EDUCATION,0,0,0,67,64,0,0,0,29,0,10
200_2003_015415,item,statute,CHAPTER 48-DEPARTMENT OF EDUCATION,TITLE 20-EDUCATION,11383,2043,201,7,64,436,14,47,8,29,7
