key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
290_2000_002054,item,statute,CHAPTER 16-VOCATIONAL REHABILITATION AND OTHER REHABILITATION SERVICES,TITLE 29-LABOR,66281,5142,316,20,94,2752,230,137,618,30,158
290_2000_004921,item,statute,CHAPTER 17-COMPREHENSIVE EMPLOYMENT AND TRAINING PROGRAMS,TITLE 29-LABOR,281,86,51,23,24,7,1,8,1,1,1
290_2000_004976,item,statute,CHAPTER 18-EMPLOYEE RETIREMENT INCOME SECURITY PROGRAM,TITLE 29-LABOR,133837,7140,349,32,177,4430,745,350,147,43,43
290_2000_009616,item,statute,CHAPTER 19-JOB TRAINING PARTNERSHIP,TITLE 29-LABOR,0,0,0,26,29,0,0,0,10,0,2
290_2000_009672,item,statute,CHAPTER 20-MIGRANT AND SEASONAL AGRICULTURAL WORKER PROTECTION,TITLE 29-LABOR,8121,1438,152,8,29,248,13,17,16,10,7
290_2000_009958,item,statute,CHAPTER 21-HELEN KELLER NATIONAL CENTER FOR YOUTHS AND ADULTS WHO ARE DEAF-BLIND,TITLE 29-LABOR,2034,655,85,0,8,99,1,1,0,1,0
290_2000_010066,item,statute,CHAPTER 22-EMPLOYEE POLYGRAPH PROTECTION,TITLE 29-LABOR,2885,835,96,0,9,165,6,3,9,3,2
290_2000_010241,item,statute,CHAPTER 23-WORKER ADJUSTMENT AND RETRAINING NOTIFICATION,TITLE 29-LABOR,2297,652,133,0,9,59,9,8,10,4,5
290_2000_010310,item,statute,CHAPTER 24-TECHNOLOGY RELATED ASSISTANCE FOR INDIVIDUALS WITH DISABILITIES,TITLE 29-LABOR,0,0,0,6,7,0,0,0,0,0,0
290_2000_010324,item,statute,CHAPTER 25-DISPLACED HOMEMAKERS SELF-SUFFICIENCY ASSISTANCE,TITLE 29-LABOR,0,0,0,0,1,0,0,0,0,0,0
290_2000_010326,item,statute,CHAPTER 26-NATIONAL CENTER FOR THE WORKPLACE,TITLE 29-LABOR,0,0,0,0,1,0,0,0,0,0,0
290_2000_010328,item,statute,CHAPTER 27-WOMEN IN APPRENTICESHIP AND NONTRADITIONAL OCCUPATIONS,TITLE 29-LABOR,1291,399,48,0,9,61,7,0,0,0,0
290_2000_010399,item,statute,CHAPTER 28-FAMILY AND MEDICAL LEAVE,TITLE 29-LABOR,6409,1277,124,3,20,332,37,18,12,11,5
290_2000_010755,item,statute,CHAPTER 29-WORKERS TECHNOLOGY SKILL DEVELOPMENT,TITLE 29-LABOR,1546,498,75,0,6,69,3,2,0,1,0
290_2000_010831,item,statute,CHAPTER 30-WORKFORCE INVESTMENT SYSTEMS,TITLE 29-LABOR,51013,4515,172,11,67,2554,312,114,115,42,30
290_2000_013464,item,statute,CHAPTER 31-ASSISTIVE TECHNOLOGY FOR INDIVIDUALS WITH DISABILITIES,TITLE 29-LABOR,11781,1855,168,3,22,590,32,18,17,7,4
100_2000_000004,item,statute,CHAPTER 1-DEFINITIONS,TITLE 10-ARMED FORCES,2169,588,99,0,1,84,0,23,43,13,26
100_2000_000090,item,statute,CHAPTER 2-DEPARTMENT OF DEFENSE,TITLE 10-ARMED FORCES,6638,1316,134,0,12,223,1,31,47,14,30
100_2000_000326,item,statute,CHAPTER 3-GENERAL POWERS AND FUNCTIONS,TITLE 10-ARMED FORCES,7069,1429,153,0,19,177,0,17,20,11,8
100_2000_000523,item,statute,CHAPTER 4-OFFICE OF THE SECRETARY OF DEFENSE,TITLE 10-ARMED FORCES,3979,751,157,0,24,126,0,8,18,7,7
100_2000_000674,item,statute,CHAPTER 5-JOINT CHIEFS OF STAFF,TITLE 10-ARMED FORCES,3146,731,110,0,5,97,0,10,8,6,8
100_2000_000777,item,statute,CHAPTER 6-COMBATANT COMMANDS,TITLE 10-ARMED FORCES,4715,897,104,0,9,176,6,12,13,10,8
100_2000_000963,item,statute,"CHAPTER 7-BOARDS, COUNCILS, AND COMMITTEES",TITLE 10-ARMED FORCES,5224,1217,149,0,14,177,1,7,11,6,9
100_2000_001155,item,statute,CHAPTER 8-DEFENSE AGENCIES AND DEPARTMENT OF DEFENSE FIELD ACTIVITIES,TITLE 10-ARMED FORCES,1635,467,86,2,8,49,1,4,6,4,3
100_2000_001215,item,statute,CHAPTER 9-DEFENSE BUDGET MATTERS,TITLE 10-ARMED FORCES,2100,541,154,0,9,61,1,12,5,3,5
100_2000_001286,item,statute,CHAPTER 11-RESERVE COMPONENTS,TITLE 10-ARMED FORCES,50,33,50,0,1,0,0,3,1,3,1
100_2000_001288,item,statute,CHAPTER 13-THE MILITIA,TITLE 10-ARMED FORCES,260,134,66,0,2,14,0,1,0,1,0
100_2000_001305,item,statute,CHAPTER 15-INSURRECTION,TITLE 10-ARMED FORCES,350,153,75,0,6,3,0,0,9,0,4
100_2000_001315,item,statute,CHAPTER 17-ARMING OF AMERICAN VESSELS,TITLE 10-ARMED FORCES,138,92,58,0,1,3,0,1,1,1,1
100_2000_001320,item,statute,CHAPTER 18-MILITARY SUPPORT FOR CIVILIAN LAW ENFORCEMENT AGENCIES,TITLE 10-ARMED FORCES,3055,755,105,0,12,95,8,12,10,6,7
100_2000_001428,item,statute,CHAPTER 20-HUMANITARIAN AND OTHER ASSISTANCE,TITLE 10-ARMED FORCES,1428,460,86,0,7,51,0,0,1,0,1
100_2000_001487,item,statute,CHAPTER 21-DEPARTMENT OF DEFENSE INTELLIGENCE MATTERS,TITLE 10-ARMED FORCES,2125,647,118,2,12,69,6,3,2,2,1
100_2000_001571,item,statute,CHAPTER 22-NATIONAL IMAGERY AND MAPPING AGENCY,TITLE 10-ARMED FORCES,2394,758,119,4,14,76,0,6,2,3,2
100_2000_001666,item,statute,CHAPTER 23-MISCELLANEOUS STUDIES AND REPORTS,TITLE 10-ARMED FORCES,2841,824,105,0,7,148,0,3,0,2,0
100_2000_001823,item,statute,CHAPTER 31-ENLISTMENTS,TITLE 10-ARMED FORCES,2688,699,123,0,23,53,3,10,43,4,17
100_2000_001900,item,statute,CHAPTER 32-OFFICER STRENGTH AND DISTRIBUTION IN GRADE,TITLE 10-ARMED FORCES,3309,583,179,0,8,66,6,14,30,8,12
100_2000_001975,item,statute,CHAPTER 33-ORIGINAL APPOINTMENTS OF REGULAR OFFICERS IN GRADES ABOVE WARRANT OFFICER GRADES,TITLE 10-ARMED FORCES,2022,434,170,0,5,42,2,2,6,1,5
100_2000_002023,item,statute,"CHAPTER 33A-APPOINTMENT, PROMOTION, AND INVOLUNTARY SEPARATION AND RETIREMENT FOR MEMBERS ON THE WARRANT OFFICER ACTIVE-DUTY LIST",TITLE 10-ARMED FORCES,5090,719,178,0,14,119,28,13,11,9,5
100_2000_002157,item,statute,CHAPTER 34-APPOINTMENTS AS RESERVE OFFICERS,TITLE 10-ARMED FORCES,50,28,50,0,1,0,0,2,0,2,0
100_2000_002159,item,statute,CHAPTER 35-TEMPORARY APPOINTMENTS IN OFFICER GRADES,TITLE 10-ARMED FORCES,1247,352,144,0,4,30,0,2,13,2,7
100_2000_002194,item,statute,"CHAPTER 36-PROMOTION, SEPARATION, AND INVOLUNTARY RETIREMENT OF OFFICERS ON THE ACTIVE-DUTY LIST",TITLE 10-ARMED FORCES,14123,1370,168,5,38,279,90,53,15,22,9
100_2000_002517,item,statute,CHAPTER 37-GENERAL SERVICE REQUIREMENTS,TITLE 10-ARMED FORCES,1678,543,132,0,5,49,0,1,29,1,14
100_2000_002572,item,statute,CHAPTER 38-JOINT OFFICER MANAGEMENT,TITLE 10-ARMED FORCES,5658,945,142,0,8,177,23,5,9,4,7
100_2000_002758,item,statute,CHAPTER 39-ACTIVE DUTY,TITLE 10-ARMED FORCES,1770,467,91,0,26,47,6,15,73,7,11
100_2000_002832,item,statute,CHAPTER 40-LEAVE,TITLE 10-ARMED FORCES,3377,702,172,0,8,77,4,27,6,9,3
100_2000_002918,item,statute,"CHAPTER 41-SPECIAL APPOINTMENTS, ASSIGNMENTS, DETAILS, AND DUTIES",TITLE 10-ARMED FORCES,1587,477,94,0,12,46,0,4,5,3,2
100_2000_002977,item,statute,CHAPTER 43-RANK AND COMMAND,TITLE 10-ARMED FORCES,932,250,210,0,8,11,1,1,4,1,4
100_2000_002997,item,statute,CHAPTER 45-THE UNIFORM,TITLE 10-ARMED FORCES,1647,469,91,0,8,56,2,2,10,2,6
100_2000_003062,item,statute,CHAPTER 47-UNIFORM CODE OF MILITARY JUSTICE,TITLE 10-ARMED FORCES,31135,3602,224,12,158,748,86,25,107,11,25
100_2000_003981,item,statute,CHAPTER 48-MILITARY CORRECTIONAL FACILITIES,TITLE 10-ARMED FORCES,786,273,114,0,6,21,0,0,0,0,0
100_2000_004009,item,statute,CHAPTER 49-MISCELLANEOUS PROHIBITIONS AND PENALTIES,TITLE 10-ARMED FORCES,4069,952,115,0,15,138,0,5,22,5,11
100_2000_004163,item,statute,CHAPTER 50-MISCELLANEOUS COMMAND RESPONSIBILITIES,TITLE 10-ARMED FORCES,766,279,88,0,1,21,0,0,3,0,1
100_2000_004186,item,statute,CHAPTER 51-RESERVE COMPONENTS: STANDARDS AND PROCEDURES FOR RETENTION AND PROMOTION,TITLE 10-ARMED FORCES,31,27,31,0,1,0,0,1,0,1,0
100_2000_004188,item,statute,CHAPTER 53-MISCELLANEOUS RIGHTS AND BENEFITS,TITLE 10-ARMED FORCES,12982,2191,223,0,36,344,9,33,43,18,13
100_2000_004569,item,statute,CHAPTER 54-COMMISSARY AND EXCHANGE BENEFITS,TITLE 10-ARMED FORCES,822,251,68,0,6,18,1,3,2,3,1
100_2000_004594,item,statute,CHAPTER 55-MEDICAL AND DENTAL CARE,TITLE 10-ARMED FORCES,29537,3497,208,0,65,804,131,87,89,32,24
100_2000_005464,item,statute,CHAPTER 56-DEPARTMENT OF DEFENSE MEDICARE-ELIGIBLE RETIREE HEALTH CARE FUND,TITLE 10-ARMED FORCES,2284,495,122,0,7,49,12,6,0,5,0
100_2000_005521,item,statute,CHAPTER 57-DECORATIONS AND AWARDS,TITLE 10-ARMED FORCES,2604,699,114,0,13,68,0,2,1,2,1
100_2000_005603,item,statute,CHAPTER 58-BENEFITS AND SERVICES FOR MEMBERS BEING SEPARATED OR RECENTLY SEPARATED,TITLE 10-ARMED FORCES,5635,1142,135,0,14,129,7,13,29,6,12
100_2000_005747,item,statute,CHAPTER 59-SEPARATION,TITLE 10-ARMED FORCES,5917,967,193,0,18,139,11,30,61,16,20
100_2000_005905,item,statute,CHAPTER 60-SEPARATION OF REGULAR OFFICERS FOR SUBSTANDARD PERFORMANCE OF DUTY OR FOR CERTAIN OTHER REASONS,TITLE 10-ARMED FORCES,1317,325,100,0,7,34,11,1,5,1,5
100_2000_005947,item,statute,CHAPTER 61-RETIREMENT OR SEPARATION FOR PHYSICAL DISABILITY,TITLE 10-ARMED FORCES,5751,768,147,0,22,123,49,17,36,7,8
100_2000_006093,item,statute,CHAPTER 63-RETIREMENT FOR AGE,TITLE 10-ARMED FORCES,641,235,131,0,4,13,0,3,2,3,2
100_2000_006111,item,statute,CHAPTER 65-RETIREMENT OF WARRANT OFFICERS FOR LENGTH OF SERVICE,TITLE 10-ARMED FORCES,408,147,76,0,3,5,0,3,7,1,5
100_2000_006120,item,statute,CHAPTER 67-RETIRED PAY FOR NON-REGULAR SERVICE,TITLE 10-ARMED FORCES,24,23,24,0,1,0,0,1,1,1,1
100_2000_006122,item,statute,CHAPTER 69-RETIRED GRADE,TITLE 10-ARMED FORCES,1892,395,118,0,7,25,0,13,10,8,7
100_2000_006155,item,statute,CHAPTER 71-COMPUTATION OF RETIRED PAY,TITLE 10-ARMED FORCES,12045,1559,344,0,15,288,14,72,93,22,23
100_2000_006459,item,statute,CHAPTER 73-ANNUITIES BASED ON RETIRED OR RETAINER PAY,TITLE 10-ARMED FORCES,20285,2115,192,3,35,545,137,40,24,7,5
100_2000_007043,item,statute,CHAPTER 74-DEPARTMENT OF DEFENSE MILITARY RETIREMENT FUND,TITLE 10-ARMED FORCES,2524,522,133,0,7,55,12,10,3,5,3
100_2000_007106,item,statute,CHAPTER 75-DECEASED PERSONNEL,TITLE 10-ARMED FORCES,6483,1232,146,2,19,212,29,16,12,12,8
100_2000_007340,item,statute,CHAPTER 76-MISSING PERSONS,TITLE 10-ARMED FORCES,7445,1264,144,0,13,213,46,6,3,6,3
100_2000_007567,item,statute,CHAPTER 77-POSTHUMOUS COMMISSIONS AND WARRANTS,TITLE 10-ARMED FORCES,392,134,74,0,4,7,0,3,1,1,1
100_2000_007579,item,statute,CHAPTER 79-CORRECTION OF MILITARY RECORDS,TITLE 10-ARMED FORCES,2167,624,160,0,7,45,0,1,66,1,13
100_2000_007632,item,statute,CHAPTER 80-MISCELLANEOUS INVESTIGATION REQUIREMENTS AND OTHER DUTIES,TITLE 10-ARMED FORCES,1805,569,82,0,5,58,0,0,7,0,1
100_2000_007696,item,statute,CHAPTER 81-CIVILIAN EMPLOYEES,TITLE 10-ARMED FORCES,7543,1522,123,0,26,227,3,26,16,17,13
100_2000_007950,item,statute,CHAPTER 83-CIVILIAN DEFENSE INTELLIGENCE EMPLOYEES,TITLE 10-ARMED FORCES,3162,786,148,2,17,108,5,27,4,15,3
100_2000_008078,item,statute,CHAPTER 87-DEFENSE ACQUISITION WORKFORCE,TITLE 10-ARMED FORCES,8540,1413,163,5,29,201,29,14,4,9,3
100_2000_008314,item,statute,CHAPTER 88-MILITARY FAMILY PROGRAMS AND MILITARY CHILD CARE,TITLE 10-ARMED FORCES,3008,757,121,2,17,84,2,4,1,4,1
100_2000_008418,item,statute,[CHAPTER 89-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2000_008421,item,statute,CHAPTER 101-TRAINING GENERALLY,TITLE 10-ARMED FORCES,6775,1397,193,0,14,179,0,17,14,13,9
100_2000_008615,item,statute,CHAPTER 102-JUNIOR RESERVE OFFICERS&rsquo; TRAINING CORPS,TITLE 10-ARMED FORCES,961,358,191,0,3,20,2,1,2,1,2
100_2000_008639,item,statute,CHAPTER 103-SENIOR RESERVE OFFICERS&rsquo; TRAINING CORPS,TITLE 10-ARMED FORCES,5378,890,241,0,14,119,14,0,30,0,12
100_2000_008773,item,statute,CHAPTER 104-UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES,TITLE 10-ARMED FORCES,2737,767,168,0,7,72,3,5,1,4,1
100_2000_008853,item,statute,CHAPTER 105-ARMED FORCES HEALTH PROFESSIONS FINANCIAL ASSISTANCE PROGRAMS,TITLE 10-ARMED FORCES,2547,641,158,2,9,68,2,10,12,6,8
100_2000_008933,item,statute,CHAPTER 106-EDUCATIONAL ASSISTANCE FOR MEMBERS OF THE SELECTED RESERVE,TITLE 10-ARMED FORCES,73,52,40,0,8,0,0,1,0,1,0
100_2000_008942,item,statute,CHAPTER 107-EDUCATIONAL ASSISTANCE FOR PERSONS ENLISTING FOR ACTIVE DUTY,TITLE 10-ARMED FORCES,1867,441,150,0,9,34,16,2,9,2,3
100_2000_008986,item,statute,CHAPTER 108-DEPARTMENT OF DEFENSE SCHOOLS,TITLE 10-ARMED FORCES,3976,939,130,0,6,134,0,10,9,6,2
100_2000_009127,item,statute,CHAPTER 109-EDUCATIONAL LOAN REPAYMENT PROGRAMS,TITLE 10-ARMED FORCES,1114,389,118,0,3,30,0,10,5,4,2
100_2000_009161,item,statute,CHAPTER 110-EDUCATIONAL ASSISTANCE FOR MEMBERS HELD AS CAPTIVES AND THEIR DEPENDENTS,TITLE 10-ARMED FORCES,593,188,49,0,5,36,2,2,2,2,1
100_2000_009203,item,statute,"CHAPTER 111-SUPPORT OF SCIENCE, MATHEMATICS, AND ENGINEERING EDUCATION",TITLE 10-ARMED FORCES,3512,884,100,0,11,119,1,8,6,6,2
100_2000_009334,item,statute,CHAPTER 112-INFORMATION SECURITY SCHOLARSHIP PROGRAM,TITLE 10-ARMED FORCES,1220,379,136,0,7,41,6,1,0,1,0
100_2000_009384,item,statute,CHAPTER 131-PLANNING AND COORDINATION,TITLE 10-ARMED FORCES,10116,1939,187,0,28,300,2,36,19,15,16
100_2000_009713,item,statute,CHAPTER 133-FACILITIES FOR RESERVE COMPONENTS,TITLE 10-ARMED FORCES,23,22,23,0,1,0,0,1,0,1,0
100_2000_009715,item,statute,CHAPTER 134-MISCELLANEOUS ADMINISTRATIVE PROVISIONS,TITLE 10-ARMED FORCES,2757,802,103,2,18,90,1,8,9,6,1
100_2000_009826,item,statute,[CHAPTER 135-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2000_009828,item,statute,CHAPTER 136-PROVISIONS RELATING TO SPECIFIC PROGRAMS,TITLE 10-ARMED FORCES,1095,398,81,0,2,34,0,1,0,1,0
100_2000_009865,item,statute,CHAPTER 137-PROCUREMENT GENERALLY,TITLE 10-ARMED FORCES,32082,3828,149,0,46,961,50,76,314,18,64
100_2000_010873,item,statute,CHAPTER 138-COOPERATIVE AGREEMENTS WITH NATO ALLIES AND OTHER COUNTRIES,TITLE 10-ARMED FORCES,8161,1490,121,2,22,232,7,16,4,9,3
100_2000_011130,item,statute,CHAPTER 139-RESEARCH AND DEVELOPMENT,TITLE 10-ARMED FORCES,5814,1270,137,0,27,190,5,14,44,6,11
100_2000_011348,item,statute,CHAPTER 140-PROCUREMENT OF COMMERCIAL ITEMS,TITLE 10-ARMED FORCES,1033,343,63,0,4,41,0,1,7,1,2
100_2000_011394,item,statute,CHAPTER 141-MISCELLANEOUS PROCUREMENT PROVISIONS,TITLE 10-ARMED FORCES,12126,2185,212,0,47,353,2,45,60,19,7
100_2000_011795,item,statute,CHAPTER 142-PROCUREMENT TECHNICAL ASSISTANCE COOPERATIVE AGREEMENT PROGRAM,TITLE 10-ARMED FORCES,1034,339,88,0,9,31,3,4,3,3,2
100_2000_011836,item,statute,CHAPTER 143-PRODUCTION BY MILITARY AGENCIES,TITLE 10-ARMED FORCES,631,211,106,0,4,13,0,0,4,0,1
100_2000_011854,item,statute,CHAPTER 144-MAJOR DEFENSE ACQUISITION PROGRAMS,TITLE 10-ARMED FORCES,4781,770,163,0,9,136,13,5,7,3,4
100_2000_012000,item,statute,CHAPTER 145-CATALOGING AND STANDARDIZATION,TITLE 10-ARMED FORCES,1733,580,127,0,8,49,3,1,1,1,1
100_2000_012058,item,statute,CHAPTER 146-CONTRACTING FOR PERFORMANCE OF CIVILIAN COMMERCIAL OR INDUSTRIAL TYPE FUNCTIONS,TITLE 10-ARMED FORCES,8311,1601,120,0,18,214,4,17,13,13,4
100_2000_012291,item,statute,"CHAPTER 147-COMMISSARIES AND EXCHANGES AND OTHER MORALE, WELFARE, AND RECREATION ACTIVITIES",TITLE 10-ARMED FORCES,3939,1028,126,0,16,122,1,7,0,4,0
100_2000_012430,item,statute,"CHAPTER 148-NATIONAL DEFENSE TECHNOLOGY AND INDUSTRIAL BASE, DEFENSE REINVESTMENT, AND DEFENSE CONVERSION",TITLE 10-ARMED FORCES,12242,2290,202,7,42,397,28,19,39,15,14
100_2000_012877,item,statute,"CHAPTER 152-ISSUE OF SUPPLIES, SERVICES, AND FACILITIES",TITLE 10-ARMED FORCES,4364,1039,174,0,15,140,2,10,1,8,1
100_2000_013033,item,statute,"CHAPTER 153-EXCHANGE OF MATERIAL AND DISPOSAL OF OBSOLETE, SURPLUS, OR UNCLAIMED PROPERTY",TITLE 10-ARMED FORCES,3840,986,288,0,15,100,0,7,21,5,8
100_2000_013149,item,statute,CHAPTER 155-ACCEPTANCE OF GIFTS AND SERVICES,TITLE 10-ARMED FORCES,3254,703,119,0,11,91,2,3,8,3,7
100_2000_013252,item,statute,CHAPTER 157-TRANSPORTATION,TITLE 10-ARMED FORCES,5605,1237,184,0,18,144,1,12,27,9,8
100_2000_013415,item,statute,CHAPTER 159-REAL PROPERTY; RELATED PERSONAL PROPERTY; AND LEASE OF NON-EXCESS PROPERTY,TITLE 10-ARMED FORCES,13366,2222,132,0,39,415,14,24,118,18,29
100_2000_013870,item,statute,CHAPTER 160-ENVIRONMENTAL RESTORATION,TITLE 10-ARMED FORCES,6765,1388,133,0,9,211,2,22,1,7,1
100_2000_014091,item,statute,CHAPTER 161-PROPERTY RECORDS AND REPORT OF THEFT OR LOSS OF CERTAIN PROPERTY,TITLE 10-ARMED FORCES,660,280,92,0,3,19,0,3,0,3,0
100_2000_014114,item,statute,CHAPTER 163-MILITARY CLAIMS,TITLE 10-ARMED FORCES,3249,641,158,0,11,71,13,4,68,3,14
100_2000_014197,item,statute,CHAPTER 165-ACCOUNTABILITY AND RESPONSIBILITY,TITLE 10-ARMED FORCES,3545,870,118,0,16,103,1,7,59,5,35
100_2000_014317,item,statute,[CHAPTER 167-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,8,0,0,0,0,0,0
100_2000_014326,item,statute,CHAPTER 169-MILITARY CONSTRUCTION AND MILITARY FAMILY HOUSING,TITLE 10-ARMED FORCES,19862,2371,204,4,67,555,45,46,23,20,9
100_2000_014953,item,statute,[CHAPTER 171-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2000_014955,item,statute,CHAPTER 172-STRATEGIC ENVIRONMENTAL RESEARCH AND DEVELOPMENT PROGRAM,TITLE 10-ARMED FORCES,2260,652,89,0,4,73,2,1,0,1,0
100_2000_015035,item,statute,CHAPTER 301-DEFINITIONS,TITLE 10-ARMED FORCES,30,26,30,0,1,0,0,0,0,0,0
100_2000_015037,item,statute,CHAPTER 303-DEPARTMENT OF THE ARMY,TITLE 10-ARMED FORCES,2662,593,87,0,13,100,0,6,7,5,5
100_2000_015151,item,statute,CHAPTER 305-THE ARMY STAFF,TITLE 10-ARMED FORCES,2942,632,104,0,10,92,6,6,6,5,5
100_2000_015254,item,statute,CHAPTER 307-THE ARMY,TITLE 10-ARMED FORCES,1900,496,113,0,19,101,0,1,1,1,1
100_2000_015376,item,statute,CHAPTER 331-STRENGTH,TITLE 10-ARMED FORCES,318,132,71,0,12,10,0,2,0,2,0
100_2000_015399,item,statute,CHAPTER 333-ENLISTMENTS,TITLE 10-ARMED FORCES,382,194,161,0,8,8,0,2,0,2,0
100_2000_015416,item,statute,CHAPTER 335-APPOINTMENTS IN THE REGULAR ARMY,TITLE 10-ARMED FORCES,193,105,56,0,10,11,0,0,0,0,0
100_2000_015438,item,statute,[CHAPTER 337-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,7,0,0,0,0,0,0
100_2000_015446,item,statute,CHAPTER 339-TEMPORARY APPOINTMENTS,TITLE 10-ARMED FORCES,57,42,34,0,7,3,0,0,0,0,0
100_2000_015457,item,statute,CHAPTER 341-ACTIVE DUTY,TITLE 10-ARMED FORCES,120,60,33,0,6,4,0,0,0,0,0
100_2000_015468,item,statute,"CHAPTER 343-SPECIAL APPOINTMENTS, ASSIGNMENTS, DETAILS, AND DUTIES",TITLE 10-ARMED FORCES,296,145,45,0,13,7,0,0,0,0,0
100_2000_015489,item,statute,CHAPTER 345-RANK AND COMMAND,TITLE 10-ARMED FORCES,254,134,50,0,11,7,0,0,0,0,0
100_2000_015508,item,statute,[CHAPTER 347-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2000_015510,item,statute,CHAPTER 349-MISCELLANEOUS PROHIBITIONS AND PENALTIES,TITLE 10-ARMED FORCES,108,70,32,0,8,4,0,0,0,0,0
100_2000_015523,item,statute,[CHAPTER 351-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2000_015525,item,statute,CHAPTER 353-MISCELLANEOUS RIGHTS AND BENEFITS,TITLE 10-ARMED FORCES,201,107,53,0,13,9,0,0,3,0,1
100_2000_015548,item,statute,CHAPTER 355-HOSPITALIZATION,TITLE 10-ARMED FORCES,79,54,79,0,2,0,0,0,0,0,0
100_2000_015551,item,statute,CHAPTER 357-DECORATIONS AND AWARDS,TITLE 10-ARMED FORCES,1236,307,62,0,13,32,1,1,2,1,2
100_2000_015597,item,statute,[CHAPTER 359-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2000_015599,item,statute,[CHAPTER 360-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,1,0,0,0,0,0,0
100_2000_015601,item,statute,[CHAPTER 361-REPEALED],TITLE 10-ARMED FORCES,0,0,0,0,6,0,0,0,1,0,1
