key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
300_2002_000026,item,statute,CHAPTER 2-MINERAL LANDS AND REGULATIONS IN GENERAL,TITLE 30-MINERAL LANDS AND MINING,8129,1585,629,0,53,35,15,18,104,4,12
300_2002_000115,item,statute,"CHAPTER 3-LANDS CONTAINING COAL, OIL, GAS, SALTS, ASPHALTIC MATERIALS, SODIUM, SULPHUR, AND BUILDING STONE",TITLE 30-MINERAL LANDS AND MINING,4394,793,509,9,33,0,8,8,22,6,5
300_2002_000158,item,statute,CHAPTER 3A-LEASES AND PROSPECTING PERMITS,TITLE 30-MINERAL LANDS AND MINING,32687,3484,695,9,87,415,33,40,207,20,40
300_2002_000670,item,statute,"CHAPTER 4-LEASE OF GOLD, SILVER, OR QUICKSILVER DEPOSITS WHEN TITLE CONFIRMED BY COURT OF PRIVATE LAND CLAIMS",TITLE 30-MINERAL LANDS AND MINING,302,149,138,0,3,0,0,1,2,1,1
300_2002_000674,item,statute,CHAPTER 5-LEASE OF OIL AND GAS DEPOSITS IN OR UNDER RAILROADS AND OTHER RIGHTS-OF-WAY,TITLE 30-MINERAL LANDS AND MINING,605,229,227,0,6,0,1,0,6,0,1
300_2002_000681,item,statute,CHAPTER 6-SYNTHETIC LIQUID FUEL DEMONSTRATION PLANTS,TITLE 30-MINERAL LANDS AND MINING,0,0,0,0,1,0,0,0,1,0,1
300_2002_000683,item,statute,CHAPTER 7-LEASE OF MINERAL DEPOSITS WITHIN ACQUIRED LANDS,TITLE 30-MINERAL LANDS AND MINING,1902,571,428,0,10,4,3,9,78,4,15
300_2002_000698,item,statute,CHAPTER 8-DEVELOPMENT OF LIGNITE COAL RESOURCES,TITLE 30-MINERAL LANDS AND MINING,311,160,124,0,4,0,0,0,0,0,0
300_2002_000703,item,statute,CHAPTER 9-RARE AND PRECIOUS METALS EXPERIMENT STATION,TITLE 30-MINERAL LANDS AND MINING,180,107,106,0,2,0,0,0,0,0,0
300_2002_000706,item,statute,CHAPTER 10-COAL MINE SAFETY,TITLE 30-MINERAL LANDS AND MINING,0,0,0,0,1,0,0,0,0,0,0
300_2002_000708,item,statute,CHAPTER 11-MINING CLAIMS ON LANDS SUBJECT TO MINERAL LEASING LAWS,TITLE 30-MINERAL LANDS AND MINING,756,273,142,0,5,9,2,3,1,1,1
300_2002_000723,item,statute,CHAPTER 12-MULTIPLE MINERAL DEVELOPMENT OF THE SAME TRACTS,TITLE 30-MINERAL LANDS AND MINING,5267,873,419,0,11,61,4,7,5,4,3
300_2002_000796,item,statute,CHAPTER 12A-ENTRY AND LOCATION ON COAL LANDS ON DISCOVERY OF SOURCE MATERIAL,TITLE 30-MINERAL LANDS AND MINING,1562,436,354,0,10,0,11,11,0,4,0
300_2002_000807,item,statute,CHAPTER 13-CONTROL OF COAL-MINE FIRES,TITLE 30-MINERAL LANDS AND MINING,1046,374,236,0,8,32,5,1,3,1,2
300_2002_000848,item,statute,CHAPTER 14-ANTHRACITE MINE DRAINAGE AND FLOOD CONTROL,TITLE 30-MINERAL LANDS AND MINING,682,258,123,0,6,13,1,0,0,0,0
300_2002_000868,item,statute,CHAPTER 15-SURFACE RESOURCES,TITLE 30-MINERAL LANDS AND MINING,3899,817,424,2,9,35,11,2,48,2,9
300_2002_000915,item,statute,CHAPTER 16-MINERAL DEVELOPMENT OF LANDS WITHDRAWN FOR POWER DEVELOPMENT,TITLE 30-MINERAL LANDS AND MINING,924,348,228,0,5,7,4,1,7,1,1
300_2002_000928,item,statute,CHAPTER 17-EXPLORATION PROGRAM FOR DISCOVERY OF MINERALS,TITLE 30-MINERAL LANDS AND MINING,687,290,199,0,6,12,0,0,0,0,0
300_2002_000947,item,statute,CHAPTER 18-COAL RESEARCH AND DEVELOPMENT,TITLE 30-MINERAL LANDS AND MINING,723,336,108,0,8,22,0,2,2,2,2
300_2002_000978,item,statute,CHAPTER 19-LEAD AND ZINC STABILIZATION PROGRAM,TITLE 30-MINERAL LANDS AND MINING,0,0,0,0,1,0,0,0,0,0,0
300_2002_000980,item,statute,CHAPTER 20-CONVEYANCES TO OCCUPANTS OF UNPATENTED MINING CLAIMS,TITLE 30-MINERAL LANDS AND MINING,1171,390,186,0,9,6,8,1,0,1,0
300_2002_000996,item,statute,CHAPTER 21-METAL AND NONMETALLIC MINE SAFETY,TITLE 30-MINERAL LANDS AND MINING,0,0,0,0,1,0,0,0,1,0,1
300_2002_000998,item,statute,CHAPTER 22-MINE SAFETY AND HEALTH,TITLE 30-MINERAL LANDS AND MINING,50226,4899,534,8,84,938,129,97,91,17,23
300_2002_002029,item,statute,CHAPTER 23-GEOTHERMAL STEAM AND ASSOCIATED GEOTHERMAL RESOURCES,TITLE 30-MINERAL LANDS AND MINING,7021,1403,302,0,29,146,11,14,20,5,9
300_2002_002205,item,statute,"CHAPTER 24-GEOTHERMAL ENERGY RESEARCH, DEVELOPMENT, AND DEMONSTRATION",TITLE 30-MINERAL LANDS AND MINING,7327,1500,344,3,19,194,9,7,6,4,3
300_2002_002422,item,statute,CHAPTER 25-SURFACE MINING CONTROL AND RECLAMATION,TITLE 30-MINERAL LANDS AND MINING,50621,5045,394,9,94,1128,232,55,157,25,14
300_2002_003654,item,statute,CHAPTER 26-DEEP SEABED HARD MINERAL RESOURCES,TITLE 30-MINERAL LANDS AND MINING,15268,2207,292,3,38,367,47,21,6,10,3
300_2002_004063,item,statute,CHAPTER 27-GEOTHERMAL ENERGY,TITLE 30-MINERAL LANDS AND MINING,2905,769,169,4,12,64,7,8,0,4,0
300_2002_004144,item,statute,"CHAPTER 28-MATERIALS AND MINERALS POLICY, RESEARCH, AND DEVELOPMENT",TITLE 30-MINERAL LANDS AND MINING,1878,629,136,0,5,61,3,8,5,4,2
300_2002_004211,item,statute,CHAPTER 29-OIL AND GAS ROYALTY MANAGEMENT,TITLE 30-MINERAL LANDS AND MINING,13570,2024,243,3,33,361,27,21,84,7,7
300_2002_004609,item,statute,CHAPTER 30-NATIONAL CRITICAL MATERIALS COUNCIL,TITLE 30-MINERAL LANDS AND MINING,2405,717,148,0,11,73,1,7,1,4,1
300_2002_004694,item,statute,CHAPTER 31-MARINE MINERAL RESOURCES RESEARCH,TITLE 30-MINERAL LANDS AND MINING,1693,596,76,0,5,117,0,5,0,3,0
340_2002_000001,document,statute,TITLE 34-NAVY [REPEALED],TITLE 34-NAVY [REPEALED],0,0,0,0,0,0,0,0,0,0,0
230_2002_000002,item,statute,CHAPTER 1-FEDERAL-AID HIGHWAYS,TITLE 23-HIGHWAYS,60833,6183,385,2,73,1533,219,103,541,23,35
230_2002_001611,item,statute,CHAPTER 2-OTHER HIGHWAYS,TITLE 23-HIGHWAYS,8642,1704,303,0,17,199,2,14,34,7,9
230_2002_001828,item,statute,CHAPTER 3-GENERAL PROVISIONS,TITLE 23-HIGHWAYS,5523,1338,352,0,25,123,0,12,81,2,11
230_2002_001977,item,statute,CHAPTER 4-HIGHWAY SAFETY,TITLE 23-HIGHWAYS,9596,1770,646,0,11,223,19,3,147,3,14
230_2002_002212,item,statute,CHAPTER 5-RESEARCH AND TECHNOLOGY,TITLE 23-HIGHWAYS,5492,1440,75,0,8,235,3,19,10,8,5
400_2002_000003,item,statute,CHAPTER 1-GENERAL,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",3558,1095,134,3,11,140,16,30,35,18,19
400_2002_000158,item,statute,CHAPTER 3-ORGANIZATION OF GENERAL SERVICES ADMINISTRATION,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",2613,797,96,3,11,107,1,5,13,4,5
400_2002_000280,item,statute,CHAPTER 5-PROPERTY MANAGEMENT,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",19369,3182,197,6,62,690,34,76,60,39,28
400_2002_001039,item,statute,CHAPTER 7-FOREIGN EXCESS PROPERTY,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1128,371,92,0,5,45,4,7,1,4,1
400_2002_001090,item,statute,CHAPTER 9-URBAN LAND USE,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",726,299,87,0,5,22,0,0,0,0,0
400_2002_001118,item,statute,CHAPTER 11-SELECTION OF ARCHITECTS AND ENGINEERS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",555,258,117,0,4,13,1,0,1,0,1
400_2002_001136,item,statute,CHAPTER 13-PUBLIC PROPERTY,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",4843,1174,155,0,15,138,0,11,20,6,14
400_2002_001292,item,statute,CHAPTER 31-GENERAL,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",5726,1422,151,6,33,116,12,6,77,6,39
400_2002_001448,item,statute,"CHAPTER 33-ACQUISITION, CONSTRUCTION, AND ALTERATION","TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",4684,1257,132,0,15,150,9,12,9,8,5
400_2002_001614,item,statute,CHAPTER 35-NON-FEDERAL PUBLIC WORKS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",634,274,85,0,5,16,2,1,0,1,0
400_2002_001636,item,statute,CHAPTER 37-CONTRACT WORK HOURS AND SAFETY STANDARDS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",2612,784,137,0,8,72,7,9,2,7,2
400_2002_001718,item,statute,CHAPTER 51-UNITED STATES CAPITOL BUILDINGS AND GROUNDS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",2119,689,268,0,9,55,7,2,7,2,4
400_2002_001784,item,statute,CHAPTER 61-UNITED STATES SUPREME COURT BUILDING AND GROUNDS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1489,519,97,4,16,57,5,1,3,1,2
400_2002_001862,item,statute,"CHAPTER 63-SMITHSONIAN INSTITUTION, NATIONAL GALLERY OF ART, AND JOHN F. KENNEDY CENTER FOR THE PERFORMING ARTS","TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1572,475,159,0,7,37,5,1,0,1,0
400_2002_001907,item,statute,CHAPTER 65-THURGOOD MARSHALL FEDERAL JUDICIARY BUILDING,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",2093,627,88,0,7,74,9,1,0,1,0
400_2002_001989,item,statute,CHAPTER 67-PENNSYLVANIA AVENUE DEVELOPMENT,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",3143,867,106,3,12,99,4,4,0,3,0
400_2002_002104,item,statute,CHAPTER 69-UNION STATION REDEVELOPMENT,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1027,376,67,2,14,28,0,4,1,3,1
400_2002_002150,item,statute,CHAPTER 81-ADMINISTRATIVE,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",2161,716,125,4,24,47,0,0,11,0,6
400_2002_002226,item,statute,CHAPTER 83-WASHINGTON METROPOLITAN REGION DEVELOPMENT,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",453,164,203,0,4,0,3,0,0,0,0
400_2002_002231,item,statute,CHAPTER 85-NATIONAL CAPITAL SERVICE AREA AND DIRECTOR,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1747,483,168,0,2,72,2,6,0,4,0
400_2002_002306,item,statute,CHAPTER 87-PHYSICAL DEVELOPMENT OF NATIONAL CAPITAL REGION,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",4971,1230,168,4,17,122,3,1,2,1,2
400_2002_002450,item,statute,CHAPTER 89-NATIONAL CAPITAL MEMORIALS AND COMMEMORATIVE WORKS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1923,621,127,0,9,69,1,2,0,1,0
400_2002_002529,item,statute,CHAPTER 91-COMMISSION OF FINE ARTS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",225,134,31,0,4,11,0,0,0,0,0
400_2002_002545,item,statute,CHAPTER 93-THEODORE ROOSEVELT ISLAND,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",147,80,40,0,4,2,0,0,0,0,0
400_2002_002552,item,statute,CHAPTER 95-WASHINGTON AQUEDUCT AND OTHER PUBLIC WORKS IN THE DISTRICT OF COLUMBIA,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",577,224,67,0,7,14,0,0,0,0,0
400_2002_002575,item,statute,CHAPTER 111-GENERAL,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",543,258,28,0,3,30,0,7,11,3,6
400_2002_002609,item,statute,CHAPTER 113-RESPONSIBILITY FOR ACQUISITIONS OF INFORMATION TECHNOLOGY,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",2818,759,117,3,13,88,1,14,26,4,5
400_2002_002714,item,statute,CHAPTER 115-INFORMATION TECHNOLOGY ACQUISITION PILOT PROGRAM,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",562,208,115,2,7,15,3,0,0,0,0
400_2002_002739,item,statute,CHAPTER 117-ADDITIONAL INFORMATION RESOURCES MANAGEMENT MATTERS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",161,91,79,0,4,0,0,1,0,1,0
400_2002_002745,item,statute,CHAPTER 141-GENERAL PROVISIONS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1574,767,258,0,2,44,0,0,3,0,3
400_2002_002792,item,statute,CHAPTER 143-APPALACHIAN REGIONAL COMMISSION,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",3340,985,125,2,12,110,9,8,2,4,1
400_2002_002917,item,statute,CHAPTER 145-SPECIAL APPALACHIAN PROGRAMS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",5821,1283,192,2,13,197,13,24,4,16,2
400_2002_003130,item,statute,CHAPTER 147-MISCELLANEOUS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",281,171,105,0,4,9,0,3,2,2,2
400_2002_003145,item,statute,CHAPTER 171-SAFETY STANDARDS FOR MOTOR VEHICLES,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",160,95,50,0,3,3,2,0,0,0,0
400_2002_003152,item,statute,CHAPTER 173-GOVERNMENT LOSSES IN SHIPMENT,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1377,416,99,0,9,37,6,0,2,0,1
400_2002_003199,item,statute,CHAPTER 175-FEDERAL MOTOR VEHICLE EXPENDITURE CONTROL,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1062,361,94,0,10,31,5,4,0,2,0
400_2002_003241,item,statute,CHAPTER 177-ALASKA COMMUNICATIONS DISPOSAL,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",998,383,100,0,8,32,3,4,0,2,0
400_2002_003282,item,statute,CHAPTER 179-ALASKA FEDERAL-CIVILIAN ENERGY EFFICIENCY SWAP,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",689,246,54,0,4,21,1,0,0,0,0
400_2002_003308,item,statute,CHAPTER 181-TELECOMMUNICATIONS ACCESSIBILITY FOR HEARING-IMPAIRED AND SPEECH-IMPAIRED INDIVIDUALS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",360,177,64,0,4,12,1,1,0,1,0
400_2002_003325,item,statute,CHAPTER 183-NATIONAL CAPITAL AREA INTEREST ARBITRATION STANDARDS,"TITLE 40-PUBLIC BUILDINGS, PROPERTY, AND WORKS",1307,490,94,0,4,44,2,0,0,0,0
440_2002_000002,item,statute,CHAPTER 1-JOINT COMMITTEE ON PRINTING,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,187,86,94,0,3,2,0,0,2,0,2
440_2002_000008,item,statute,CHAPTER 3-GOVERNMENT PRINTING OFFICE,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,2642,788,300,0,17,30,0,5,10,5,8
440_2002_000056,item,statute,CHAPTER 5-PRODUCTION AND PROCUREMENT OF PRINTING AND BINDING,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,1143,379,124,0,17,6,1,0,32,0,18
440_2002_000080,item,statute,CHAPTER 7-CONGRESSIONAL PRINTING AND BINDING,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,4700,894,210,0,41,60,5,5,2,3,2
440_2002_000182,item,statute,CHAPTER 9-CONGRESSIONAL RECORD,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,2420,567,231,0,10,63,0,1,0,1,0
440_2002_000256,item,statute,CHAPTER 11-EXECUTIVE AND JUDICIARY PRINTING AND BINDING,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,1843,508,151,0,23,17,0,0,4,0,3
440_2002_000297,item,statute,CHAPTER 13-PARTICULAR REPORTS AND DOCUMENTS,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,3283,741,192,0,44,32,0,1,5,1,4
440_2002_000374,item,statute,CHAPTER 15-FEDERAL REGISTER AND CODE OF FEDERAL REGULATIONS,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,2410,651,297,0,11,39,11,3,6,2,2
440_2002_000425,item,statute,CHAPTER 17-DISTRIBUTION AND SALE OF PUBLIC DOCUMENTS,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,1927,534,180,0,22,29,1,1,5,1,2
440_2002_000477,item,statute,CHAPTER 19-DEPOSITORY LIBRARY PROGRAM,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,1956,502,338,0,16,12,4,1,1,1,1
440_2002_000506,item,statute,CHAPTER 21-NATIONAL ARCHIVES AND RECORDS ADMINISTRATION,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,4803,1036,376,0,18,95,7,9,41,7,12
440_2002_000620,item,statute,CHAPTER 22-PRESIDENTIAL RECORDS,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,2286,665,131,0,7,54,4,4,13,1,2
440_2002_000682,item,statute,CHAPTER 23-NATIONAL ARCHIVES TRUST FUND BOARD,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,738,267,177,0,8,5,0,0,2,0,2
440_2002_000696,item,statute,CHAPTER 25-NATIONAL HISTORICAL PUBLICATIONS AND RECORDS COMMISSION,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,999,408,87,0,7,48,2,1,1,1,1
440_2002_000752,item,statute,CHAPTER 27-ADVISORY COMMITTEE ON THE RECORDS OF CONGRESS,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,828,317,73,0,6,32,3,1,0,1,0
440_2002_000791,item,statute,CHAPTER 29-RECORDS MANAGEMENT BY THE ARCHIVIST OF THE UNITED STATES AND BY THE ADMINISTRATOR OF GENERAL SERVICES,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,1882,597,150,0,10,60,0,4,32,3,10
440_2002_000862,item,statute,CHAPTER 31-RECORDS MANAGEMENT BY FEDERAL AGENCIES,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,580,245,148,0,7,7,0,0,21,0,7
440_2002_000877,item,statute,CHAPTER 33-DISPOSAL OF RECORDS,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,2847,778,123,0,22,68,16,9,29,5,10
440_2002_000968,item,statute,CHAPTER 35-COORDINATION OF FEDERAL INFORMATION POLICY,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,16292,2192,154,3,38,710,41,52,397,11,81
440_2002_001720,item,statute,CHAPTER 36-MANAGEMENT AND PROMOTION OF ELECTRONIC GOVERNMENT SERVICES,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,3087,923,95,0,6,165,9,11,2,6,1
440_2002_001892,item,statute,CHAPTER 37-ADVERTISEMENTS BY GOVERNMENT AGENCIES,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,198,103,86,0,3,0,0,0,11,0,5
440_2002_001896,item,statute,CHAPTER 39-GOVERNMENT PRINTING OFFICE: OFFICE OF INSPECTOR GENERAL,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,365,182,104,0,3,10,0,0,0,0,0
440_2002_001910,item,statute,CHAPTER 41-ACCESS TO FEDERAL ELECTRONIC INFORMATION,TITLE 44-PUBLIC PRINTING AND DOCUMENTS,379,176,75,0,4,10,2,2,8,1,2
430_2002_000002,item,statute,CHAPTER 1-BUREAU OF LAND MANAGEMENT,TITLE 43-PUBLIC LANDS,809,249,276,0,23,0,0,0,17,0,9
430_2002_000026,item,statute,CHAPTER 2-UNITED STATES GEOLOGICAL SURVEY,TITLE 43-PUBLIC LANDS,4620,1290,240,0,38,191,11,2,6,2,3
430_2002_000256,item,statute,CHAPTER 3-SURVEYS,TITLE 43-PUBLIC LANDS,1011,350,190,0,11,5,3,0,0,0,0
430_2002_000273,item,statute,CHAPTER 4-DISTRICT LAND OFFICES,TITLE 43-PUBLIC LANDS,1903,540,225,0,30,0,4,0,7,0,2
430_2002_000304,item,statute,CHAPTER 5-LAND DISTRICTS,TITLE 43-PUBLIC LANDS,812,287,120,0,11,0,0,1,0,1,0
430_2002_000316,item,statute,"CHAPTER 6-WITHDRAWAL FROM SETTLEMENT, LOCATION, SALE, OR ENTRY",TITLE 43-PUBLIC LANDS,2177,672,376,0,18,16,6,3,19,2,4
430_2002_000351,item,statute,CHAPTER 7-HOMESTEADS,TITLE 43-PUBLIC LANDS,4134,890,488,10,33,81,0,4,10,4,1
430_2002_000476,item,statute,CHAPTER 8-TIMBER AND STONE LANDS,TITLE 43-PUBLIC LANDS,0,0,0,0,1,0,0,0,0,0,0
430_2002_000478,item,statute,CHAPTER 8A-GRAZING LANDS,TITLE 43-PUBLIC LANDS,5867,1269,556,2,41,43,7,3,65,2,11
430_2002_000565,item,statute,CHAPTER 9-DESERT-LAND ENTRIES,TITLE 43-PUBLIC LANDS,3107,647,435,0,22,2,5,0,32,0,4
430_2002_000590,item,statute,CHAPTER 10-UNDERGROUND-WATER RECLAMATION GRANTS,TITLE 43-PUBLIC LANDS,0,0,0,0,3,0,0,0,0,0,0
430_2002_000594,item,statute,"CHAPTER 11-DISCOVERY, DEVELOPMENT, AND MARKING OF WATER HOLES, ETC., BY GOVERNMENT",TITLE 43-PUBLIC LANDS,301,155,182,0,3,0,0,0,0,0,0
430_2002_000598,item,statute,CHAPTER 11A-BOARD ON GEOGRAPHIC NAMES,TITLE 43-PUBLIC LANDS,646,258,156,0,7,0,0,0,0,0,0
430_2002_000606,item,statute,CHAPTER 12-RECLAMATION AND IRRIGATION OF LANDS BY FEDERAL GOVERNMENT,TITLE 43-PUBLIC LANDS,50512,4528,704,56,375,574,127,29,71,22,20
430_2002_001612,item,statute,CHAPTER 12A-BOULDER CANYON PROJECT,TITLE 43-PUBLIC LANDS,10880,1871,589,3,44,123,50,9,40,4,8
430_2002_001783,item,statute,CHAPTER 12B-COLORADO RIVER STORAGE PROJECT,TITLE 43-PUBLIC LANDS,4070,1107,415,0,20,29,14,16,15,6,4
430_2002_001833,item,statute,CHAPTER 13-FEDERAL LANDS INCLUDED IN STATE IRRIGATION DISTRICTS,TITLE 43-PUBLIC LANDS,1911,447,298,0,10,6,2,2,5,1,2
430_2002_001850,item,statute,CHAPTER 14-GRANTS OF DESERT LANDS TO STATES FOR RECLAMATION,TITLE 43-PUBLIC LANDS,1592,471,321,0,12,6,8,0,14,0,4
430_2002_001869,item,statute,CHAPTER 15-APPROPRIATION OF WATERS; RESERVOIR SITES,TITLE 43-PUBLIC LANDS,680,273,177,0,6,8,0,0,22,0,7
430_2002_001884,item,statute,CHAPTER 16-SALE AND DISPOSAL OF PUBLIC LANDS,TITLE 43-PUBLIC LANDS,361,179,268,0,14,0,1,0,4,0,2
430_2002_001899,item,statute,CHAPTER 17-RESERVATION AND SALE OF TOWN SITES ON PUBLIC LANDS,TITLE 43-PUBLIC LANDS,125,79,125,0,7,0,0,0,5,0,1
430_2002_001907,item,statute,CHAPTER 18-SURVEY OF PUBLIC LANDS,TITLE 43-PUBLIC LANDS,2668,678,301,0,23,12,3,0,3,0,1
430_2002_001943,item,statute,CHAPTER 19-BOUNTY LANDS,TITLE 43-PUBLIC LANDS,0,0,0,0,10,0,0,0,0,0,0
430_2002_001954,item,statute,CHAPTER 20-RESERVATIONS AND GRANTS TO STATES FOR PUBLIC PURPOSES,TITLE 43-PUBLIC LANDS,7869,1334,499,0,31,64,9,2,31,2,3
430_2002_002050,item,statute,CHAPTER 21-GRANTS IN AID OF RAILROADS AND WAGON ROADS,TITLE 43-PUBLIC LANDS,6076,1009,516,0,34,5,12,0,2,0,2
430_2002_002090,item,statute,CHAPTER 21A-FORFEITURE OF NORTHERN PACIFIC RAILROAD INDEMNITY LAND GRANTS,TITLE 43-PUBLIC LANDS,0,0,0,0,1,0,0,0,0,0,0
